"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	290	70787	409.7
	"2018"	"2018"	"1 year"	"1"	18	71405	Unreliable
	"2018"	"2018"	"2 years"	"2"	12	72227	Unreliable
	"2018"	"2018"	"6 years"	"6"	10	73715	Unreliable
	"2018"	"2018"	"16 years"	"16"	14	81648	Unreliable
	"2018"	"2018"	"17 years"	"17"	26	84577	30.7
	"2018"	"2018"	"18 years"	"18"	26	99978	26.0
	"2018"	"2018"	"19 years"	"19"	36	107883	33.4
	"2018"	"2018"	"20 years"	"20"	41	103735	39.5
	"2018"	"2018"	"21 years"	"21"	58	99726	58.2
	"2018"	"2018"	"22 years"	"22"	60	96751	62.0
	"2018"	"2018"	"23 years"	"23"	59	95142	62.0
	"2018"	"2018"	"24 years"	"24"	88	98713	89.1
	"2018"	"2018"	"25 years"	"25"	89	101022	88.1
	"2018"	"2018"	"26 years"	"26"	112	101325	110.5
	"2018"	"2018"	"27 years"	"27"	114	101162	112.7
	"2018"	"2018"	"28 years"	"28"	122	102946	118.5
	"2018"	"2018"	"29 years"	"29"	146	101405	144.0
	"2018"	"2018"	"30 years"	"30"	149	100800	147.8
	"2018"	"2018"	"31 years"	"31"	140	99269	141.0
	"2018"	"2018"	"32 years"	"32"	126	97595	129.1
	"2018"	"2018"	"33 years"	"33"	152	96150	158.1
	"2018"	"2018"	"34 years"	"34"	146	91239	160.0
	"2018"	"2018"	"35 years"	"35"	134	90955	147.3
	"2018"	"2018"	"36 years"	"36"	108	89707	120.4
	"2018"	"2018"	"37 years"	"37"	132	87235	151.3
	"2018"	"2018"	"38 years"	"38"	148	88165	167.9
	"2018"	"2018"	"39 years"	"39"	161	84019	191.6
	"2018"	"2018"	"40 years"	"40"	140	82013	170.7
	"2018"	"2018"	"41 years"	"41"	160	79959	200.1
	"2018"	"2018"	"42 years"	"42"	143	78636	181.9
	"2018"	"2018"	"43 years"	"43"	149	80921	184.1
	"2018"	"2018"	"44 years"	"44"	177	79042	223.9
	"2018"	"2018"	"45 years"	"45"	177	81246	217.9
	"2018"	"2018"	"46 years"	"46"	208	85968	242.0
	"2018"	"2018"	"47 years"	"47"	202	91457	220.9
	"2018"	"2018"	"48 years"	"48"	256	94141	271.9
	"2018"	"2018"	"49 years"	"49"	253	90981	278.1
	"2018"	"2018"	"50 years"	"50"	271	91085	297.5
	"2018"	"2018"	"51 years"	"51"	336	92297	364.0
	"2018"	"2018"	"52 years"	"52"	330	94664	348.6
	"2018"	"2018"	"53 years"	"53"	368	99256	370.8
	"2018"	"2018"	"54 years"	"54"	457	100436	455.0
	"2018"	"2018"	"55 years"	"55"	484	99628	485.8
	"2018"	"2018"	"56 years"	"56"	496	98559	503.3
	"2018"	"2018"	"57 years"	"57"	566	99250	570.3
	"2018"	"2018"	"58 years"	"58"	639	99060	645.1
	"2018"	"2018"	"59 years"	"59"	611	95977	636.6
	"2018"	"2018"	"60 years"	"60"	698	95170	733.4
	"2018"	"2018"	"61 years"	"61"	680	92569	734.6
	"2018"	"2018"	"62 years"	"62"	705	88680	795.0
	"2018"	"2018"	"63 years"	"63"	805	87317	921.9
	"2018"	"2018"	"64 years"	"64"	806	82957	971.6
	"2018"	"2018"	"65 years"	"65"	834	79737	1045.9
	"2018"	"2018"	"66 years"	"66"	859	75670	1135.2
	"2018"	"2018"	"67 years"	"67"	819	72958	1122.6
	"2018"	"2018"	"68 years"	"68"	907	70334	1289.6
	"2018"	"2018"	"69 years"	"69"	929	68551	1355.2
	"2018"	"2018"	"70 years"	"70"	1085	67644	1604.0
	"2018"	"2018"	"71 years"	"71"	1219	70384	1731.9
	"2018"	"2018"	"72 years"	"72"	999	50830	1965.4
	"2018"	"2018"	"73 years"	"73"	1033	49715	2077.8
	"2018"	"2018"	"74 years"	"74"	1230	48006	2562.2
	"2018"	"2018"	"75 years"	"75"	1338	49051	2727.8
	"2018"	"2018"	"76 years"	"76"	1202	41595	2889.8
	"2018"	"2018"	"77 years"	"77"	1244	36822	3378.4
	"2018"	"2018"	"78 years"	"78"	1262	33948	3717.5
	"2018"	"2018"	"79 years"	"79"	1336	31921	4185.3
	"2018"	"2018"	"80 years"	"80"	1338	30387	4403.2
	"2018"	"2018"	"81 years"	"81"	1393	28130	4952.0
	"2018"	"2018"	"82 years"	"82"	1508	26405	5711.0
	"2018"	"2018"	"83 years"	"83"	1596	25078	6364.1
	"2018"	"2018"	"84 years"	"84"	1584	22082	7173.3
	"2018"	"2018"	"85 years"	"85"	1696	Not Applicable	Not Applicable
	"2018"	"2018"	"86 years"	"86"	1788	Not Applicable	Not Applicable
	"2018"	"2018"	"87 years"	"87"	1789	Not Applicable	Not Applicable
	"2018"	"2018"	"88 years"	"88"	1845	Not Applicable	Not Applicable
	"2018"	"2018"	"89 years"	"89"	1870	Not Applicable	Not Applicable
	"2018"	"2018"	"90 years"	"90"	1919	Not Applicable	Not Applicable
	"2018"	"2018"	"91 years"	"91"	1861	Not Applicable	Not Applicable
	"2018"	"2018"	"92 years"	"92"	1713	Not Applicable	Not Applicable
	"2018"	"2018"	"93 years"	"93"	1608	Not Applicable	Not Applicable
	"2018"	"2018"	"94 years"	"94"	1438	Not Applicable	Not Applicable
	"2018"	"2018"	"95 years"	"95"	1257	Not Applicable	Not Applicable
	"2018"	"2018"	"96 years"	"96"	1011	Not Applicable	Not Applicable
	"2018"	"2018"	"97 years"	"97"	817	Not Applicable	Not Applicable
	"2018"	"2018"	"98 years"	"98"	626	Not Applicable	Not Applicable
