"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	116	17224	673.5
	"2018"	"2018"	"9 years"	"9"	0	16474	Unreliable
	"2018"	"2018"	"10 years"	"10"	0	16915	Unreliable
	"2018"	"2018"	"23 years"	"23"	13	18925	Unreliable
	"2018"	"2018"	"24 years"	"24"	17	19811	Unreliable
	"2018"	"2018"	"25 years"	"25"	18	20216	Unreliable
	"2018"	"2018"	"26 years"	"26"	13	20793	Unreliable
	"2018"	"2018"	"27 years"	"27"	18	21686	Unreliable
	"2018"	"2018"	"28 years"	"28"	24	21238	113.0
	"2018"	"2018"	"29 years"	"29"	17	20044	Unreliable
	"2018"	"2018"	"30 years"	"30"	13	19942	Unreliable
	"2018"	"2018"	"31 years"	"31"	18	19973	Unreliable
	"2018"	"2018"	"32 years"	"32"	19	19632	Unreliable
	"2018"	"2018"	"33 years"	"33"	20	19771	101.2
	"2018"	"2018"	"34 years"	"34"	21	19711	106.5
	"2018"	"2018"	"35 years"	"35"	28	19962	140.3
	"2018"	"2018"	"36 years"	"36"	24	19757	121.5
	"2018"	"2018"	"37 years"	"37"	24	19400	123.7
	"2018"	"2018"	"38 years"	"38"	28	19460	143.9
	"2018"	"2018"	"39 years"	"39"	20	18217	109.8
	"2018"	"2018"	"40 years"	"40"	20	17544	114.0
	"2018"	"2018"	"41 years"	"41"	30	17089	175.6
	"2018"	"2018"	"42 years"	"42"	24	16479	145.6
	"2018"	"2018"	"43 years"	"43"	33	16539	199.5
	"2018"	"2018"	"44 years"	"44"	32	16063	199.2
	"2018"	"2018"	"45 years"	"45"	29	16157	179.5
	"2018"	"2018"	"46 years"	"46"	48	16697	287.5
	"2018"	"2018"	"47 years"	"47"	47	17314	271.5
	"2018"	"2018"	"48 years"	"48"	47	18313	256.6
	"2018"	"2018"	"49 years"	"49"	57	17024	334.8
	"2018"	"2018"	"50 years"	"50"	54	16585	325.6
	"2018"	"2018"	"51 years"	"51"	62	16384	378.4
	"2018"	"2018"	"52 years"	"52"	69	16640	414.7
	"2018"	"2018"	"53 years"	"53"	76	17770	427.7
	"2018"	"2018"	"54 years"	"54"	94	17740	529.9
	"2018"	"2018"	"55 years"	"55"	101	17998	561.2
	"2018"	"2018"	"56 years"	"56"	106	18012	588.5
	"2018"	"2018"	"57 years"	"57"	125	17872	699.4
	"2018"	"2018"	"58 years"	"58"	109	18913	576.3
	"2018"	"2018"	"59 years"	"59"	118	18012	655.1
	"2018"	"2018"	"60 years"	"60"	138	18151	760.3
	"2018"	"2018"	"61 years"	"61"	142	18158	782.0
	"2018"	"2018"	"62 years"	"62"	181	17975	1007.0
	"2018"	"2018"	"63 years"	"63"	169	18060	935.8
	"2018"	"2018"	"64 years"	"64"	191	17576	1086.7
	"2018"	"2018"	"65 years"	"65"	172	17475	984.3
	"2018"	"2018"	"66 years"	"66"	215	16767	1282.3
	"2018"	"2018"	"67 years"	"67"	214	16084	1330.5
	"2018"	"2018"	"68 years"	"68"	221	16516	1338.1
	"2018"	"2018"	"69 years"	"69"	208	15650	1329.1
	"2018"	"2018"	"70 years"	"70"	244	15503	1573.9
	"2018"	"2018"	"71 years"	"71"	221	15115	1462.1
	"2018"	"2018"	"72 years"	"72"	221	12162	1817.1
	"2018"	"2018"	"73 years"	"73"	228	12121	1881.0
	"2018"	"2018"	"74 years"	"74"	237	11540	2053.7
	"2018"	"2018"	"75 years"	"75"	230	10306	2231.7
	"2018"	"2018"	"76 years"	"76"	248	9144	2712.2
	"2018"	"2018"	"77 years"	"77"	214	8319	2572.4
	"2018"	"2018"	"78 years"	"78"	214	7732	2767.7
	"2018"	"2018"	"79 years"	"79"	223	6894	3234.7
	"2018"	"2018"	"80 years"	"80"	204	6606	3088.1
	"2018"	"2018"	"81 years"	"81"	218	5960	3657.7
	"2018"	"2018"	"82 years"	"82"	235	5625	4177.8
	"2018"	"2018"	"83 years"	"83"	255	5474	4658.4
	"2018"	"2018"	"84 years"	"84"	293	4930	5943.2
	"2018"	"2018"	"85 years"	"85"	303	Not Applicable	Not Applicable
	"2018"	"2018"	"86 years"	"86"	301	Not Applicable	Not Applicable
	"2018"	"2018"	"87 years"	"87"	295	Not Applicable	Not Applicable
	"2018"	"2018"	"88 years"	"88"	313	Not Applicable	Not Applicable
	"2018"	"2018"	"89 years"	"89"	381	Not Applicable	Not Applicable
	"2018"	"2018"	"90 years"	"90"	326	Not Applicable	Not Applicable
	"2018"	"2018"	"91 years"	"91"	332	Not Applicable	Not Applicable
	"2018"	"2018"	"92 years"	"92"	315	Not Applicable	Not Applicable
	"2018"	"2018"	"93 years"	"93"	322	Not Applicable	Not Applicable
	"2018"	"2018"	"94 years"	"94"	284	Not Applicable	Not Applicable
	"2018"	"2018"	"95 years"	"95"	250	Not Applicable	Not Applicable
	"2018"	"2018"	"96 years"	"96"	201	Not Applicable	Not Applicable
	"2018"	"2018"	"97 years"	"97"	177	Not Applicable	Not Applicable
	"2018"	"2018"	"98 years"	"98"	149	Not Applicable	Not Applicable
	"2018"	"2018"	"99 years"	"99"	107	Not Applicable	Not Applicable
	"2018"	"2018"	"100+ years"	"100"	204	Not Applicable	Not Applicable
	"2019"	"2019"	"< 1 year"	"0"	85	16800	506.0
	"2019"	"2019"	"1 year"	"1"	10	16717	Unreliable
	"2019"	"2019"	"7 years"	"7"	0	17396	Unreliable
	"2019"	"2019"	"8 years"	"8"	0	17447	Unreliable
	"2019"	"2019"	"18 years"	"18"	13	15055	Unreliable
	"2019"	"2019"	"20 years"	"20"	10	16560	Unreliable
	"2019"	"2019"	"21 years"	"21"	11	17362	Unreliable
	"2019"	"2019"	"23 years"	"23"	11	18163	Unreliable
	"2019"	"2019"	"25 years"	"25"	10	19632	Unreliable
	"2019"	"2019"	"26 years"	"26"	16	19906	Unreliable
	"2019"	"2019"	"27 years"	"27"	17	20293	Unreliable
	"2019"	"2019"	"28 years"	"28"	18	21145	Unreliable
	"2019"	"2019"	"29 years"	"29"	16	20888	Unreliable
	"2019"	"2019"	"30 years"	"30"	23	19884	115.7
	"2019"	"2019"	"31 years"	"31"	27	19527	138.3
	"2019"	"2019"	"32 years"	"32"	16	19734	Unreliable
	"2019"	"2019"	"33 years"	"33"	21	19477	107.8
	"2019"	"2019"	"34 years"	"34"	23	19509	117.9
	"2019"	"2019"	"35 years"	"35"	28	19428	144.1
	"2019"	"2019"	"36 years"	"36"	24	19646	122.2
	"2019"	"2019"	"37 years"	"37"	31	19354	160.2
	"2019"	"2019"	"38 years"	"38"	32	19101	167.5
	"2019"	"2019"	"39 years"	"39"	41	19342	212.0
	"2019"	"2019"	"40 years"	"40"	34	18163	187.2
	"2019"	"2019"	"41 years"	"41"	34	17231	197.3
	"2019"	"2019"	"42 years"	"42"	38	16872	225.2
	"2019"	"2019"	"43 years"	"43"	39	16254	239.9
	"2019"	"2019"	"44 years"	"44"	26	16412	158.4
	"2019"	"2019"	"45 years"	"45"	43	16063	267.7
	"2019"	"2019"	"46 years"	"46"	28	15992	175.1
	"2019"	"2019"	"47 years"	"47"	49	16558	295.9
	"2019"	"2019"	"48 years"	"48"	60	17266	347.5
	"2019"	"2019"	"49 years"	"49"	79	18256	432.7
	"2019"	"2019"	"50 years"	"50"	63	16888	373.0
	"2019"	"2019"	"51 years"	"51"	67	16415	408.2
	"2019"	"2019"	"52 years"	"52"	73	16157	451.8
	"2019"	"2019"	"53 years"	"53"	68	16518	411.7
	"2019"	"2019"	"54 years"	"54"	102	17634	578.4
	"2019"	"2019"	"55 years"	"55"	80	17659	453.0
	"2019"	"2019"	"56 years"	"56"	86	17844	482.0
	"2019"	"2019"	"57 years"	"57"	107	17837	599.9
	"2019"	"2019"	"58 years"	"58"	124	17800	696.6
	"2019"	"2019"	"59 years"	"59"	159	18818	844.9
	"2019"	"2019"	"60 years"	"60"	156	17955	868.8
	"2019"	"2019"	"61 years"	"61"	163	17866	912.3
	"2019"	"2019"	"62 years"	"62"	162	17942	902.9
	"2019"	"2019"	"63 years"	"63"	164	17673	928.0
	"2019"	"2019"	"64 years"	"64"	173	17743	975.0
	"2019"	"2019"	"65 years"	"65"	171	17232	992.3
	"2019"	"2019"	"66 years"	"66"	189	17200	1098.8
	"2019"	"2019"	"67 years"	"67"	193	16556	1165.7
	"2019"	"2019"	"68 years"	"68"	193	15802	1221.4
	"2019"	"2019"	"69 years"	"69"	201	16248	1237.1
	"2019"	"2019"	"70 years"	"70"	222	15481	1434.0
	"2019"	"2019"	"71 years"	"71"	218	15138	1440.1
	"2019"	"2019"	"72 years"	"72"	258	14822	1740.7
	"2019"	"2019"	"73 years"	"73"	226	11830	1910.4
	"2019"	"2019"	"74 years"	"74"	228	11783	1935.0
	"2019"	"2019"	"75 years"	"75"	249	11248	2213.7
	"2019"	"2019"	"76 years"	"76"	225	9966	2257.7
	"2019"	"2019"	"77 years"	"77"	251	8841	2839.0
	"2019"	"2019"	"78 years"	"78"	209	7979	2619.4
	"2019"	"2019"	"79 years"	"79"	212	7465	2839.9
	"2019"	"2019"	"80 years"	"80"	268	6654	4027.7
	"2019"	"2019"	"81 years"	"81"	243	6312	3849.8
	"2019"	"2019"	"82 years"	"82"	242	5690	4253.1
	"2019"	"2019"	"83 years"	"83"	240	5358	4479.3
	"2019"	"2019"	"84 years"	"84"	253	5175	4888.9
	"2019"	"2019"	"85 years"	"85"	271	Not Applicable	Not Applicable
	"2019"	"2019"	"86 years"	"86"	303	Not Applicable	Not Applicable
	"2019"	"2019"	"87 years"	"87"	334	Not Applicable	Not Applicable
	"2019"	"2019"	"88 years"	"88"	299	Not Applicable	Not Applicable
	"2019"	"2019"	"89 years"	"89"	329	Not Applicable	Not Applicable
	"2019"	"2019"	"90 years"	"90"	371	Not Applicable	Not Applicable
	"2019"	"2019"	"91 years"	"91"	360	Not Applicable	Not Applicable
	"2019"	"2019"	"92 years"	"92"	338	Not Applicable	Not Applicable
	"2019"	"2019"	"93 years"	"93"	315	Not Applicable	Not Applicable
	"2019"	"2019"	"94 years"	"94"	326	Not Applicable	Not Applicable
	"2019"	"2019"	"95 years"	"95"	228	Not Applicable	Not Applicable
	"2019"	"2019"	"96 years"	"96"	208	Not Applicable	Not Applicable
	"2019"	"2019"	"97 years"	"97"	179	Not Applicable	Not Applicable
	"2019"	"2019"	"98 years"	"98"	143	Not Applicable	Not Applicable
	"2019"	"2019"	"99 years"	"99"	103	Not Applicable	Not Applicable
	"2019"	"2019"	"100+ years"	"100"	230	Not Applicable	Not Applicable
	"2020"	"2020"	"< 1 year"	"0"	79	16244	486.3
	"2020"	"2020"	"4 years"	"4"	0	17595	Unreliable
	"2020"	"2020"	"10 years"	"10"	0	16149	Unreliable
	"2020"	"2020"	"20 years"	"20"	11	16398	Unreliable
	"2020"	"2020"	"21 years"	"21"	14	17363	Unreliable
	"2020"	"2020"	"23 years"	"23"	16	17682	Unreliable
	"2020"	"2020"	"24 years"	"24"	16	18150	Unreliable
	"2020"	"2020"	"25 years"	"25"	13	18769	Unreliable
	"2020"	"2020"	"26 years"	"26"	12	19456	Unreliable
	"2020"	"2020"	"27 years"	"27"	11	19573	Unreliable
	"2020"	"2020"	"28 years"	"28"	23	19975	115.1
	"2020"	"2020"	"29 years"	"29"	10	20639	Unreliable
	"2020"	"2020"	"30 years"	"30"	20	20595	97.1
	"2020"	"2020"	"31 years"	"31"	25	19544	127.9
