"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	390	100364	388.6
	"2018"	"2018"	"1 year"	"1"	28	102829	27.2
	"2018"	"2018"	"2 years"	"2"	17	104990	Unreliable
	"2018"	"2018"	"4 years"	"4"	10	105304	Unreliable
	"2018"	"2018"	"5 years"	"5"	12	105277	Unreliable
	"2018"	"2018"	"6 years"	"6"	14	106086	Unreliable
	"2018"	"2018"	"7 years"	"7"	10	108278	Unreliable
	"2018"	"2018"	"8 years"	"8"	12	107226	Unreliable
	"2018"	"2018"	"9 years"	"9"	20	106695	18.7
	"2018"	"2018"	"10 years"	"10"	10	110080	Unreliable
	"2018"	"2018"	"13 years"	"13"	13	112321	Unreliable
	"2018"	"2018"	"14 years"	"14"	23	113762	20.2
	"2018"	"2018"	"15 years"	"15"	11	113674	Unreliable
	"2018"	"2018"	"16 years"	"16"	27	113205	23.9
	"2018"	"2018"	"17 years"	"17"	36	115960	31.0
	"2018"	"2018"	"18 years"	"18"	42	112489	37.3
	"2018"	"2018"	"19 years"	"19"	37	102487	36.1
	"2018"	"2018"	"20 years"	"20"	87	105218	82.7
	"2018"	"2018"	"21 years"	"21"	80	108757	73.6
	"2018"	"2018"	"22 years"	"22"	89	110341	80.7
	"2018"	"2018"	"23 years"	"23"	103	112124	91.9
	"2018"	"2018"	"24 years"	"24"	126	114590	110.0
	"2018"	"2018"	"25 years"	"25"	136	117068	116.2
	"2018"	"2018"	"26 years"	"26"	138	116750	118.2
	"2018"	"2018"	"27 years"	"27"	143	117035	122.2
	"2018"	"2018"	"28 years"	"28"	173	117624	147.1
	"2018"	"2018"	"29 years"	"29"	147	114576	128.3
	"2018"	"2018"	"30 years"	"30"	182	113649	160.1
	"2018"	"2018"	"31 years"	"31"	161	113547	141.8
	"2018"	"2018"	"32 years"	"32"	169	115491	146.3
	"2018"	"2018"	"33 years"	"33"	188	116355	161.6
	"2018"	"2018"	"34 years"	"34"	173	113744	152.1
	"2018"	"2018"	"35 years"	"35"	168	116139	144.7
	"2018"	"2018"	"36 years"	"36"	154	116512	132.2
	"2018"	"2018"	"37 years"	"37"	208	115476	180.1
	"2018"	"2018"	"38 years"	"38"	223	119568	186.5
	"2018"	"2018"	"39 years"	"39"	209	113792	183.7
	"2018"	"2018"	"40 years"	"40"	196	112466	174.3
	"2018"	"2018"	"41 years"	"41"	229	111556	205.3
	"2018"	"2018"	"42 years"	"42"	203	109982	184.6
	"2018"	"2018"	"43 years"	"43"	201	113800	176.6
	"2018"	"2018"	"44 years"	"44"	230	110009	209.1
	"2018"	"2018"	"45 years"	"45"	249	111165	224.0
	"2018"	"2018"	"46 years"	"46"	281	116715	240.8
	"2018"	"2018"	"47 years"	"47"	351	124100	282.8
	"2018"	"2018"	"48 years"	"48"	327	127761	255.9
	"2018"	"2018"	"49 years"	"49"	376	122599	306.7
	"2018"	"2018"	"50 years"	"50"	404	121587	332.3
