"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Arkansas","05","2008","2008",309,175268,176.3
,"Arkansas","05","2009","2009",302,179622,168.1
,"Arkansas","05","2010","2010",312,183739,169.8
,"Arkansas","05","2011","2011",327,189095,172.9
,"Arkansas","05","2012","2012",306,191214,160.0
,"Arkansas","05","2013","2013",337,192797,174.8
,"Arkansas","05","2014","2014",326,193297,168.7
,"Arkansas","05","2015","2015",337,192288,175.3
,"Arkansas","05","2016","2016",325,190820,170.3
,"Arkansas","05","2017","2017",317,189913,166.9
,"Arkansas","05","2018","2018",344,190091,181.0
,"Arkansas","05","2019","2019",335,191369,175.1
,"Arkansas","05","2020 ","2020",446,196068,227.5
"Total","Arkansas","05",,,6866,4034011,170.2
,"California","06","1999","1999",2493,2714559,91.8
,"California","06","2000","2000",2399,2685521,89.3
,"California","06","2001","2001",2455,2722640,90.2
,"California","06","2002","2002",2494,2721499,91.6
,"California","06","2003","2003",2461,2696223,91.3
,"California","06","2004","2004",2411,2648724,91.0
,"California","06","2005","2005",2239,2572421,87.0
,"California","06","2006","2006",2266,2512058,90.2
,"California","06","2007","2007",2163,2488229,86.9
,"California","06","2008","2008",2079,2497578,83.2
,"California","06","2009","2009",2169,2534696,85.6
,"California","06","2010","2010",2060,2573468,80.0
,"California","06","2011","2011",2212,2638129,83.8
,"California","06","2012","2012",2233,2692512,82.9
,"California","06","2013","2013",2349,2750543,85.4
,"California","06","2014","2014",2324,2805073,82.8
,"California","06","2015","2015",2504,2833097,88.4
,"California","06","2016","2016",2649,2847907,93.0
,"California","06","2017","2017",2689,2893545,92.9
,"California","06","2018","2018",2848,2917983,97.6
,"California","06","2019","2019",3072,2957974,103.9
,"California","06","2020 ","2020",4077,3005343,135.7
"Total","California","06",,,54646,59709722,91.5
,"Colorado","08","1999","1999",333,327928,101.5
,"Colorado","08","2000","2000",303,332232,91.2
,"Colorado","08","2001","2001",379,346383,109.4
,"Colorado","08","2002","2002",334,352813,94.7
,"Colorado","08","2003","2003",337,350748,96.1
,"Colorado","08","2004","2004",350,347503,100.7
,"Colorado","08","2005","2005",334,339536,98.4
,"Colorado","08","2006","2006",330,334947,98.5
,"Colorado","08","2007","2007",291,335759,86.7
,"Colorado","08","2008","2008",353,340567,103.7
,"Colorado","08","2009","2009",346,347863,99.5
,"Colorado","08","2010","2010",331,353819,93.6
,"Colorado","08","2011","2011",374,366733,102.0
,"Colorado","08","2012","2012",404,377427,107.0
,"Colorado","08","2013","2013",408,388234,105.1
,"Colorado","08","2014","2014",439,397396,110.5
,"Colorado","08","2015","2015",497,406938,122.1
,"Colorado","08","2016","2016",507,415837,121.9
,"Colorado","08","2017","2017",550,430312,127.8
,"Colorado","08","2018","2018",569,440515,129.2
,"Colorado","08","2019","2019",586,452194,129.6
,"Colorado","08","2020 ","2020",742,462331,160.5
"Total","Colorado","08",,,9097,8248015,110.3
,"Connecticut","09","1999","1999",235,254504,92.3
,"Connecticut","09","2000","2000",246,250173,98.3
,"Connecticut","09","2001","2001",224,245375,91.3
,"Connecticut","09","2002","2002",212,241267,87.9
,"Connecticut","09","2003","2003",191,234457,81.5
,"Connecticut","09","2004","2004",191,225636,84.6
,"Connecticut","09","2005","2005",189,215637,87.6
,"Connecticut","09","2006","2006",158,207734,76.1
,"Connecticut","09","2007","2007",179,203854,87.8
,"Connecticut","09","2008","2008",163,202930,80.3
,"Connecticut","09","2009","2009",157,204925,76.6
,"Connecticut","09","2010","2010",166,206232,80.5
,"Connecticut","09","2011","2011",183,209979,87.2
,"Connecticut","09","2012","2012",213,214261,99.4
,"Connecticut","09","2013","2013",225,217495,103.5
,"Connecticut","09","2014","2014",195,219432,88.9
,"Connecticut","09","2015","2015",245,220441,111.1
,"Connecticut","09","2016","2016",290,221842,130.7
,"Connecticut","09","2017","2017",337,221623,152.1
,"Connecticut","09","2018","2018",305,222467,137.1
,"Connecticut","09","2019","2019",344,222572,154.6
,"Connecticut","09","2020 ","2020",397,222900,178.1
"Total","Connecticut","09",,,5045,4885736,103.3
,"Delaware","10","1999","1999",54,57757,93.5
,"Delaware","10","2000","2000",56,57621,97.2
,"Delaware","10","2001","2001",74,57067,129.7
,"Delaware","10","2002","2002",70,56087,124.8
,"Delaware","10","2003","2003",66,54827,120.4
,"Delaware","10","2004","2004",65,53668,121.1
,"Delaware","10","2005","2005",59,52154,113.1
,"Delaware","10","2006","2006",61,50735,120.2
,"Delaware","10","2007","2007",49,50353,97.3
,"Delaware","10","2008","2008",73,51602,141.5
,"Delaware","10","2009","2009",80,53021,150.9
,"Delaware","10","2010","2010",63,53814,117.1
,"Delaware","10","2011","2011",68,55778,121.9
,"Delaware","10","2012","2012",78,57276,136.2
,"Delaware","10","2013","2013",80,58468,136.8
,"Delaware","10","2014","2014",81,59163,136.9
,"Delaware","10","2015","2015",98,59256,165.4
,"Delaware","10","2016","2016",112,60006,186.6
,"Delaware","10","2017","2017",110,61028,180.2
,"Delaware","10","2018","2018",116,62083,186.8
,"Delaware","10","2019","2019",143,63769,224.2
,"Delaware","10","2020 ","2020",146,65661,222.4
"Total","Delaware","10",,,1802,1251194,144.0
,"District of Columbia","11","1999","1999",102,49639,205.5
,"District of Columbia","11","2000","2000",111,48913,226.9
,"District of Columbia","11","2001","2001",95,50231,189.1
,"District of Columbia","11","2002","2002",83,50849,163.2
,"District of Columbia","11","2003","2003",85,50671,167.7
,"District of Columbia","11","2004","2004",92,50295,182.9
,"District of Columbia","11","2005","2005",80,48752,164.1
,"District of Columbia","11","2006","2006",80,48803,163.9
,"District of Columbia","11","2007","2007",87,48747,178.5
,"District of Columbia","11","2008","2008",66,50168,131.6
,"District of Columbia","11","2009","2009",58,53032,109.4
,"District of Columbia","11","2010","2010",56,55096,101.6
,"District of Columbia","11","2011","2011",63,59684,105.6
,"District of Columbia","11","2012","2012",56,63925,87.6
,"District of Columbia","11","2013","2013",53,68786,77.1
,"District of Columbia","11","2014","2014",48,72035,66.6
,"District of Columbia","11","2015","2015",66,74130,89.0
,"District of Columbia","11","2016","2016",73,75876,96.2
,"District of Columbia","11","2017","2017",80,79155,101.1
,"District of Columbia","11","2018","2018",69,80991,85.2
,"District of Columbia","11","2019","2019",73,82027,89.0
,"District of Columbia","11","2020 ","2020",114,83058,137.3
"Total","District of Columbia","11",,,1690,1344863,125.7
,"Florida","12","1999","1999",1455,1098372,132.5
,"Florida","12","2000","2000",1407,1088742,129.2
,"Florida","12","2001","2001",1468,1100658,133.4
,"Florida","12","2002","2002",1537,1112664,138.1
,"Florida","12","2003","2003",1478,1115300,132.5
,"Florida","12","2004","2004",1433,1117654,128.2
,"Florida","12","2005","2005",1514,1111695,136.2
,"Florida","12","2006","2006",1440,1094633,131.6
,"Florida","12","2007","2007",1487,1081460,137.5
,"Florida","12","2008","2008",1461,1079825,135.3
,"Florida","12","2009","2009",1446,1089985,132.7
,"Florida","12","2010","2010",1442,1110318,129.9
,"Florida","12","2011","2011",1451,1141586,127.1
,"Florida","12","2012","2012",1406,1175449,119.6
,"Florida","12","2013","2013",1391,1201598,115.8
,"Florida","12","2014","2014",1531,1235297,123.9
,"Florida","12","2015","2015",1700,1265430,134.3
,"Florida","12","2016","2016",2146,1293668,165.9
,"Florida","12","2017","2017",2146,1320786,162.5
,"Florida","12","2018","2018",2140,1351778,158.3
,"Florida","12","2019","2019",2284,1379606,165.6
,"Florida","12","2020 ","2020",2754,1422593,193.6
"Total","Florida","12",,,36517,25989097,140.5
,"Georgia","13","1999","1999",845,656082,128.8
,"Georgia","13","2000","2000",840,657506,127.8
,"Georgia","13","2001","2001",858,671863,127.7
,"Georgia","13","2002","2002",874,679291,128.7
,"Georgia","13","2003","2003",851,679458,125.2
,"Georgia","13","2004","2004",806,675927,119.2
,"Georgia","13","2005","2005",855,663600,128.8
,"Georgia","13","2006","2006",835,654603,127.6
,"Georgia","13","2007","2007",823,648845,126.8
,"Georgia","13","2008","2008",789,649244,121.5
,"Georgia","13","2009","2009",843,654958,128.7
,"Georgia","13","2010","2010",800,661625,120.9
,"Georgia","13","2011","2011",821,678521,121.0
,"Georgia","13","2012","2012",856,684873,125.0
,"Georgia","13","2013","2013",835,685134,121.9
,"Georgia","13","2014","2014",871,687311,126.7
,"Georgia","13","2015","2015",962,687542,139.9
,"Georgia","13","2016","2016",1012,690370,146.6
,"Georgia","13","2017","2017",1064,697618,152.5
,"Georgia","13","2018","2018",1026,705501,145.4
,"Georgia","13","2019","2019",1039,721677,144.0
,"Georgia","13","2020 ","2020",1381,740467,186.5
"Total","Georgia","13",,,19886,14932016,133.2
,"Hawaii","15","1999","1999",94,90661,103.7
,"Hawaii","15","2000","2000",75,87159,86.0
,"Hawaii","15","2001","2001",84,86993,96.6
,"Hawaii","15","2002","2002",82,86924,94.3
,"Hawaii","15","2003","2003",71,85224,83.3
,"Hawaii","15","2004","2004",72,84611,85.1
,"Hawaii","15","2005","2005",71,83547,85.0
,"Hawaii","15","2006","2006",83,82917,100.1
,"Hawaii","15","2007","2007",78,81701,95.5
,"Hawaii","15","2008","2008",84,83398,100.7
,"Hawaii","15","2009","2009",81,85750,94.5
,"Hawaii","15","2010","2010",79,88031,89.7
,"Hawaii","15","2011","2011",65,91657,70.9
,"Hawaii","15","2012","2012",86,95148,90.4
,"Hawaii","15","2013","2013",87,98573,88.3
,"Hawaii","15","2014","2014",89,101377,87.8
,"Hawaii","15","2015","2015",78,104197,74.9
,"Hawaii","15","2016","2016",109,102016,106.8
,"Hawaii","15","2017","2017",98,101082,97.0
,"Hawaii","15","2018","2018",91,99029,91.9
,"Hawaii","15","2019","2019",110,98131,112.1
,"Hawaii","15","2020 ","2020",107,97947,109.2
"Total","Hawaii","15",,,1874,2016073,93.0
,"Idaho","16","1999","1999",87,81995,106.1
,"Idaho","16","2000","2000",85,84305,100.8
,"Idaho","16","2001","2001",75,86420,86.8
,"Idaho","16","2002","2002",62,87440,70.9
,"Idaho","16","2003","2003",89,88655,100.4
,"Idaho","16","2004","2004",78,89633,87.0
,"Idaho","16","2005","2005",91,91047,99.9
,"Idaho","16","2006","2006",86,91630,93.9
,"Idaho","16","2007","2007",103,94913,108.5
,"Idaho","16","2008","2008",109,96907,112.5
,"Idaho","16","2009","2009",104,100627,103.4
,"Idaho","16","2010","2010",110,102231,107.6
,"Idaho","16","2011","2011",83,104900,79.1
,"Idaho","16","2012","2012",97,106007,91.5
,"Idaho","16","2013","2013",112,107299,104.4
,"Idaho","16","2014","2014",121,108244,111.8
,"Idaho","16","2015","2015",128,108570,117.9
,"Idaho","16","2016","2016",123,109744,112.1
,"Idaho","16","2017","2017",144,110319,130.5
,"Idaho","16","2018","2018",118,112206,105.2
,"Idaho","16","2019","2019",117,114859,101.9
,"Idaho","16","2020 ","2020",165,118855,138.8
"Total","Idaho","16",,,2287,2196806,104.1
,"Illinois","17","1999","1999",1040,928426,112.0
,"Illinois","17","2000","2000",1013,919915,110.1
,"Illinois","17","2001","2001",1050,923737,113.7
,"Illinois","17","2002","2002",1038,923515,112.4
,"Illinois","17","2003","2003",959,913055,105.0
,"Illinois","17","2004","2004",890,895938,99.3
,"Illinois","17","2005","2005",889,872576,101.9
,"Illinois","17","2006","2006",850,852538,99.7
,"Illinois","17","2007","2007",820,846449,96.9
,"Illinois","17","2008","2008",846,847213,99.9
,"Illinois","17","2009","2009",828,855772,96.8
,"Illinois","17","2010","2010",878,865684,101.4
,"Illinois","17","2011","2011",877,882496,99.4
,"Illinois","17","2012","2012",900,890154,101.1
,"Illinois","17","2013","2013",899,896917,100.2
,"Illinois","17","2014","2014",907,895591,101.3
,"Illinois","17","2015","2015",932,887422,105.0
,"Illinois","17","2016","2016",1145,877462,130.5
,"Illinois","17","2017","2017",1195,872507,137.0
,"Illinois","17","2018","2018",1135,866001,131.1
,"Illinois","17","2019","2019",1135,860866,131.8
,"Illinois","17","2020 ","2020",1392,858449,162.2
"Total","Illinois","17",,,21618,19432683,111.2
,"Indiana","18","1999","1999",498,419558,118.7
,"Indiana","18","2000","2000",448,422090,106.1
,"Indiana","18","2001","2001",466,424721,109.7
,"Indiana","18","2002","2002",428,424161,100.9
,"Indiana","18","2003","2003",532,422930,125.8
,"Indiana","18","2004","2004",472,417066,113.2
,"Indiana","18","2005","2005",510,409729,124.5
,"Indiana","18","2006","2006",481,399289,120.5
,"Indiana","18","2007","2007",504,396024,127.3
,"Indiana","18","2008","2008",510,397788,128.2
,"Indiana","18","2009","2009",499,402710,123.9
,"Indiana","18","2010","2010",487,407815,119.4
,"Indiana","18","2011","2011",579,417772,138.6
,"Indiana","18","2012","2012",572,421070,135.8
,"Indiana","18","2013","2013",602,424574,141.8
,"Indiana","18","2014","2014",602,424167,141.9
,"Indiana","18","2015","2015",693,421742,164.3
,"Indiana","18","2016","2016",719,419256,171.5
,"Indiana","18","2017","2017",763,417176,182.9
,"Indiana","18","2018","2018",690,418579,164.8
,"Indiana","18","2019","2019",773,426229,181.4
,"Indiana","18","2020 ","2020",999,434416,230.0
"Total","Indiana","18",,,12827,9168862,139.9
,"Iowa","19","1999","1999",182,184427,98.7
,"Iowa","19","2000","2000",150,185801,80.7
,"Iowa","19","2001","2001",140,186612,75.0
,"Iowa","19","2002","2002",150,185993,80.6
,"Iowa","19","2003","2003",153,184337,83.0
,"Iowa","19","2004","2004",160,180717,88.5
,"Iowa","19","2005","2005",143,178902,79.9
,"Iowa","19","2006","2006",127,175007,72.6
,"Iowa","19","2007","2007",156,174859,89.2
,"Iowa","19","2008","2008",167,176850,94.4
,"Iowa","19","2009","2009",144,180582,79.7
,"Iowa","19","2010","2010",166,184740,89.9
,"Iowa","19","2011","2011",183,191366,95.6
,"Iowa","19","2012","2012",196,195964,100.0
,"Iowa","19","2013","2013",190,199189,95.4
,"Iowa","19","2014","2014",193,201009,96.0
,"Iowa","19","2015","2015",198,200579,98.7
,"Iowa","19","2016","2016",215,199252,107.9
,"Iowa","19","2017","2017",211,195476,107.9
,"Iowa","19","2018","2018",211,193429,109.1
,"Iowa","19","2019","2019",225,192095,117.1
,"Iowa","19","2020 ","2020",275,193099,142.4
"Total","Iowa","19",,,3935,4140285,95.0
,"Kansas","20","1999","1999",178,176480,100.9
,"Kansas","20","2000","2000",168,175878,95.5
,"Kansas","20","2001","2001",187,177007,105.6
,"Kansas","20","2002","2002",167,178102,93.8
,"Kansas","20","2003","2003",154,178068,86.5
,"Kansas","20","2004","2004",174,176147,98.8
,"Kansas","20","2005","2005",168,173232,97.0
,"Kansas","20","2006","2006",192,170436,112.7
,"Kansas","20","2007","2007",176,170408,103.3
,"Kansas","20","2008","2008",174,172155,101.1
,"Kansas","20","2009","2009",217,176764,122.8
,"Kansas","20","2010","2010",207,179937,115.0
,"Kansas","20","2011","2011",226,185734,121.7
,"Kansas","20","2012","2012",215,190403,112.9
,"Kansas","20","2013","2013",204,194250,105.0
,"Kansas","20","2014","2014",210,196672,106.8
,"Kansas","20","2015","2015",229,196418,116.6
,"Kansas","20","2016","2016",229,193897,118.1
,"Kansas","20","2017","2017",249,189826,131.2
,"Kansas","20","2018","2018",252,187849,134.2
,"Kansas","20","2019","2019",265,186701,141.9
,"Kansas","20","2020 ","2020",326,185657,175.6
"Total","Kansas","20",,,4567,4012021,113.8
,"Kentucky","21","1999","1999",375,286835,130.7
,"Kentucky","21","2000","2000",367,286974,127.9
,"Kentucky","21","2001","2001",392,288426,135.9
,"Kentucky","21","2002","2002",440,289407,152.0
,"Kentucky","21","2003","2003",435,287976,151.1
,"Kentucky","21","2004","2004",423,285333,148.2
,"Kentucky","21","2005","2005",415,280989,147.7
,"Kentucky","21","2006","2006",479,272602,175.7
,"Kentucky","21","2007","2007",406,270066,150.3
,"Kentucky","21","2008","2008",428,270962,158.0
,"Kentucky","21","2009","2009",437,275654,158.5
,"Kentucky","21","2010","2010",500,280920,178.0
,"Kentucky","21","2011","2011",517,287090,180.1
,"Kentucky","21","2012","2012",530,287933,184.1
,"Kentucky","21","2013","2013",485,286726,169.2
,"Kentucky","21","2014","2014",497,284760,174.5
,"Kentucky","21","2015","2015",561,280491,200.0
,"Kentucky","21","2016","2016",572,277969,205.8
,"Kentucky","21","2017","2017",624,275380,226.6
,"Kentucky","21","2018","2018",575,274781,209.3
,"Kentucky","21","2019","2019",579,277910,208.3
,"Kentucky","21","2020 ","2020",774,285625,271.0
"Total","Kentucky","21",,,10811,6194809,174.5
,"Louisiana","22","1999","1999",549,307731,178.4
,"Louisiana","22","2000","2000",500,305001,163.9
,"Louisiana","22","2001","2001",499,302237,165.1
,"Louisiana","22","2002","2002",526,300674,174.9
,"Louisiana","22","2003","2003",560,297079,188.5
,"Louisiana","22","2004","2004",551,293053,188.0
,"Louisiana","22","2005","2005",551,287648,191.6
,"Louisiana","22","2006","2006",538,259521,207.3
,"Louisiana","22","2007","2007",548,262684,208.6
,"Louisiana","22","2008","2008",494,269714,183.2
,"Louisiana","22","2009","2009",481,283132,169.9
,"Louisiana","22","2010","2010",534,295508,180.7
,"Louisiana","22","2011","2011",504,307793,163.7
,"Louisiana","22","2012","2012",508,316620,160.4
,"Louisiana","22","2013","2013",574,325370,176.4
,"Louisiana","22","2014","2014",631,330360,191.0
,"Louisiana","22","2015","2015",618,332087,186.1
,"Louisiana","22","2016","2016",674,332809,202.5
,"Louisiana","22","2017","2017",658,329050,200.0
,"Louisiana","22","2018","2018",662,323363,204.7
,"Louisiana","22","2019","2019",635,322982,196.6
,"Louisiana","22","2020 ","2020",851,324056,262.6
"Total","Louisiana","22",,,12646,6708472,188.5
,"Maine","23","1999","1999",93,85762,108.4
,"Maine","23","2000","2000",77,85666,89.9
,"Maine","23","2001","2001",90,84770,106.2
,"Maine","23","2002","2002",86,83530,103.0
,"Maine","23","2003","2003",74,81736,90.5
,"Maine","23","2004","2004",62,79460,78.0
,"Maine","23","2005","2005",82,76121,107.7
,"Maine","23","2006","2006",71,73229,97.0
,"Maine","23","2007","2007",78,71615,108.9
,"Maine","23","2008","2008",82,71184,115.2
,"Maine","23","2009","2009",71,71749,99.0
,"Maine","23","2010","2010",62,71943,86.2
,"Maine","23","2011","2011",81,72948,111.0
,"Maine","23","2012","2012",93,73725,126.1
,"Maine","23","2013","2013",80,74278,107.7
,"Maine","23","2014","2014",93,74769,124.4
,"Maine","23","2015","2015",116,75873,152.9
,"Maine","23","2016","2016",119,77358,153.8
,"Maine","23","2017","2017",143,78313,182.6
,"Maine","23","2018","2018",109,79699,136.8
,"Maine","23","2019","2019",148,81764,181.0
,"Maine","23","2020 ","2020",141,83447,169.0
"Total","Maine","23",,,2051,1708939,120.0
,"Maryland","24","1999","1999",533,416285,128.0
,"Maryland","24","2000","2000",531,405651,130.9
,"Maryland","24","2001","2001",492,401785,122.5
,"Maryland","24","2002","2002",498,397908,125.2
,"Maryland","24","2003","2003",485,389298,124.6
,"Maryland","24","2004","2004",453,376831,120.2
,"Maryland","24","2005","2005",460,364655,126.1
,"Maryland","24","2006","2006",442,354146,124.8
,"Maryland","24","2007","2007",424,348828,121.5
,"Maryland","24","2008","2008",392,351178,111.6
,"Maryland","24","2009","2009",414,359840,115.1
,"Maryland","24","2010","2010",389,368494,105.6
,"Maryland","24","2011","2011",393,381794,102.9
,"Maryland","24","2012","2012",444,393744,112.8
,"Maryland","24","2013","2013",477,403708,118.2
,"Maryland","24","2014","2014",474,409492,115.8
,"Maryland","24","2015","2015",546,413671,132.0
,"Maryland","24","2016","2016",638,413925,154.1
,"Maryland","24","2017","2017",728,416467,174.8
,"Maryland","24","2018","2018",702,416178,168.7
,"Maryland","24","2019","2019",778,417105,186.5
,"Maryland","24","2020 ","2020",892,421963,211.4
"Total","Maryland","24",,,11585,8622946,134.4
,"Massachusetts","25","1999","1999",431,499442,86.3
,"Massachusetts","25","2000","2000",364,492764,73.9
,"Massachusetts","25","2001","2001",433,486504,89.0
,"Massachusetts","25","2002","2002",443,475323,93.2
,"Massachusetts","25","2003","2003",428,458426,93.4
,"Massachusetts","25","2004","2004",359,439126,81.8
,"Massachusetts","25","2005","2005",383,417592,91.7
,"Massachusetts","25","2006","2006",314,401913,78.1
,"Massachusetts","25","2007","2007",300,394990,76.0
,"Massachusetts","25","2008","2008",298,394280,75.6
,"Massachusetts","25","2009","2009",344,400058,86.0
,"Massachusetts","25","2010","2010",343,403616,85.0
,"Massachusetts","25","2011","2011",357,414818,86.1
,"Massachusetts","25","2012","2012",379,426483,88.9
,"Massachusetts","25","2013","2013",429,438236,97.9
,"Massachusetts","25","2014","2014",510,447672,113.9
,"Massachusetts","25","2015","2015",604,457330,132.1
,"Massachusetts","25","2016","2016",665,463972,143.3
,"Massachusetts","25","2017","2017",675,474310,142.3
,"Massachusetts","25","2018","2018",713,485053,147.0
,"Massachusetts","25","2019","2019",637,489948,130.0
,"Massachusetts","25","2020 ","2020",715,495920,144.2
"Total","Massachusetts","25",,,10124,9857776,102.7
,"Michigan","26","1999","1999",826,709928,116.3
,"Michigan","26","2000","2000",803,707542,113.5
,"Michigan","26","2001","2001",819,708645,115.6
,"Michigan","26","2002","2002",844,702771,120.1
,"Michigan","26","2003","2003",758,690708,109.7
,"Michigan","26","2004","2004",770,670625,114.8
,"Michigan","26","2005","2005",774,645072,120.0
,"Michigan","26","2006","2006",727,610093,119.2
,"Michigan","26","2007","2007",713,587179,121.4
,"Michigan","26","2008","2008",710,575323,123.4
,"Michigan","26","2009","2009",701,572691,122.4
,"Michigan","26","2010","2010",745,574566,129.7
,"Michigan","26","2011","2011",735,583170,126.0
,"Michigan","26","2012","2012",774,589177,131.4
,"Michigan","26","2013","2013",801,591507,135.4
,"Michigan","26","2014","2014",828,592148,139.8
,"Michigan","26","2015","2015",920,592228,155.3
,"Michigan","26","2016","2016",963,593158,162.4
,"Michigan","26","2017","2017",1073,593016,180.9
,"Michigan","26","2018","2018",1052,602197,174.7
,"Michigan","26","2019","2019",1054,613803,171.7
,"Michigan","26","2020 ","2020",1255,631856,198.6
"Total","Michigan","26",,,18645,13737403,135.7
,"Minnesota","27","1999","1999",306,355280,86.1
,"Minnesota","27","2000","2000",264,353312,74.7
,"Minnesota","27","2001","2001",264,354983,74.4
,"Minnesota","27","2002","2002",276,351308,78.6
,"Minnesota","27","2003","2003",271,344993,78.6
,"Minnesota","27","2004","2004",248,335524,73.9
,"Minnesota","27","2005","2005",261,327505,79.7
,"Minnesota","27","2006","2006",267,321252,83.1
,"Minnesota","27","2007","2007",230,322581,71.3
,"Minnesota","27","2008","2008",247,327529,75.4
,"Minnesota","27","2009","2009",252,336819,74.8
,"Minnesota","27","2010","2010",257,342900,74.9
,"Minnesota","27","2011","2011",274,356747,76.8
,"Minnesota","27","2012","2012",274,367898,74.5
,"Minnesota","27","2013","2013",328,376741,87.1
,"Minnesota","27","2014","2014",311,381374,81.5
,"Minnesota","27","2015","2015",333,383667,86.8
,"Minnesota","27","2016","2016",359,383059,93.7
,"Minnesota","27","2017","2017",390,385258,101.2
,"Minnesota","27","2018","2018",386,384391,100.4
,"Minnesota","27","2019","2019",385,383829,100.3
,"Minnesota","27","2020 ","2020",541,382580,141.4
"Total","Minnesota","27",,,6724,7859530,85.6
,"Mississippi","28","1999","1999",335,186325,179.8
,"Mississippi","28","2000","2000",315,189272,166.4
,"Mississippi","28","2001","2001",346,189784,182.3
,"Mississippi","28","2002","2002",377,190967,197.4
,"Mississippi","28","2003","2003",374,191108,195.7
,"Mississippi","28","2004","2004",360,189778,189.7
,"Mississippi","28","2005","2005",413,187054,220.8
,"Mississippi","28","2006","2006",384,180945,212.2
,"Mississippi","28","2007","2007",324,179815,180.2
,"Mississippi","28","2008","2008",331,180595,183.3
,"Mississippi","28","2009","2009",337,184282,182.9
,"Mississippi","28","2010","2010",350,188171,186.0
,"Mississippi","28","2011","2011",353,192991,182.9
,"Mississippi","28","2012","2012",350,194988,179.5
,"Mississippi","28","2013","2013",346,196436,176.1
,"Mississippi","28","2014","2014",372,195415,190.4
