"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Colorado","08","2018","2018",2444,Not Applicable,Not Applicable
,"Colorado","08","2019","2019",2382,Not Applicable,Not Applicable
,"Colorado","08","2020 ","2020",2865,Not Applicable,Not Applicable
"Total","Colorado","08",,,37129,Not Applicable,Not Applicable
,"Connecticut","09","1999","1999",1529,Not Applicable,Not Applicable
,"Connecticut","09","2000","2000",1672,Not Applicable,Not Applicable
,"Connecticut","09","2001","2001",1611,Not Applicable,Not Applicable
,"Connecticut","09","2002","2002",1699,Not Applicable,Not Applicable
,"Connecticut","09","2003","2003",1690,Not Applicable,Not Applicable
,"Connecticut","09","2004","2004",1693,Not Applicable,Not Applicable
,"Connecticut","09","2005","2005",1825,Not Applicable,Not Applicable
,"Connecticut","09","2006","2006",1882,Not Applicable,Not Applicable
,"Connecticut","09","2007","2007",1861,Not Applicable,Not Applicable
,"Connecticut","09","2008","2008",1962,Not Applicable,Not Applicable
,"Connecticut","09","2009","2009",2006,Not Applicable,Not Applicable
,"Connecticut","09","2010","2010",2067,Not Applicable,Not Applicable
,"Connecticut","09","2011","2011",2275,Not Applicable,Not Applicable
,"Connecticut","09","2012","2012",2365,Not Applicable,Not Applicable
,"Connecticut","09","2013","2013",2419,Not Applicable,Not Applicable
,"Connecticut","09","2014","2014",2549,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015",2619,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016",2710,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017",2900,Not Applicable,Not Applicable
,"Connecticut","09","2018","2018",2919,Not Applicable,Not Applicable
,"Connecticut","09","2019","2019",2931,Not Applicable,Not Applicable
,"Connecticut","09","2020 ","2020",3524,Not Applicable,Not Applicable
"Total","Connecticut","09",,,48708,Not Applicable,Not Applicable
,"Delaware","10","1999","1999",239,Not Applicable,Not Applicable
,"Delaware","10","2000","2000",262,Not Applicable,Not Applicable
,"Delaware","10","2001","2001",270,Not Applicable,Not Applicable
,"Delaware","10","2002","2002",281,Not Applicable,Not Applicable
,"Delaware","10","2003","2003",274,Not Applicable,Not Applicable
,"Delaware","10","2004","2004",268,Not Applicable,Not Applicable
,"Delaware","10","2005","2005",296,Not Applicable,Not Applicable
,"Delaware","10","2006","2006",285,Not Applicable,Not Applicable
,"Delaware","10","2007","2007",294,Not Applicable,Not Applicable
,"Delaware","10","2008","2008",326,Not Applicable,Not Applicable
,"Delaware","10","2009","2009",325,Not Applicable,Not Applicable
,"Delaware","10","2010","2010",340,Not Applicable,Not Applicable
,"Delaware","10","2011","2011",361,Not Applicable,Not Applicable
,"Delaware","10","2012","2012",393,Not Applicable,Not Applicable
,"Delaware","10","2013","2013",390,Not Applicable,Not Applicable
,"Delaware","10","2014","2014",431,Not Applicable,Not Applicable
,"Delaware","10","2015","2015",473,Not Applicable,Not Applicable
,"Delaware","10","2016","2016",472,Not Applicable,Not Applicable
,"Delaware","10","2017","2017",513,Not Applicable,Not Applicable
,"Delaware","10","2018","2018",518,Not Applicable,Not Applicable
,"Delaware","10","2019","2019",555,Not Applicable,Not Applicable
,"Delaware","10","2020 ","2020",657,Not Applicable,Not Applicable
"Total","Delaware","10",,,8223,Not Applicable,Not Applicable
,"District of Columbia","11","1999","1999",264,Not Applicable,Not Applicable
,"District of Columbia","11","2000","2000",231,Not Applicable,Not Applicable
,"District of Columbia","11","2001","2001",233,Not Applicable,Not Applicable
,"District of Columbia","11","2002","2002",226,Not Applicable,Not Applicable
,"District of Columbia","11","2003","2003",234,Not Applicable,Not Applicable
,"District of Columbia","11","2004","2004",207,Not Applicable,Not Applicable
,"District of Columbia","11","2005","2005",242,Not Applicable,Not Applicable
,"District of Columbia","11","2006","2006",222,Not Applicable,Not Applicable
,"District of Columbia","11","2007","2007",267,Not Applicable,Not Applicable
,"District of Columbia","11","2008","2008",240,Not Applicable,Not Applicable
,"District of Columbia","11","2009","2009",214,Not Applicable,Not Applicable
,"District of Columbia","11","2010","2010",229,Not Applicable,Not Applicable
,"District of Columbia","11","2011","2011",268,Not Applicable,Not Applicable
,"District of Columbia","11","2012","2012",252,Not Applicable,Not Applicable
,"District of Columbia","11","2013","2013",291,Not Applicable,Not Applicable
,"District of Columbia","11","2014","2014",269,Not Applicable,Not Applicable
,"District of Columbia","11","2015","2015",278,Not Applicable,Not Applicable
,"District of Columbia","11","2016","2016",302,Not Applicable,Not Applicable
,"District of Columbia","11","2017","2017",343,Not Applicable,Not Applicable
,"District of Columbia","11","2018","2018",338,Not Applicable,Not Applicable
,"District of Columbia","11","2019","2019",317,Not Applicable,Not Applicable
,"District of Columbia","11","2020 ","2020",396,Not Applicable,Not Applicable
"Total","District of Columbia","11",,,5863,Not Applicable,Not Applicable
,"Florida","12","1999","1999",6988,Not Applicable,Not Applicable
,"Florida","12","2000","2000",7004,Not Applicable,Not Applicable
,"Florida","12","2001","2001",7345,Not Applicable,Not Applicable
,"Florida","12","2002","2002",7518,Not Applicable,Not Applicable
,"Florida","12","2003","2003",7646,Not Applicable,Not Applicable
,"Florida","12","2004","2004",7531,Not Applicable,Not Applicable
,"Florida","12","2005","2005",8000,Not Applicable,Not Applicable
,"Florida","12","2006","2006",7880,Not Applicable,Not Applicable
,"Florida","12","2007","2007",7955,Not Applicable,Not Applicable
,"Florida","12","2008","2008",8662,Not Applicable,Not Applicable
,"Florida","12","2009","2009",8514,Not Applicable,Not Applicable
,"Florida","12","2010","2010",9392,Not Applicable,Not Applicable
,"Florida","12","2011","2011",9287,Not Applicable,Not Applicable
,"Florida","12","2012","2012",10161,Not Applicable,Not Applicable
,"Florida","12","2013","2013",10452,Not Applicable,Not Applicable
,"Florida","12","2014","2014",10731,Not Applicable,Not Applicable
,"Florida","12","2015","2015",11368,Not Applicable,Not Applicable
,"Florida","12","2016","2016",11880,Not Applicable,Not Applicable
,"Florida","12","2017","2017",12667,Not Applicable,Not Applicable
,"Florida","12","2018","2018",13035,Not Applicable,Not Applicable
,"Florida","12","2019","2019",13536,Not Applicable,Not Applicable
,"Florida","12","2020 ","2020",15473,Not Applicable,Not Applicable
"Total","Florida","12",,,213025,Not Applicable,Not Applicable
,"Georgia","13","1999","1999",1921,Not Applicable,Not Applicable
,"Georgia","13","2000","2000",1942,Not Applicable,Not Applicable
,"Georgia","13","2001","2001",2095,Not Applicable,Not Applicable
,"Georgia","13","2002","2002",2046,Not Applicable,Not Applicable
,"Georgia","13","2003","2003",2281,Not Applicable,Not Applicable
,"Georgia","13","2004","2004",2143,Not Applicable,Not Applicable
,"Georgia","13","2005","2005",2337,Not Applicable,Not Applicable
,"Georgia","13","2006","2006",2354,Not Applicable,Not Applicable
,"Georgia","13","2007","2007",2718,Not Applicable,Not Applicable
,"Georgia","13","2008","2008",2461,Not Applicable,Not Applicable
,"Georgia","13","2009","2009",2560,Not Applicable,Not Applicable
,"Georgia","13","2010","2010",2713,Not Applicable,Not Applicable
,"Georgia","13","2011","2011",2671,Not Applicable,Not Applicable
,"Georgia","13","2012","2012",2853,Not Applicable,Not Applicable
,"Georgia","13","2013","2013",2907,Not Applicable,Not Applicable
,"Georgia","13","2014","2014",2998,Not Applicable,Not Applicable
,"Georgia","13","2015","2015",3111,Not Applicable,Not Applicable
,"Georgia","13","2016","2016",3265,Not Applicable,Not Applicable
,"Georgia","13","2017","2017",3451,Not Applicable,Not Applicable
,"Georgia","13","2018","2018",3587,Not Applicable,Not Applicable
,"Georgia","13","2019","2019",3633,Not Applicable,Not Applicable
,"Georgia","13","2020 ","2020",4277,Not Applicable,Not Applicable
"Total","Georgia","13",,,60324,Not Applicable,Not Applicable
,"Hawaii","15","1999","1999",367,Not Applicable,Not Applicable
,"Hawaii","15","2000","2000",408,Not Applicable,Not Applicable
,"Hawaii","15","2001","2001",396,Not Applicable,Not Applicable
,"Hawaii","15","2002","2002",435,Not Applicable,Not Applicable
,"Hawaii","15","2003","2003",435,Not Applicable,Not Applicable
,"Hawaii","15","2004","2004",466,Not Applicable,Not Applicable
,"Hawaii","15","2005","2005",479,Not Applicable,Not Applicable
,"Hawaii","15","2006","2006",495,Not Applicable,Not Applicable
,"Hawaii","15","2007","2007",510,Not Applicable,Not Applicable
,"Hawaii","15","2008","2008",550,Not Applicable,Not Applicable
,"Hawaii","15","2009","2009",599,Not Applicable,Not Applicable
,"Hawaii","15","2010","2010",546,Not Applicable,Not Applicable
,"Hawaii","15","2011","2011",633,Not Applicable,Not Applicable
,"Hawaii","15","2012","2012",743,Not Applicable,Not Applicable
,"Hawaii","15","2013","2013",736,Not Applicable,Not Applicable
,"Hawaii","15","2014","2014",787,Not Applicable,Not Applicable
,"Hawaii","15","2015","2015",888,Not Applicable,Not Applicable
,"Hawaii","15","2016","2016",949,Not Applicable,Not Applicable
,"Hawaii","15","2017","2017",1008,Not Applicable,Not Applicable
,"Hawaii","15","2018","2018",1088,Not Applicable,Not Applicable
,"Hawaii","15","2019","2019",1091,Not Applicable,Not Applicable
,"Hawaii","15","2020 ","2020",1213,Not Applicable,Not Applicable
"Total","Hawaii","15",,,14822,Not Applicable,Not Applicable
,"Idaho","16","1999","1999",412,Not Applicable,Not Applicable
,"Idaho","16","2000","2000",396,Not Applicable,Not Applicable
,"Idaho","16","2001","2001",402,Not Applicable,Not Applicable
,"Idaho","16","2002","2002",480,Not Applicable,Not Applicable
,"Idaho","16","2003","2003",476,Not Applicable,Not Applicable
,"Idaho","16","2004","2004",457,Not Applicable,Not Applicable
,"Idaho","16","2005","2005",462,Not Applicable,Not Applicable
,"Idaho","16","2006","2006",493,Not Applicable,Not Applicable
,"Idaho","16","2007","2007",529,Not Applicable,Not Applicable
,"Idaho","16","2008","2008",557,Not Applicable,Not Applicable
,"Idaho","16","2009","2009",570,Not Applicable,Not Applicable
,"Idaho","16","2010","2010",629,Not Applicable,Not Applicable
,"Idaho","16","2011","2011",683,Not Applicable,Not Applicable
,"Idaho","16","2012","2012",671,Not Applicable,Not Applicable
,"Idaho","16","2013","2013",650,Not Applicable,Not Applicable
,"Idaho","16","2014","2014",729,Not Applicable,Not Applicable
,"Idaho","16","2015","2015",745,Not Applicable,Not Applicable
,"Idaho","16","2016","2016",726,Not Applicable,Not Applicable
,"Idaho","16","2017","2017",809,Not Applicable,Not Applicable
,"Idaho","16","2018","2018",881,Not Applicable,Not Applicable
,"Idaho","16","2019","2019",898,Not Applicable,Not Applicable
,"Idaho","16","2020 ","2020",994,Not Applicable,Not Applicable
"Total","Idaho","16",,,13649,Not Applicable,Not Applicable
,"Illinois","17","1999","1999",4902,Not Applicable,Not Applicable
,"Illinois","17","2000","2000",4850,Not Applicable,Not Applicable
,"Illinois","17","2001","2001",4832,Not Applicable,Not Applicable
,"Illinois","17","2002","2002",4930,Not Applicable,Not Applicable
,"Illinois","17","2003","2003",5002,Not Applicable,Not Applicable
,"Illinois","17","2004","2004",4944,Not Applicable,Not Applicable
,"Illinois","17","2005","2005",5215,Not Applicable,Not Applicable
,"Illinois","17","2006","2006",5077,Not Applicable,Not Applicable
,"Illinois","17","2007","2007",5168,Not Applicable,Not Applicable
,"Illinois","17","2008","2008",5509,Not Applicable,Not Applicable
,"Illinois","17","2009","2009",5400,Not Applicable,Not Applicable
,"Illinois","17","2010","2010",5551,Not Applicable,Not Applicable
,"Illinois","17","2011","2011",5941,Not Applicable,Not Applicable
,"Illinois","17","2012","2012",6076,Not Applicable,Not Applicable
,"Illinois","17","2013","2013",6151,Not Applicable,Not Applicable
,"Illinois","17","2014","2014",6422,Not Applicable,Not Applicable
,"Illinois","17","2015","2015",6823,Not Applicable,Not Applicable
,"Illinois","17","2016","2016",6772,Not Applicable,Not Applicable
,"Illinois","17","2017","2017",7466,Not Applicable,Not Applicable
,"Illinois","17","2018","2018",7557,Not Applicable,Not Applicable
,"Illinois","17","2019","2019",7372,Not Applicable,Not Applicable
,"Illinois","17","2020 ","2020",9069,Not Applicable,Not Applicable
"Total","Illinois","17",,,131029,Not Applicable,Not Applicable
,"Indiana","18","1999","1999",2375,Not Applicable,Not Applicable
,"Indiana","18","2000","2000",2319,Not Applicable,Not Applicable
,"Indiana","18","2001","2001",2410,Not Applicable,Not Applicable
,"Indiana","18","2002","2002",2394,Not Applicable,Not Applicable
,"Indiana","18","2003","2003",2419,Not Applicable,Not Applicable
,"Indiana","18","2004","2004",2294,Not Applicable,Not Applicable
,"Indiana","18","2005","2005",2422,Not Applicable,Not Applicable
,"Indiana","18","2006","2006",2411,Not Applicable,Not Applicable
,"Indiana","18","2007","2007",2396,Not Applicable,Not Applicable
,"Indiana","18","2008","2008",2575,Not Applicable,Not Applicable
,"Indiana","18","2009","2009",2486,Not Applicable,Not Applicable
,"Indiana","18","2010","2010",2709,Not Applicable,Not Applicable
,"Indiana","18","2011","2011",2923,Not Applicable,Not Applicable
,"Indiana","18","2012","2012",3065,Not Applicable,Not Applicable
,"Indiana","18","2013","2013",3000,Not Applicable,Not Applicable
,"Indiana","18","2014","2014",3119,Not Applicable,Not Applicable
,"Indiana","18","2015","2015",3357,Not Applicable,Not Applicable
,"Indiana","18","2016","2016",3445,Not Applicable,Not Applicable
,"Indiana","18","2017","2017",3585,Not Applicable,Not Applicable
,"Indiana","18","2018","2018",3675,Not Applicable,Not Applicable
,"Indiana","18","2019","2019",3718,Not Applicable,Not Applicable
,"Indiana","18","2020 ","2020",4493,Not Applicable,Not Applicable
"Total","Indiana","18",,,63590,Not Applicable,Not Applicable
,"Iowa","19","1999","1999",1938,Not Applicable,Not Applicable
,"Iowa","19","2000","2000",1939,Not Applicable,Not Applicable
,"Iowa","19","2001","2001",1811,Not Applicable,Not Applicable
,"Iowa","19","2002","2002",1999,Not Applicable,Not Applicable
,"Iowa","19","2003","2003",2015,Not Applicable,Not Applicable
,"Iowa","19","2004","2004",1872,Not Applicable,Not Applicable
,"Iowa","19","2005","2005",1936,Not Applicable,Not Applicable
,"Iowa","19","2006","2006",1963,Not Applicable,Not Applicable
,"Iowa","19","2007","2007",1889,Not Applicable,Not Applicable
,"Iowa","19","2008","2008",2052,Not Applicable,Not Applicable
,"Iowa","19","2009","2009",1974,Not Applicable,Not Applicable
,"Iowa","19","2010","2010",2037,Not Applicable,Not Applicable
,"Iowa","19","2011","2011",2105,Not Applicable,Not Applicable
,"Iowa","19","2012","2012",2216,Not Applicable,Not Applicable
,"Iowa","19","2013","2013",2188,Not Applicable,Not Applicable
,"Iowa","19","2014","2014",2222,Not Applicable,Not Applicable
,"Iowa","19","2015","2015",2322,Not Applicable,Not Applicable
,"Iowa","19","2016","2016",2338,Not Applicable,Not Applicable
,"Iowa","19","2017","2017",2469,Not Applicable,Not Applicable
,"Iowa","19","2018","2018",2462,Not Applicable,Not Applicable
,"Iowa","19","2019","2019",2544,Not Applicable,Not Applicable
,"Iowa","19","2020 ","2020",2914,Not Applicable,Not Applicable
"Total","Iowa","19",,,47205,Not Applicable,Not Applicable
,"Kansas","20","1999","1999",1478,Not Applicable,Not Applicable
,"Kansas","20","2000","2000",1566,Not Applicable,Not Applicable
,"Kansas","20","2001","2001",1471,Not Applicable,Not Applicable
,"Kansas","20","2002","2002",1450,Not Applicable,Not Applicable
,"Kansas","20","2003","2003",1515,Not Applicable,Not Applicable
,"Kansas","20","2004","2004",1453,Not Applicable,Not Applicable
,"Kansas","20","2005","2005",1523,Not Applicable,Not Applicable
,"Kansas","20","2006","2006",1549,Not Applicable,Not Applicable
,"Kansas","20","2007","2007",1548,Not Applicable,Not Applicable
,"Kansas","20","2008","2008",1588,Not Applicable,Not Applicable
,"Kansas","20","2009","2009",1433,Not Applicable,Not Applicable
,"Kansas","20","2010","2010",1557,Not Applicable,Not Applicable
,"Kansas","20","2011","2011",1681,Not Applicable,Not Applicable
,"Kansas","20","2012","2012",1581,Not Applicable,Not Applicable
,"Kansas","20","2013","2013",1638,Not Applicable,Not Applicable
,"Kansas","20","2014","2014",1686,Not Applicable,Not Applicable
,"Kansas","20","2015","2015",1900,Not Applicable,Not Applicable
,"Kansas","20","2016","2016",1785,Not Applicable,Not Applicable
,"Kansas","20","2017","2017",1907,Not Applicable,Not Applicable
,"Kansas","20","2018","2018",1972,Not Applicable,Not Applicable
,"Kansas","20","2019","2019",1925,Not Applicable,Not Applicable
,"Kansas","20","2020 ","2020",2183,Not Applicable,Not Applicable
"Total","Kansas","20",,,36389,Not Applicable,Not Applicable
,"Kentucky","21","1999","1999",1440,Not Applicable,Not Applicable
,"Kentucky","21","2000","2000",1554,Not Applicable,Not Applicable
,"Kentucky","21","2001","2001",1499,Not Applicable,Not Applicable
,"Kentucky","21","2002","2002",1421,Not Applicable,Not Applicable
,"Kentucky","21","2003","2003",1502,Not Applicable,Not Applicable
,"Kentucky","21","2004","2004",1317,Not Applicable,Not Applicable
,"Kentucky","21","2005","2005",1396,Not Applicable,Not Applicable
,"Kentucky","21","2006","2006",1423,Not Applicable,Not Applicable
,"Kentucky","21","2007","2007",1518,Not Applicable,Not Applicable
,"Kentucky","21","2008","2008",1610,Not Applicable,Not Applicable
,"Kentucky","21","2009","2009",1569,Not Applicable,Not Applicable
,"Kentucky","21","2010","2010",1518,Not Applicable,Not Applicable
,"Kentucky","21","2011","2011",1547,Not Applicable,Not Applicable
,"Kentucky","21","2012","2012",1681,Not Applicable,Not Applicable
,"Kentucky","21","2013","2013",1751,Not Applicable,Not Applicable
,"Kentucky","21","2014","2014",1713,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015",1876,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016",1877,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017",2012,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018",1987,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019",2091,Not Applicable,Not Applicable
,"Kentucky","21","2020 ","2020",2220,Not Applicable,Not Applicable
"Total","Kentucky","21",,,36522,Not Applicable,Not Applicable
,"Louisiana","22","1999","1999",1456,Not Applicable,Not Applicable
,"Louisiana","22","2000","2000",1426,Not Applicable,Not Applicable
,"Louisiana","22","2001","2001",1445,Not Applicable,Not Applicable
,"Louisiana","22","2002","2002",1491,Not Applicable,Not Applicable
,"Louisiana","22","2003","2003",1619,Not Applicable,Not Applicable
,"Louisiana","22","2004","2004",1468,Not Applicable,Not Applicable
,"Louisiana","22","2005","2005",1599,Not Applicable,Not Applicable
,"Louisiana","22","2006","2006",1287,Not Applicable,Not Applicable
,"Louisiana","22","2007","2007",1404,Not Applicable,Not Applicable
,"Louisiana","22","2008","2008",1420,Not Applicable,Not Applicable
,"Louisiana","22","2009","2009",1346,Not Applicable,Not Applicable
,"Louisiana","22","2010","2010",1433,Not Applicable,Not Applicable
,"Louisiana","22","2011","2011",1502,Not Applicable,Not Applicable
,"Louisiana","22","2012","2012",1488,Not Applicable,Not Applicable
,"Louisiana","22","2013","2013",1525,Not Applicable,Not Applicable
,"Louisiana","22","2014","2014",1603,Not Applicable,Not Applicable
,"Louisiana","22","2015","2015",1683,Not Applicable,Not Applicable
,"Louisiana","22","2016","2016",1681,Not Applicable,Not Applicable
,"Louisiana","22","2017","2017",1829,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018",1955,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019",1912,Not Applicable,Not Applicable
,"Louisiana","22","2020 ","2020",2318,Not Applicable,Not Applicable
