"Notes","Residence County","Residence County Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
"Total","Beaver County, UT","49001",,,368,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 01 ending January 06, 2018","2018/01",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 04 ending January 27, 2018","2018/04",13,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 06 ending February 10, 2018","2018/06",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 08 ending February 24, 2018","2018/08",16,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 09 ending March 03, 2018","2018/09",12,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 14 ending April 07, 2018","2018/14",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 21 ending May 26, 2018","2018/21",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 25 ending June 23, 2018","2018/25",11,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 31 ending August 04, 2018","2018/31",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 35 ending September 01, 2018","2018/35",11,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 41 ending October 13, 2018","2018/41",11,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 44 ending November 03, 2018","2018/44",11,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 48 ending December 01, 2018","2018/48",13,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2018 Week 52 ending December 29, 2018","2018/52",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2019 Week 04 ending January 26, 2019","2019/04",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2019 Week 09 ending March 02, 2019","2019/09",15,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2019 Week 15 ending April 13, 2019","2019/15",13,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2019 Week 30 ending July 27, 2019","2019/30",11,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2019 Week 34 ending August 24, 2019","2019/34",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2019 Week 42 ending October 19, 2019","2019/42",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2019 Week 43 ending October 26, 2019","2019/43",11,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2019 Week 46 ending November 16, 2019","2019/46",11,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2019 Week 48 ending November 30, 2019","2019/48",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2020 Week 01 ending January 04, 2020","2020/01",10,Not Applicable,Not Applicable
,"Box Elder County, UT","49003","2020 Week 02 ending January 11, 2020","2020/02",14,Not Applicable,Not Applicable
