"Notes","Residence County","Residence County Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"Adams County, OH","39001","2018 Week 09 ending March 03, 2018","2018/09",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2018 Week 15 ending April 14, 2018","2018/15",14,Not Applicable,Not Applicable
,"Adams County, OH","39001","2018 Week 26 ending June 30, 2018","2018/26",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2018 Week 29 ending July 21, 2018","2018/29",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2018 Week 42 ending October 20, 2018","2018/42",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2018 Week 50 ending December 15, 2018","2018/50",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 09 ending March 02, 2019","2019/09",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 12 ending March 23, 2019","2019/12",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 13 ending March 30, 2019","2019/13",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 15 ending April 13, 2019","2019/15",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 19 ending May 11, 2019","2019/19",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 27 ending July 06, 2019","2019/27",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 29 ending July 20, 2019","2019/29",14,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 38 ending September 21, 2019","2019/38",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 43 ending October 26, 2019","2019/43",14,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 48 ending November 30, 2019","2019/48",13,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 50 ending December 14, 2019","2019/50",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2019 Week 51 ending December 21, 2019","2019/51",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 02 ending January 11, 2020","2020/02",12,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 06 ending February 08, 2020","2020/06",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 08 ending February 22, 2020","2020/08",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 15 ending April 11, 2020","2020/15",13,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 31 ending August 01, 2020","2020/31",13,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 32 ending August 08, 2020","2020/32",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 35 ending August 29, 2020","2020/35",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 39 ending September 26, 2020","2020/39",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 42 ending October 17, 2020","2020/42",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 45 ending November 07, 2020","2020/45",14,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 47 ending November 21, 2020","2020/47",17,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 48 ending November 28, 2020","2020/48",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 49 ending December 05, 2020","2020/49",14,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 50 ending December 12, 2020","2020/50",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 52 ending December 26, 2020","2020/52",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2020 Week 53 ending January 02, 2021","2020/53",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 02 ending January 16, 2021","2021/02",13,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 03 ending January 23, 2021","2021/03",13,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 05 ending February 06, 2021","2021/05",12,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 06 ending February 13, 2021","2021/06",12,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 07 ending February 20, 2021","2021/07",12,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 08 ending February 27, 2021","2021/08",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 09 ending March 06, 2021","2021/09",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 16 ending April 24, 2021","2021/16",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 17 ending May 01, 2021","2021/17",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 24 ending June 19, 2021","2021/24",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 25 ending June 26, 2021","2021/25",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 28 ending July 17, 2021","2021/28",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 31 ending August 07, 2021","2021/31",13,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 34 ending August 28, 2021","2021/34",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 35 ending September 04, 2021","2021/35",18,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 36 ending September 11, 2021","2021/36",14,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 38 ending September 25, 2021","2021/38",15,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 39 ending October 02, 2021","2021/39",20,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 41 ending October 16, 2021","2021/41",12,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 42 ending October 23, 2021","2021/42",17,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 43 ending October 30, 2021","2021/43",12,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 45 ending November 13, 2021","2021/45",13,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 46 ending November 20, 2021","2021/46",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 47 ending November 27, 2021","2021/47",17,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 48 ending December 04, 2021","2021/48",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 49 ending December 11, 2021","2021/49",16,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 50 ending December 18, 2021","2021/50",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 51 ending December 25, 2021","2021/51",17,Not Applicable,Not Applicable
,"Adams County, OH","39001","2021 Week 52 ending January 01, 2022","2021/52",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 01 ending January 08, 2022 (provisional)","2022/01",16,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 02 ending January 15, 2022 (provisional)","2022/02",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 03 ending January 22, 2022 (provisional)","2022/03",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 06 ending February 12, 2022 (provisional)","2022/06",15,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 09 ending March 05, 2022 (provisional)","2022/09",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 11 ending March 19, 2022 (provisional)","2022/11",14,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 18 ending May 07, 2022 (provisional)","2022/18",13,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 22 ending June 04, 2022 (provisional)","2022/22",12,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 26 ending July 02, 2022 (provisional)","2022/26",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 36 ending September 10, 2022 (provisional)","2022/36",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 37 ending September 17, 2022 (provisional)","2022/37",10,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 39 ending October 01, 2022 (provisional)","2022/39",14,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 42 ending October 22, 2022 (provisional)","2022/42",12,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 47 ending November 26, 2022 (provisional)","2022/47",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 48 ending December 03, 2022 (provisional)","2022/48",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2022 Week 52 ending December 31, 2022 (provisional)","2022/52",13,Not Applicable,Not Applicable
,"Adams County, OH","39001","2023 Week 04 ending January 28, 2023 (provisional)","2023/04",12,Not Applicable,Not Applicable
,"Adams County, OH","39001","2023 Week 07 ending February 18, 2023 (provisional)","2023/07",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2023 Week 09 ending March 04, 2023 (provisional)","2023/09",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2023 Week 10 ending March 11, 2023 (provisional)","2023/10",11,Not Applicable,Not Applicable
,"Adams County, OH","39001","2023 Week 16 ending April 22, 2023 (provisional)","2023/16",15,Not Applicable,Not Applicable
,"Adams County, OH","39001","2023 Week 19 ending May 13, 2023 (provisional)","2023/19",14,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 01 ending January 06, 2018","2018/01",24,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 02 ending January 13, 2018","2018/02",19,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 03 ending January 20, 2018","2018/03",23,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 04 ending January 27, 2018","2018/04",18,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 05 ending February 03, 2018","2018/05",33,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 06 ending February 10, 2018","2018/06",22,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 07 ending February 17, 2018","2018/07",31,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 08 ending February 24, 2018","2018/08",32,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 09 ending March 03, 2018","2018/09",23,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 10 ending March 10, 2018","2018/10",22,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 11 ending March 17, 2018","2018/11",27,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 12 ending March 24, 2018","2018/12",21,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 13 ending March 31, 2018","2018/13",24,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 14 ending April 07, 2018","2018/14",29,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 15 ending April 14, 2018","2018/15",20,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 16 ending April 21, 2018","2018/16",25,Not Applicable,Not Applicable
,"Allen County, OH","39003","2018 Week 17 ending April 28, 2018","2018/17",28,Not Applicable,Not Applicable
