"Notes"	"Residence County"	"Residence County Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Churchill County, NV"	"32001"	"2018 Week 07 ending February 17, 2018"	"2018/07"	12	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2018 Week 51 ending December 22, 2018"	"2018/51"	14	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2019 Week 08 ending February 23, 2019"	"2019/08"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2019 Week 15 ending April 13, 2019"	"2019/15"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2019 Week 16 ending April 20, 2019"	"2019/16"	11	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2019 Week 26 ending June 29, 2019"	"2019/26"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2019 Week 37 ending September 14, 2019"	"2019/37"	11	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2019 Week 48 ending November 30, 2019"	"2019/48"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 09 ending February 29, 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 20 ending May 16, 2020"	"2020/20"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 28 ending July 11, 2020"	"2020/28"	16	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 46 ending November 14, 2020"	"2020/46"	12	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 47 ending November 21, 2020"	"2020/47"	15	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 48 ending November 28, 2020"	"2020/48"	11	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 49 ending December 05, 2020"	"2020/49"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 50 ending December 12, 2020"	"2020/50"	15	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 51 ending December 19, 2020"	"2020/51"	16	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 52 ending December 26, 2020"	"2020/52"	16	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2020 Week 53 ending January 02, 2021"	"2020/53"	15	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 01 ending January 09, 2021"	"2021/01"	12	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 03 ending January 23, 2021"	"2021/03"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 07 ending February 20, 2021"	"2021/07"	15	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 27 ending July 10, 2021"	"2021/27"	11	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 30 ending July 31, 2021"	"2021/30"	11	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 36 ending September 11, 2021"	"2021/36"	17	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 39 ending October 02, 2021"	"2021/39"	13	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 40 ending October 09, 2021"	"2021/40"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 41 ending October 16, 2021"	"2021/41"	14	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 42 ending October 23, 2021"	"2021/42"	11	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 46 ending November 20, 2021"	"2021/46"	18	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 48 ending December 04, 2021"	"2021/48"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2021 Week 49 ending December 11, 2021"	"2021/49"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	13	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	12	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	12	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	10	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	10	Not Applicable	Not Applicable
"Total"	"Churchill County, NV"	"32001"			1823	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 01 ending January 06, 2018"	"2018/01"	357	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 02 ending January 13, 2018"	"2018/02"	403	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 03 ending January 20, 2018"	"2018/03"	348	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 04 ending January 27, 2018"	"2018/04"	349	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 05 ending February 03, 2018"	"2018/05"	346	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 06 ending February 10, 2018"	"2018/06"	363	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 07 ending February 17, 2018"	"2018/07"	311	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 08 ending February 24, 2018"	"2018/08"	340	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 09 ending March 03, 2018"	"2018/09"	354	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 10 ending March 10, 2018"	"2018/10"	328	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 11 ending March 17, 2018"	"2018/11"	363	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 12 ending March 24, 2018"	"2018/12"	309	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 13 ending March 31, 2018"	"2018/13"	356	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 14 ending April 07, 2018"	"2018/14"	335	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 15 ending April 14, 2018"	"2018/15"	361	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 16 ending April 21, 2018"	"2018/16"	327	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 17 ending April 28, 2018"	"2018/17"	340	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 18 ending May 05, 2018"	"2018/18"	314	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 19 ending May 12, 2018"	"2018/19"	310	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 20 ending May 19, 2018"	"2018/20"	307	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 21 ending May 26, 2018"	"2018/21"	314	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 22 ending June 02, 2018"	"2018/22"	339	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 23 ending June 09, 2018"	"2018/23"	358	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 24 ending June 16, 2018"	"2018/24"	328	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 25 ending June 23, 2018"	"2018/25"	309	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 26 ending June 30, 2018"	"2018/26"	336	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 27 ending July 07, 2018"	"2018/27"	320	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 28 ending July 14, 2018"	"2018/28"	310	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 29 ending July 21, 2018"	"2018/29"	310	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 30 ending July 28, 2018"	"2018/30"	320	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 31 ending August 04, 2018"	"2018/31"	325	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 32 ending August 11, 2018"	"2018/32"	307	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 33 ending August 18, 2018"	"2018/33"	334	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 34 ending August 25, 2018"	"2018/34"	312	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 35 ending September 01, 2018"	"2018/35"	309	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 36 ending September 08, 2018"	"2018/36"	301	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 37 ending September 15, 2018"	"2018/37"	307	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 38 ending September 22, 2018"	"2018/38"	319	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 39 ending September 29, 2018"	"2018/39"	286	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 40 ending October 06, 2018"	"2018/40"	290	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 41 ending October 13, 2018"	"2018/41"	309	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 42 ending October 20, 2018"	"2018/42"	301	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 43 ending October 27, 2018"	"2018/43"	308	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 44 ending November 03, 2018"	"2018/44"	312	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 45 ending November 10, 2018"	"2018/45"	308	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 46 ending November 17, 2018"	"2018/46"	317	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 47 ending November 24, 2018"	"2018/47"	321	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 48 ending December 01, 2018"	"2018/48"	315	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 49 ending December 08, 2018"	"2018/49"	286	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 50 ending December 15, 2018"	"2018/50"	309	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 51 ending December 22, 2018"	"2018/51"	332	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018 Week 52 ending December 29, 2018"	"2018/52"	304	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2019 Week 01 ending January 05, 2019"	"2019/01"	341	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2019 Week 02 ending January 12, 2019"	"2019/02"	357	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2019 Week 03 ending January 19, 2019"	"2019/03"	377	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2019 Week 04 ending January 26, 2019"	"2019/04"	339	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2019 Week 05 ending February 02, 2019"	"2019/05"	357	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2019 Week 06 ending February 09, 2019"	"2019/06"	387	Not Applicable	Not Applicable
