"Notes"	"Residence County"	"Residence County Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Adair County, OK"	"40001"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	14	Not Applicable	Not Applicable
"Total"	"Adair County, OK"	"40001"			1563	Not Applicable	Not Applicable
"Total"	"Alfalfa County, OK"	"40003"			351	Not Applicable	Not Applicable
	"Atoka County, OK"	"40005"	"2020 Week 23 ending June 06, 2020"	"2020/23"	10	Not Applicable	Not Applicable
	"Atoka County, OK"	"40005"	"2021 Week 01 ending January 09, 2021"	"2021/01"	10	Not Applicable	Not Applicable
	"Atoka County, OK"	"40005"	"2021 Week 42 ending October 23, 2021"	"2021/42"	10	Not Applicable	Not Applicable
"Total"	"Atoka County, OK"	"40005"			1002	Not Applicable	Not Applicable
"Total"	"Beaver County, OK"	"40007"			327	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2018 Week 39 ending September 29, 2018"	"2018/39"	12	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2018 Week 49 ending December 08, 2018"	"2018/49"	10	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2019 Week 09 ending March 02, 2019"	"2019/09"	10	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2020 Week 45 ending November 07, 2020"	"2020/45"	11	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2020 Week 49 ending December 05, 2020"	"2020/49"	11	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2020 Week 51 ending December 19, 2020"	"2020/51"	17	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2020 Week 52 ending December 26, 2020"	"2020/52"	18	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2020 Week 53 ending January 02, 2021"	"2020/53"	12	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2021 Week 01 ending January 09, 2021"	"2021/01"	10	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2021 Week 04 ending January 30, 2021"	"2021/04"	10	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2021 Week 49 ending December 11, 2021"	"2021/49"	15	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	10	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2022 Week 28 ending July 16, 2022 (provisional)"	"2022/28"	12	Not Applicable	Not Applicable
	"Beckham County, OK"	"40009"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	10	Not Applicable	Not Applicable
"Total"	"Beckham County, OK"	"40009"			1482	Not Applicable	Not Applicable
	"Blaine County, OK"	"40011"	"2020 Week 45 ending November 07, 2020"	"2020/45"	10	Not Applicable	Not Applicable
"Total"	"Blaine County, OK"	"40011"			800	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 01 ending January 06, 2018"	"2018/01"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 03 ending January 20, 2018"	"2018/03"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 04 ending January 27, 2018"	"2018/04"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 05 ending February 03, 2018"	"2018/05"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 07 ending February 17, 2018"	"2018/07"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 08 ending February 24, 2018"	"2018/08"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 09 ending March 03, 2018"	"2018/09"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 10 ending March 10, 2018"	"2018/10"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 11 ending March 17, 2018"	"2018/11"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 12 ending March 24, 2018"	"2018/12"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 15 ending April 14, 2018"	"2018/15"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 17 ending April 28, 2018"	"2018/17"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 22 ending June 02, 2018"	"2018/22"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 23 ending June 09, 2018"	"2018/23"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 25 ending June 23, 2018"	"2018/25"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 31 ending August 04, 2018"	"2018/31"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 35 ending September 01, 2018"	"2018/35"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 36 ending September 08, 2018"	"2018/36"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 38 ending September 22, 2018"	"2018/38"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 42 ending October 20, 2018"	"2018/42"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 43 ending October 27, 2018"	"2018/43"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 46 ending November 17, 2018"	"2018/46"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 47 ending November 24, 2018"	"2018/47"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2018 Week 52 ending December 29, 2018"	"2018/52"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 01 ending January 05, 2019"	"2019/01"	15	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 02 ending January 12, 2019"	"2019/02"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 04 ending January 26, 2019"	"2019/04"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 06 ending February 09, 2019"	"2019/06"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 08 ending February 23, 2019"	"2019/08"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 09 ending March 02, 2019"	"2019/09"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 10 ending March 09, 2019"	"2019/10"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 11 ending March 16, 2019"	"2019/11"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 12 ending March 23, 2019"	"2019/12"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 13 ending March 30, 2019"	"2019/13"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 16 ending April 20, 2019"	"2019/16"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 17 ending April 27, 2019"	"2019/17"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 18 ending May 04, 2019"	"2019/18"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 19 ending May 11, 2019"	"2019/19"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 20 ending May 18, 2019"	"2019/20"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 21 ending May 25, 2019"	"2019/21"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 25 ending June 22, 2019"	"2019/25"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 28 ending July 13, 2019"	"2019/28"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 29 ending July 20, 2019"	"2019/29"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 30 ending July 27, 2019"	"2019/30"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 32 ending August 10, 2019"	"2019/32"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 33 ending August 17, 2019"	"2019/33"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 34 ending August 24, 2019"	"2019/34"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 37 ending September 14, 2019"	"2019/37"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 38 ending September 21, 2019"	"2019/38"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 39 ending September 28, 2019"	"2019/39"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 40 ending October 05, 2019"	"2019/40"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 42 ending October 19, 2019"	"2019/42"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 43 ending October 26, 2019"	"2019/43"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 44 ending November 02, 2019"	"2019/44"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 45 ending November 09, 2019"	"2019/45"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 46 ending November 16, 2019"	"2019/46"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 48 ending November 30, 2019"	"2019/48"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 49 ending December 07, 2019"	"2019/49"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 50 ending December 14, 2019"	"2019/50"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 51 ending December 21, 2019"	"2019/51"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2019 Week 52 ending December 28, 2019"	"2019/52"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 01 ending January 04, 2020"	"2020/01"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 02 ending January 11, 2020"	"2020/02"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 03 ending January 18, 2020"	"2020/03"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 04 ending January 25, 2020"	"2020/04"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 05 ending February 01, 2020"	"2020/05"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 06 ending February 08, 2020"	"2020/06"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 07 ending February 15, 2020"	"2020/07"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 08 ending February 22, 2020"	"2020/08"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 09 ending February 29, 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 10 ending March 07, 2020"	"2020/10"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 15 ending April 11, 2020"	"2020/15"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 18 ending May 02, 2020"	"2020/18"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 20 ending May 16, 2020"	"2020/20"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 21 ending May 23, 2020"	"2020/21"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 22 ending May 30, 2020"	"2020/22"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 23 ending June 06, 2020"	"2020/23"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 25 ending June 20, 2020"	"2020/25"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 26 ending June 27, 2020"	"2020/26"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 27 ending July 04, 2020"	"2020/27"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 30 ending July 25, 2020"	"2020/30"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 31 ending August 01, 2020"	"2020/31"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 33 ending August 15, 2020"	"2020/33"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 34 ending August 22, 2020"	"2020/34"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 38 ending September 19, 2020"	"2020/38"	15	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 39 ending September 26, 2020"	"2020/39"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 40 ending October 03, 2020"	"2020/40"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 41 ending October 10, 2020"	"2020/41"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 42 ending October 17, 2020"	"2020/42"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 44 ending October 31, 2020"	"2020/44"	15	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 46 ending November 14, 2020"	"2020/46"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 47 ending November 21, 2020"	"2020/47"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 48 ending November 28, 2020"	"2020/48"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 49 ending December 05, 2020"	"2020/49"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 50 ending December 12, 2020"	"2020/50"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 51 ending December 19, 2020"	"2020/51"	24	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 52 ending December 26, 2020"	"2020/52"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2020 Week 53 ending January 02, 2021"	"2020/53"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 01 ending January 09, 2021"	"2021/01"	22	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 02 ending January 16, 2021"	"2021/02"	24	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 03 ending January 23, 2021"	"2021/03"	19	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 04 ending January 30, 2021"	"2021/04"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 05 ending February 06, 2021"	"2021/05"	19	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 06 ending February 13, 2021"	"2021/06"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 07 ending February 20, 2021"	"2021/07"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 08 ending February 27, 2021"	"2021/08"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 09 ending March 06, 2021"	"2021/09"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 10 ending March 13, 2021"	"2021/10"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 11 ending March 20, 2021"	"2021/11"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 12 ending March 27, 2021"	"2021/12"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 14 ending April 10, 2021"	"2021/14"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 15 ending April 17, 2021"	"2021/15"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 16 ending April 24, 2021"	"2021/16"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 17 ending May 01, 2021"	"2021/17"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 18 ending May 08, 2021"	"2021/18"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 19 ending May 15, 2021"	"2021/19"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 20 ending May 22, 2021"	"2021/20"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 21 ending May 29, 2021"	"2021/21"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 23 ending June 12, 2021"	"2021/23"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 25 ending June 26, 2021"	"2021/25"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 26 ending July 03, 2021"	"2021/26"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 27 ending July 10, 2021"	"2021/27"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 30 ending July 31, 2021"	"2021/30"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 31 ending August 07, 2021"	"2021/31"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 32 ending August 14, 2021"	"2021/32"	25	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 33 ending August 21, 2021"	"2021/33"	22	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 34 ending August 28, 2021"	"2021/34"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 35 ending September 04, 2021"	"2021/35"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 36 ending September 11, 2021"	"2021/36"	19	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 37 ending September 18, 2021"	"2021/37"	15	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 38 ending September 25, 2021"	"2021/38"	21	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 39 ending October 02, 2021"	"2021/39"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 40 ending October 09, 2021"	"2021/40"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 41 ending October 16, 2021"	"2021/41"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 42 ending October 23, 2021"	"2021/42"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 43 ending October 30, 2021"	"2021/43"	19	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 45 ending November 13, 2021"	"2021/45"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 49 ending December 11, 2021"	"2021/49"	15	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 50 ending December 18, 2021"	"2021/50"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 51 ending December 25, 2021"	"2021/51"	15	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2021 Week 52 ending January 01, 2022"	"2021/52"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	20	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	24	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	18	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	17	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 21 ending May 28, 2022 (provisional)"	"2022/21"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 23 ending June 11, 2022 (provisional)"	"2022/23"	15	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 25 ending June 25, 2022 (provisional)"	"2022/25"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 26 ending July 02, 2022 (provisional)"	"2022/26"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 27 ending July 09, 2022 (provisional)"	"2022/27"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 28 ending July 16, 2022 (provisional)"	"2022/28"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 29 ending July 23, 2022 (provisional)"	"2022/29"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 31 ending August 06, 2022 (provisional)"	"2022/31"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 32 ending August 13, 2022 (provisional)"	"2022/32"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 33 ending August 20, 2022 (provisional)"	"2022/33"	15	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 36 ending September 10, 2022 (provisional)"	"2022/36"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 37 ending September 17, 2022 (provisional)"	"2022/37"	10	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	14	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	11	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	20	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	16	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	20	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	19	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	13	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	15	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	12	Not Applicable	Not Applicable
	"Bryan County, OK"	"40013"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	20	Not Applicable	Not Applicable
