"Notes","Residence County","Residence County Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"Abbeville County, SC","45001","2018 Week 04 ending January 27, 2018","2018/04",12,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2018 Week 05 ending February 03, 2018","2018/05",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2018 Week 30 ending July 28, 2018","2018/30",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2018 Week 39 ending September 29, 2018","2018/39",12,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2019 Week 17 ending April 27, 2019","2019/17",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2019 Week 25 ending June 22, 2019","2019/25",12,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2019 Week 37 ending September 14, 2019","2019/37",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2019 Week 46 ending November 16, 2019","2019/46",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2019 Week 51 ending December 21, 2019","2019/51",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 01 ending January 04, 2020","2020/01",12,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 02 ending January 11, 2020","2020/02",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 04 ending January 25, 2020","2020/04",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 08 ending February 22, 2020","2020/08",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 11 ending March 14, 2020","2020/11",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 27 ending July 04, 2020","2020/27",13,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 29 ending July 18, 2020","2020/29",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 31 ending August 01, 2020","2020/31",13,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 32 ending August 08, 2020","2020/32",18,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 34 ending August 22, 2020","2020/34",12,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 36 ending September 05, 2020","2020/36",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 47 ending November 21, 2020","2020/47",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2020 Week 53 ending January 02, 2021","2020/53",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 01 ending January 09, 2021","2021/01",13,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 02 ending January 16, 2021","2021/02",15,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 04 ending January 30, 2021","2021/04",12,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 05 ending February 06, 2021","2021/05",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 07 ending February 20, 2021","2021/07",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 16 ending April 24, 2021","2021/16",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 25 ending June 26, 2021","2021/25",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 26 ending July 03, 2021","2021/26",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 30 ending July 31, 2021","2021/30",14,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 37 ending September 18, 2021","2021/37",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 40 ending October 09, 2021","2021/40",12,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 43 ending October 30, 2021","2021/43",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 47 ending November 27, 2021","2021/47",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 48 ending December 04, 2021","2021/48",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 49 ending December 11, 2021","2021/49",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 51 ending December 25, 2021","2021/51",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2021 Week 52 ending January 01, 2022","2021/52",17,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2022 Week 04 ending January 29, 2022 (provisional)","2022/04",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2022 Week 05 ending February 05, 2022 (provisional)","2022/05",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2022 Week 07 ending February 19, 2022 (provisional)","2022/07",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2022 Week 14 ending April 09, 2022 (provisional)","2022/14",10,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2022 Week 23 ending June 11, 2022 (provisional)","2022/23",12,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2022 Week 32 ending August 13, 2022 (provisional)","2022/32",11,Not Applicable,Not Applicable
,"Abbeville County, SC","45001","2022 Week 51 ending December 24, 2022 (provisional)","2022/51",10,Not Applicable,Not Applicable
