"Notes"	"Residence County"	"Residence County Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Adams County, MS"	"28001"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	11	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	13	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2022 Week 31 ending August 06, 2022 (provisional)"	"2022/31"	12	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2022 Week 35 ending September 03, 2022 (provisional)"	"2022/35"	10	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	11	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	13	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	13	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	11	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	11	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	11	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	11	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	11	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	11	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	13	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	10	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	13	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	11	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2023 Week 16 ending April 22, 2023 (provisional)"	"2023/16"	12	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	"2023 Week 18 ending May 06, 2023 (provisional)"	"2023/18"	11	Not Applicable	Not Applicable
"Total"	"Adams County, MS"	"28001"			2488	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 02 ending January 13, 2018"	"2018/02"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 06 ending February 10, 2018"	"2018/06"	15	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 07 ending February 17, 2018"	"2018/07"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 08 ending February 24, 2018"	"2018/08"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 09 ending March 03, 2018"	"2018/09"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 10 ending March 10, 2018"	"2018/10"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 11 ending March 17, 2018"	"2018/11"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 14 ending April 07, 2018"	"2018/14"	14	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 17 ending April 28, 2018"	"2018/17"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 22 ending June 02, 2018"	"2018/22"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 25 ending June 23, 2018"	"2018/25"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 27 ending July 07, 2018"	"2018/27"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 29 ending July 21, 2018"	"2018/29"	14	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 32 ending August 11, 2018"	"2018/32"	14	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 33 ending August 18, 2018"	"2018/33"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 35 ending September 01, 2018"	"2018/35"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 37 ending September 15, 2018"	"2018/37"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 39 ending September 29, 2018"	"2018/39"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 42 ending October 20, 2018"	"2018/42"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 45 ending November 10, 2018"	"2018/45"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 46 ending November 17, 2018"	"2018/46"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 47 ending November 24, 2018"	"2018/47"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 49 ending December 08, 2018"	"2018/49"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 51 ending December 22, 2018"	"2018/51"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2018 Week 52 ending December 29, 2018"	"2018/52"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 01 ending January 05, 2019"	"2019/01"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 03 ending January 19, 2019"	"2019/03"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 08 ending February 23, 2019"	"2019/08"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 09 ending March 02, 2019"	"2019/09"	16	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 10 ending March 09, 2019"	"2019/10"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 12 ending March 23, 2019"	"2019/12"	16	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 15 ending April 13, 2019"	"2019/15"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 17 ending April 27, 2019"	"2019/17"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 19 ending May 11, 2019"	"2019/19"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 20 ending May 18, 2019"	"2019/20"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 27 ending July 06, 2019"	"2019/27"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 31 ending August 03, 2019"	"2019/31"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 32 ending August 10, 2019"	"2019/32"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 34 ending August 24, 2019"	"2019/34"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 36 ending September 07, 2019"	"2019/36"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 37 ending September 14, 2019"	"2019/37"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 39 ending September 28, 2019"	"2019/39"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 40 ending October 05, 2019"	"2019/40"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 41 ending October 12, 2019"	"2019/41"	14	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 44 ending November 02, 2019"	"2019/44"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 50 ending December 14, 2019"	"2019/50"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 51 ending December 21, 2019"	"2019/51"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2019 Week 52 ending December 28, 2019"	"2019/52"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 01 ending January 04, 2020"	"2020/01"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 02 ending January 11, 2020"	"2020/02"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 03 ending January 18, 2020"	"2020/03"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 08 ending February 22, 2020"	"2020/08"	17	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 18 ending May 02, 2020"	"2020/18"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 19 ending May 09, 2020"	"2020/19"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 20 ending May 16, 2020"	"2020/20"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 22 ending May 30, 2020"	"2020/22"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 26 ending June 27, 2020"	"2020/26"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 28 ending July 11, 2020"	"2020/28"	14	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 30 ending July 25, 2020"	"2020/30"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 32 ending August 08, 2020"	"2020/32"	16	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 33 ending August 15, 2020"	"2020/33"	14	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 36 ending September 05, 2020"	"2020/36"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 39 ending September 26, 2020"	"2020/39"	14	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 40 ending October 03, 2020"	"2020/40"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 43 ending October 24, 2020"	"2020/43"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 45 ending November 07, 2020"	"2020/45"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 46 ending November 14, 2020"	"2020/46"	20	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 47 ending November 21, 2020"	"2020/47"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 48 ending November 28, 2020"	"2020/48"	17	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 49 ending December 05, 2020"	"2020/49"	19	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 50 ending December 12, 2020"	"2020/50"	16	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 51 ending December 19, 2020"	"2020/51"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 52 ending December 26, 2020"	"2020/52"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2020 Week 53 ending January 02, 2021"	"2020/53"	19	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 01 ending January 09, 2021"	"2021/01"	20	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 02 ending January 16, 2021"	"2021/02"	20	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 03 ending January 23, 2021"	"2021/03"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 06 ending February 13, 2021"	"2021/06"	19	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 08 ending February 27, 2021"	"2021/08"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 09 ending March 06, 2021"	"2021/09"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 11 ending March 20, 2021"	"2021/11"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 15 ending April 17, 2021"	"2021/15"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 19 ending May 15, 2021"	"2021/19"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 24 ending June 19, 2021"	"2021/24"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 25 ending June 26, 2021"	"2021/25"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 28 ending July 17, 2021"	"2021/28"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 31 ending August 07, 2021"	"2021/31"	14	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 32 ending August 14, 2021"	"2021/32"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 34 ending August 28, 2021"	"2021/34"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 36 ending September 11, 2021"	"2021/36"	18	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 37 ending September 18, 2021"	"2021/37"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 38 ending September 25, 2021"	"2021/38"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 39 ending October 02, 2021"	"2021/39"	18	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 40 ending October 09, 2021"	"2021/40"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 41 ending October 16, 2021"	"2021/41"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 42 ending October 23, 2021"	"2021/42"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 43 ending October 30, 2021"	"2021/43"	14	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 44 ending November 06, 2021"	"2021/44"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 45 ending November 13, 2021"	"2021/45"	12	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 47 ending November 27, 2021"	"2021/47"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 49 ending December 11, 2021"	"2021/49"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 51 ending December 25, 2021"	"2021/51"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2021 Week 52 ending January 01, 2022"	"2021/52"	10	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	11	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	18	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	16	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	17	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	15	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	15	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	14	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2022 Week 21 ending May 28, 2022 (provisional)"	"2022/21"	13	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	"2022 Week 22 ending June 04, 2022 (provisional)"	"2022/22"	13	Not Applicable	Not Applicable
