"Notes","Residence County","Residence County Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"Adams County, CO","08001","2018 Week 43 ending October 27, 2018","2018/43",61,Not Applicable,Not Applicable
,"Adams County, CO","08001","2018 Week 44 ending November 03, 2018","2018/44",60,Not Applicable,Not Applicable
,"Adams County, CO","08001","2018 Week 45 ending November 10, 2018","2018/45",59,Not Applicable,Not Applicable
,"Adams County, CO","08001","2018 Week 46 ending November 17, 2018","2018/46",55,Not Applicable,Not Applicable
,"Adams County, CO","08001","2018 Week 47 ending November 24, 2018","2018/47",64,Not Applicable,Not Applicable
,"Adams County, CO","08001","2018 Week 48 ending December 01, 2018","2018/48",54,Not Applicable,Not Applicable
,"Adams County, CO","08001","2018 Week 49 ending December 08, 2018","2018/49",62,Not Applicable,Not Applicable
,"Adams County, CO","08001","2018 Week 50 ending December 15, 2018","2018/50",51,Not Applicable,Not Applicable
,"Adams County, CO","08001","2018 Week 51 ending December 22, 2018","2018/51",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2018 Week 52 ending December 29, 2018","2018/52",58,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 01 ending January 05, 2019","2019/01",47,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 02 ending January 12, 2019","2019/02",63,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 03 ending January 19, 2019","2019/03",51,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 04 ending January 26, 2019","2019/04",53,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 05 ending February 02, 2019","2019/05",63,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 06 ending February 09, 2019","2019/06",56,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 07 ending February 16, 2019","2019/07",54,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 08 ending February 23, 2019","2019/08",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 09 ending March 02, 2019","2019/09",70,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 10 ending March 09, 2019","2019/10",64,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 11 ending March 16, 2019","2019/11",54,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 12 ending March 23, 2019","2019/12",68,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 13 ending March 30, 2019","2019/13",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 14 ending April 06, 2019","2019/14",65,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 15 ending April 13, 2019","2019/15",72,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 16 ending April 20, 2019","2019/16",62,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 17 ending April 27, 2019","2019/17",61,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 18 ending May 04, 2019","2019/18",65,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 19 ending May 11, 2019","2019/19",54,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 20 ending May 18, 2019","2019/20",57,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 21 ending May 25, 2019","2019/21",59,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 22 ending June 01, 2019","2019/22",62,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 23 ending June 08, 2019","2019/23",55,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 24 ending June 15, 2019","2019/24",51,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 25 ending June 22, 2019","2019/25",50,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 26 ending June 29, 2019","2019/26",44,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 27 ending July 06, 2019","2019/27",63,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 28 ending July 13, 2019","2019/28",49,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 29 ending July 20, 2019","2019/29",64,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 30 ending July 27, 2019","2019/30",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 31 ending August 03, 2019","2019/31",58,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 32 ending August 10, 2019","2019/32",43,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 33 ending August 17, 2019","2019/33",61,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 34 ending August 24, 2019","2019/34",60,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 35 ending August 31, 2019","2019/35",43,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 36 ending September 07, 2019","2019/36",47,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 37 ending September 14, 2019","2019/37",58,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 38 ending September 21, 2019","2019/38",44,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 39 ending September 28, 2019","2019/39",52,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 40 ending October 05, 2019","2019/40",52,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 41 ending October 12, 2019","2019/41",54,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 42 ending October 19, 2019","2019/42",55,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 43 ending October 26, 2019","2019/43",66,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 44 ending November 02, 2019","2019/44",59,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 45 ending November 09, 2019","2019/45",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 46 ending November 16, 2019","2019/46",60,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 47 ending November 23, 2019","2019/47",60,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 48 ending November 30, 2019","2019/48",57,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 49 ending December 07, 2019","2019/49",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 50 ending December 14, 2019","2019/50",57,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 51 ending December 21, 2019","2019/51",75,Not Applicable,Not Applicable
,"Adams County, CO","08001","2019 Week 52 ending December 28, 2019","2019/52",72,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 01 ending January 04, 2020","2020/01",55,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 02 ending January 11, 2020","2020/02",53,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 03 ending January 18, 2020","2020/03",52,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 04 ending January 25, 2020","2020/04",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 05 ending February 01, 2020","2020/05",68,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 06 ending February 08, 2020","2020/06",51,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 07 ending February 15, 2020","2020/07",44,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 08 ending February 22, 2020","2020/08",73,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 09 ending February 29, 2020","2020/09",56,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 10 ending March 07, 2020","2020/10",68,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 11 ending March 14, 2020","2020/11",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 12 ending March 21, 2020","2020/12",57,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 13 ending March 28, 2020","2020/13",55,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 14 ending April 04, 2020","2020/14",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 15 ending April 11, 2020","2020/15",87,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 16 ending April 18, 2020","2020/16",78,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 17 ending April 25, 2020","2020/17",85,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 18 ending May 02, 2020","2020/18",76,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 19 ending May 09, 2020","2020/19",69,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 20 ending May 16, 2020","2020/20",74,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 21 ending May 23, 2020","2020/21",79,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 22 ending May 30, 2020","2020/22",66,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 23 ending June 06, 2020","2020/23",46,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 24 ending June 13, 2020","2020/24",62,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 25 ending June 20, 2020","2020/25",66,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 26 ending June 27, 2020","2020/26",79,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 27 ending July 04, 2020","2020/27",60,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 28 ending July 11, 2020","2020/28",60,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 29 ending July 18, 2020","2020/29",64,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 30 ending July 25, 2020","2020/30",76,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 31 ending August 01, 2020","2020/31",62,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 32 ending August 08, 2020","2020/32",77,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 33 ending August 15, 2020","2020/33",75,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 34 ending August 22, 2020","2020/34",64,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 35 ending August 29, 2020","2020/35",60,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 36 ending September 05, 2020","2020/36",61,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 37 ending September 12, 2020","2020/37",70,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 38 ending September 19, 2020","2020/38",60,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 39 ending September 26, 2020","2020/39",63,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 40 ending October 03, 2020","2020/40",64,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 41 ending October 10, 2020","2020/41",78,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 42 ending October 17, 2020","2020/42",88,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 43 ending October 24, 2020","2020/43",72,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 44 ending October 31, 2020","2020/44",75,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 45 ending November 07, 2020","2020/45",80,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 46 ending November 14, 2020","2020/46",88,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 47 ending November 21, 2020","2020/47",89,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 48 ending November 28, 2020","2020/48",105,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 49 ending December 05, 2020","2020/49",98,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 50 ending December 12, 2020","2020/50",78,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 51 ending December 19, 2020","2020/51",104,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 52 ending December 26, 2020","2020/52",99,Not Applicable,Not Applicable
,"Adams County, CO","08001","2020 Week 53 ending January 02, 2021","2020/53",76,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 01 ending January 09, 2021","2021/01",80,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 02 ending January 16, 2021","2021/02",69,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 03 ending January 23, 2021","2021/03",73,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 04 ending January 30, 2021","2021/04",75,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 05 ending February 06, 2021","2021/05",82,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 06 ending February 13, 2021","2021/06",61,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 07 ending February 20, 2021","2021/07",73,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 08 ending February 27, 2021","2021/08",66,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 09 ending March 06, 2021","2021/09",77,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 10 ending March 13, 2021","2021/10",62,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 11 ending March 20, 2021","2021/11",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 12 ending March 27, 2021","2021/12",70,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 13 ending April 03, 2021","2021/13",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 14 ending April 10, 2021","2021/14",63,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 15 ending April 17, 2021","2021/15",72,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 16 ending April 24, 2021","2021/16",70,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 17 ending May 01, 2021","2021/17",64,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 18 ending May 08, 2021","2021/18",62,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 19 ending May 15, 2021","2021/19",63,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 20 ending May 22, 2021","2021/20",74,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 21 ending May 29, 2021","2021/21",64,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 22 ending June 05, 2021","2021/22",62,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 23 ending June 12, 2021","2021/23",64,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 24 ending June 19, 2021","2021/24",57,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 25 ending June 26, 2021","2021/25",52,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 26 ending July 03, 2021","2021/26",55,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 27 ending July 10, 2021","2021/27",60,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 28 ending July 17, 2021","2021/28",75,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 29 ending July 24, 2021","2021/29",59,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 30 ending July 31, 2021","2021/30",46,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 31 ending August 07, 2021","2021/31",59,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 32 ending August 14, 2021","2021/32",88,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 33 ending August 21, 2021","2021/33",74,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 34 ending August 28, 2021","2021/34",79,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 35 ending September 04, 2021","2021/35",87,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 36 ending September 11, 2021","2021/36",73,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 37 ending September 18, 2021","2021/37",86,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 38 ending September 25, 2021","2021/38",86,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 39 ending October 02, 2021","2021/39",81,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 40 ending October 09, 2021","2021/40",70,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 41 ending October 16, 2021","2021/41",80,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 42 ending October 23, 2021","2021/42",84,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 43 ending October 30, 2021","2021/43",86,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 44 ending November 06, 2021","2021/44",80,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 45 ending November 13, 2021","2021/45",105,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 46 ending November 20, 2021","2021/46",81,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 47 ending November 27, 2021","2021/47",117,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 48 ending December 04, 2021","2021/48",99,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 49 ending December 11, 2021","2021/49",89,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 50 ending December 18, 2021","2021/50",98,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 51 ending December 25, 2021","2021/51",90,Not Applicable,Not Applicable
,"Adams County, CO","08001","2021 Week 52 ending January 01, 2022","2021/52",87,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 01 ending January 08, 2022 (provisional)","2022/01",96,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 02 ending January 15, 2022 (provisional)","2022/02",113,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 03 ending January 22, 2022 (provisional)","2022/03",108,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 04 ending January 29, 2022 (provisional)","2022/04",91,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 05 ending February 05, 2022 (provisional)","2022/05",93,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 06 ending February 12, 2022 (provisional)","2022/06",82,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 07 ending February 19, 2022 (provisional)","2022/07",73,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 08 ending February 26, 2022 (provisional)","2022/08",76,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 09 ending March 05, 2022 (provisional)","2022/09",71,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 10 ending March 12, 2022 (provisional)","2022/10",66,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 11 ending March 19, 2022 (provisional)","2022/11",74,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 12 ending March 26, 2022 (provisional)","2022/12",71,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 13 ending April 02, 2022 (provisional)","2022/13",62,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 14 ending April 09, 2022 (provisional)","2022/14",63,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 15 ending April 16, 2022 (provisional)","2022/15",64,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 16 ending April 23, 2022 (provisional)","2022/16",79,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 17 ending April 30, 2022 (provisional)","2022/17",66,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 18 ending May 07, 2022 (provisional)","2022/18",69,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 19 ending May 14, 2022 (provisional)","2022/19",59,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 20 ending May 21, 2022 (provisional)","2022/20",66,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 21 ending May 28, 2022 (provisional)","2022/21",66,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 22 ending June 04, 2022 (provisional)","2022/22",56,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 23 ending June 11, 2022 (provisional)","2022/23",77,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 24 ending June 18, 2022 (provisional)","2022/24",69,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 25 ending June 25, 2022 (provisional)","2022/25",79,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 26 ending July 02, 2022 (provisional)","2022/26",70,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 27 ending July 09, 2022 (provisional)","2022/27",87,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 28 ending July 16, 2022 (provisional)","2022/28",67,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 29 ending July 23, 2022 (provisional)","2022/29",75,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 30 ending July 30, 2022 (provisional)","2022/30",55,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 31 ending August 06, 2022 (provisional)","2022/31",81,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 32 ending August 13, 2022 (provisional)","2022/32",57,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 33 ending August 20, 2022 (provisional)","2022/33",51,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 34 ending August 27, 2022 (provisional)","2022/34",56,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 35 ending September 03, 2022 (provisional)","2022/35",62,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 36 ending September 10, 2022 (provisional)","2022/36",46,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 37 ending September 17, 2022 (provisional)","2022/37",57,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 38 ending September 24, 2022 (provisional)","2022/38",71,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 39 ending October 01, 2022 (provisional)","2022/39",75,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 40 ending October 08, 2022 (provisional)","2022/40",55,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 41 ending October 15, 2022 (provisional)","2022/41",70,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 42 ending October 22, 2022 (provisional)","2022/42",49,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 43 ending October 29, 2022 (provisional)","2022/43",76,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 44 ending November 05, 2022 (provisional)","2022/44",65,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 45 ending November 12, 2022 (provisional)","2022/45",60,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 46 ending November 19, 2022 (provisional)","2022/46",81,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 47 ending November 26, 2022 (provisional)","2022/47",75,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 48 ending December 03, 2022 (provisional)","2022/48",61,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 49 ending December 10, 2022 (provisional)","2022/49",79,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 50 ending December 17, 2022 (provisional)","2022/50",73,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 51 ending December 24, 2022 (provisional)","2022/51",58,Not Applicable,Not Applicable
,"Adams County, CO","08001","2022 Week 52 ending December 31, 2022 (provisional)","2022/52",78,Not Applicable,Not Applicable
