"Notes","Residence County","Residence County Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"Baldwin County, GA","13009","2020 Week 35 ending August 29, 2020","2020/35",16,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 36 ending September 05, 2020","2020/36",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 37 ending September 12, 2020","2020/37",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 38 ending September 19, 2020","2020/38",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 39 ending September 26, 2020","2020/39",14,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 40 ending October 03, 2020","2020/40",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 41 ending October 10, 2020","2020/41",14,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 44 ending October 31, 2020","2020/44",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 45 ending November 07, 2020","2020/45",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 46 ending November 14, 2020","2020/46",15,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 47 ending November 21, 2020","2020/47",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 48 ending November 28, 2020","2020/48",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 50 ending December 12, 2020","2020/50",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 51 ending December 19, 2020","2020/51",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 52 ending December 26, 2020","2020/52",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2020 Week 53 ending January 02, 2021","2020/53",20,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 01 ending January 09, 2021","2021/01",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 02 ending January 16, 2021","2021/02",21,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 03 ending January 23, 2021","2021/03",14,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 04 ending January 30, 2021","2021/04",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 05 ending February 06, 2021","2021/05",18,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 06 ending February 13, 2021","2021/06",14,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 08 ending February 27, 2021","2021/08",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 10 ending March 13, 2021","2021/10",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 11 ending March 20, 2021","2021/11",16,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 13 ending April 03, 2021","2021/13",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 14 ending April 10, 2021","2021/14",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 16 ending April 24, 2021","2021/16",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 17 ending May 01, 2021","2021/17",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 20 ending May 22, 2021","2021/20",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 21 ending May 29, 2021","2021/21",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 23 ending June 12, 2021","2021/23",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 26 ending July 03, 2021","2021/26",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 29 ending July 24, 2021","2021/29",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 30 ending July 31, 2021","2021/30",16,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 32 ending August 14, 2021","2021/32",17,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 33 ending August 21, 2021","2021/33",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 34 ending August 28, 2021","2021/34",17,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 35 ending September 04, 2021","2021/35",19,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 36 ending September 11, 2021","2021/36",15,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 37 ending September 18, 2021","2021/37",19,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 38 ending September 25, 2021","2021/38",16,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 39 ending October 02, 2021","2021/39",19,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 41 ending October 16, 2021","2021/41",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 42 ending October 23, 2021","2021/42",17,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 45 ending November 13, 2021","2021/45",16,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 46 ending November 20, 2021","2021/46",15,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 49 ending December 11, 2021","2021/49",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 50 ending December 18, 2021","2021/50",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 51 ending December 25, 2021","2021/51",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2021 Week 52 ending January 01, 2022","2021/52",14,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 01 ending January 08, 2022 (provisional)","2022/01",15,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 02 ending January 15, 2022 (provisional)","2022/02",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 03 ending January 22, 2022 (provisional)","2022/03",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 04 ending January 29, 2022 (provisional)","2022/04",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 05 ending February 05, 2022 (provisional)","2022/05",15,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 06 ending February 12, 2022 (provisional)","2022/06",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 07 ending February 19, 2022 (provisional)","2022/07",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 08 ending February 26, 2022 (provisional)","2022/08",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 11 ending March 19, 2022 (provisional)","2022/11",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 13 ending April 02, 2022 (provisional)","2022/13",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 19 ending May 14, 2022 (provisional)","2022/19",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 21 ending May 28, 2022 (provisional)","2022/21",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 23 ending June 11, 2022 (provisional)","2022/23",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 24 ending June 18, 2022 (provisional)","2022/24",14,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 26 ending July 02, 2022 (provisional)","2022/26",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 27 ending July 09, 2022 (provisional)","2022/27",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 29 ending July 23, 2022 (provisional)","2022/29",13,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 30 ending July 30, 2022 (provisional)","2022/30",16,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 31 ending August 06, 2022 (provisional)","2022/31",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 34 ending August 27, 2022 (provisional)","2022/34",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 35 ending September 03, 2022 (provisional)","2022/35",15,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 36 ending September 10, 2022 (provisional)","2022/36",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 39 ending October 01, 2022 (provisional)","2022/39",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 42 ending October 22, 2022 (provisional)","2022/42",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 44 ending November 05, 2022 (provisional)","2022/44",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 46 ending November 19, 2022 (provisional)","2022/46",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 48 ending December 03, 2022 (provisional)","2022/48",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 50 ending December 17, 2022 (provisional)","2022/50",11,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 51 ending December 24, 2022 (provisional)","2022/51",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2022 Week 52 ending December 31, 2022 (provisional)","2022/52",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 02 ending January 14, 2023 (provisional)","2023/02",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 03 ending January 21, 2023 (provisional)","2023/03",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 04 ending January 28, 2023 (provisional)","2023/04",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 05 ending February 04, 2023 (provisional)","2023/05",12,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 06 ending February 11, 2023 (provisional)","2023/06",15,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 08 ending February 25, 2023 (provisional)","2023/08",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 09 ending March 04, 2023 (provisional)","2023/09",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 10 ending March 11, 2023 (provisional)","2023/10",16,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 12 ending March 25, 2023 (provisional)","2023/12",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 20 ending May 20, 2023 (provisional)","2023/20",10,Not Applicable,Not Applicable
,"Baldwin County, GA","13009","2023 Week 21 ending May 27, 2023 (provisional)","2023/21",10,Not Applicable,Not Applicable
,"Banks County, GA","13011","2021 Week 05 ending February 06, 2021","2021/05",10,Not Applicable,Not Applicable
,"Banks County, GA","13011","2021 Week 12 ending March 27, 2021","2021/12",10,Not Applicable,Not Applicable
,"Banks County, GA","13011","2021 Week 35 ending September 04, 2021","2021/35",10,Not Applicable,Not Applicable
,"Banks County, GA","13011","2021 Week 38 ending September 25, 2021","2021/38",13,Not Applicable,Not Applicable
,"Banks County, GA","13011","2022 Week 08 ending February 26, 2022 (provisional)","2022/08",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 01 ending January 06, 2018","2018/01",15,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 02 ending January 13, 2018","2018/02",13,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 03 ending January 20, 2018","2018/03",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 04 ending January 27, 2018","2018/04",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 05 ending February 03, 2018","2018/05",18,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 06 ending February 10, 2018","2018/06",17,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 07 ending February 17, 2018","2018/07",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 08 ending February 24, 2018","2018/08",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 09 ending March 03, 2018","2018/09",14,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 10 ending March 10, 2018","2018/10",20,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 11 ending March 17, 2018","2018/11",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 12 ending March 24, 2018","2018/12",14,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 13 ending March 31, 2018","2018/13",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 15 ending April 14, 2018","2018/15",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 17 ending April 28, 2018","2018/17",18,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 18 ending May 05, 2018","2018/18",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 19 ending May 12, 2018","2018/19",16,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 20 ending May 19, 2018","2018/20",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 21 ending May 26, 2018","2018/21",20,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 22 ending June 02, 2018","2018/22",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 23 ending June 09, 2018","2018/23",19,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 24 ending June 16, 2018","2018/24",13,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 25 ending June 23, 2018","2018/25",20,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 26 ending June 30, 2018","2018/26",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 27 ending July 07, 2018","2018/27",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 28 ending July 14, 2018","2018/28",18,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 29 ending July 21, 2018","2018/29",15,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 30 ending July 28, 2018","2018/30",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 32 ending August 11, 2018","2018/32",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 33 ending August 18, 2018","2018/33",16,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 34 ending August 25, 2018","2018/34",15,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 35 ending September 01, 2018","2018/35",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 37 ending September 15, 2018","2018/37",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 38 ending September 22, 2018","2018/38",19,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 39 ending September 29, 2018","2018/39",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 41 ending October 13, 2018","2018/41",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 42 ending October 20, 2018","2018/42",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 43 ending October 27, 2018","2018/43",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 44 ending November 03, 2018","2018/44",15,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 45 ending November 10, 2018","2018/45",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 48 ending December 01, 2018","2018/48",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 49 ending December 08, 2018","2018/49",14,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 50 ending December 15, 2018","2018/50",15,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2018 Week 51 ending December 22, 2018","2018/51",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 01 ending January 05, 2019","2019/01",15,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 02 ending January 12, 2019","2019/02",14,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 03 ending January 19, 2019","2019/03",14,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 04 ending January 26, 2019","2019/04",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 06 ending February 09, 2019","2019/06",13,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 07 ending February 16, 2019","2019/07",14,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 08 ending February 23, 2019","2019/08",19,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 10 ending March 09, 2019","2019/10",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 11 ending March 16, 2019","2019/11",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 13 ending March 30, 2019","2019/13",14,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 14 ending April 06, 2019","2019/14",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 15 ending April 13, 2019","2019/15",15,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 16 ending April 20, 2019","2019/16",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 18 ending May 04, 2019","2019/18",14,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 19 ending May 11, 2019","2019/19",13,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 20 ending May 18, 2019","2019/20",15,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 21 ending May 25, 2019","2019/21",16,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 22 ending June 01, 2019","2019/22",13,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 23 ending June 08, 2019","2019/23",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 24 ending June 15, 2019","2019/24",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 25 ending June 22, 2019","2019/25",13,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 29 ending July 20, 2019","2019/29",17,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 30 ending July 27, 2019","2019/30",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 31 ending August 03, 2019","2019/31",20,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 32 ending August 10, 2019","2019/32",15,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 34 ending August 24, 2019","2019/34",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 36 ending September 07, 2019","2019/36",14,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 37 ending September 14, 2019","2019/37",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 38 ending September 21, 2019","2019/38",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 39 ending September 28, 2019","2019/39",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 40 ending October 05, 2019","2019/40",13,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 41 ending October 12, 2019","2019/41",10,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 42 ending October 19, 2019","2019/42",12,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 43 ending October 26, 2019","2019/43",16,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 44 ending November 02, 2019","2019/44",17,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 45 ending November 09, 2019","2019/45",14,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 46 ending November 16, 2019","2019/46",11,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 47 ending November 23, 2019","2019/47",13,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 48 ending November 30, 2019","2019/48",22,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 49 ending December 07, 2019","2019/49",16,Not Applicable,Not Applicable
,"Barrow County, GA","13013","2019 Week 50 ending December 14, 2019","2019/50",15,Not Applicable,Not Applicable
