"Notes"	"Residence County"	"Residence County Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"District of Columbia, DC"	"11001"	"2019 Week 07 ending February 16, 2019"	"2019/07"	93	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 08 ending February 23, 2019"	"2019/08"	93	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 09 ending March 02, 2019"	"2019/09"	86	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 10 ending March 09, 2019"	"2019/10"	96	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 11 ending March 16, 2019"	"2019/11"	93	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 12 ending March 23, 2019"	"2019/12"	86	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 13 ending March 30, 2019"	"2019/13"	93	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 14 ending April 06, 2019"	"2019/14"	88	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 15 ending April 13, 2019"	"2019/15"	88	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 16 ending April 20, 2019"	"2019/16"	99	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 17 ending April 27, 2019"	"2019/17"	87	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 18 ending May 04, 2019"	"2019/18"	105	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 19 ending May 11, 2019"	"2019/19"	79	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 20 ending May 18, 2019"	"2019/20"	82	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 21 ending May 25, 2019"	"2019/21"	75	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 22 ending June 01, 2019"	"2019/22"	93	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 23 ending June 08, 2019"	"2019/23"	87	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 24 ending June 15, 2019"	"2019/24"	76	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 25 ending June 22, 2019"	"2019/25"	93	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 26 ending June 29, 2019"	"2019/26"	79	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 27 ending July 06, 2019"	"2019/27"	91	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 28 ending July 13, 2019"	"2019/28"	90	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 29 ending July 20, 2019"	"2019/29"	95	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 30 ending July 27, 2019"	"2019/30"	101	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 31 ending August 03, 2019"	"2019/31"	80	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 32 ending August 10, 2019"	"2019/32"	83	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 33 ending August 17, 2019"	"2019/33"	91	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 34 ending August 24, 2019"	"2019/34"	97	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 35 ending August 31, 2019"	"2019/35"	105	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 36 ending September 07, 2019"	"2019/36"	102	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 37 ending September 14, 2019"	"2019/37"	91	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 38 ending September 21, 2019"	"2019/38"	107	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 39 ending September 28, 2019"	"2019/39"	88	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 40 ending October 05, 2019"	"2019/40"	82	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 41 ending October 12, 2019"	"2019/41"	104	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 42 ending October 19, 2019"	"2019/42"	107	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 43 ending October 26, 2019"	"2019/43"	111	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 44 ending November 02, 2019"	"2019/44"	111	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 45 ending November 09, 2019"	"2019/45"	108	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 46 ending November 16, 2019"	"2019/46"	84	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 47 ending November 23, 2019"	"2019/47"	87	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 48 ending November 30, 2019"	"2019/48"	112	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 49 ending December 07, 2019"	"2019/49"	101	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 50 ending December 14, 2019"	"2019/50"	102	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 51 ending December 21, 2019"	"2019/51"	91	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2019 Week 52 ending December 28, 2019"	"2019/52"	127	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 01 ending January 04, 2020"	"2020/01"	95	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 02 ending January 11, 2020"	"2020/02"	98	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 03 ending January 18, 2020"	"2020/03"	102	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 04 ending January 25, 2020"	"2020/04"	102	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 05 ending February 01, 2020"	"2020/05"	122	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 06 ending February 08, 2020"	"2020/06"	111	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 07 ending February 15, 2020"	"2020/07"	101	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 08 ending February 22, 2020"	"2020/08"	97	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 09 ending February 29, 2020"	"2020/09"	120	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 10 ending March 07, 2020"	"2020/10"	95	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 11 ending March 14, 2020"	"2020/11"	87	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 12 ending March 21, 2020"	"2020/12"	105	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 13 ending March 28, 2020"	"2020/13"	110	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 14 ending April 04, 2020"	"2020/14"	127	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 15 ending April 11, 2020"	"2020/15"	183	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 16 ending April 18, 2020"	"2020/16"	178	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 17 ending April 25, 2020"	"2020/17"	211	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 18 ending May 02, 2020"	"2020/18"	190	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 19 ending May 09, 2020"	"2020/19"	200	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 20 ending May 16, 2020"	"2020/20"	156	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 21 ending May 23, 2020"	"2020/21"	153	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 22 ending May 30, 2020"	"2020/22"	145	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 23 ending June 06, 2020"	"2020/23"	114	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 24 ending June 13, 2020"	"2020/24"	133	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 25 ending June 20, 2020"	"2020/25"	109	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 26 ending June 27, 2020"	"2020/26"	101	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 27 ending July 04, 2020"	"2020/27"	103	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 28 ending July 11, 2020"	"2020/28"	115	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 29 ending July 18, 2020"	"2020/29"	100	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 30 ending July 25, 2020"	"2020/30"	92	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 31 ending August 01, 2020"	"2020/31"	104	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 32 ending August 08, 2020"	"2020/32"	94	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 33 ending August 15, 2020"	"2020/33"	105	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 34 ending August 22, 2020"	"2020/34"	94	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 35 ending August 29, 2020"	"2020/35"	103	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 36 ending September 05, 2020"	"2020/36"	111	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 37 ending September 12, 2020"	"2020/37"	111	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 38 ending September 19, 2020"	"2020/38"	87	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 39 ending September 26, 2020"	"2020/39"	89	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 40 ending October 03, 2020"	"2020/40"	95	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 41 ending October 10, 2020"	"2020/41"	116	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 42 ending October 17, 2020"	"2020/42"	95	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 43 ending October 24, 2020"	"2020/43"	97	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 44 ending October 31, 2020"	"2020/44"	108	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 45 ending November 07, 2020"	"2020/45"	99	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 46 ending November 14, 2020"	"2020/46"	111	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 47 ending November 21, 2020"	"2020/47"	129	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 48 ending November 28, 2020"	"2020/48"	97	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 49 ending December 05, 2020"	"2020/49"	125	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 50 ending December 12, 2020"	"2020/50"	139	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 51 ending December 19, 2020"	"2020/51"	125	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 52 ending December 26, 2020"	"2020/52"	140	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2020 Week 53 ending January 02, 2021"	"2020/53"	148	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 01 ending January 09, 2021"	"2021/01"	150	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 02 ending January 16, 2021"	"2021/02"	160	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 03 ending January 23, 2021"	"2021/03"	130	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 04 ending January 30, 2021"	"2021/04"	153	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 05 ending February 06, 2021"	"2021/05"	142	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 06 ending February 13, 2021"	"2021/06"	139	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 07 ending February 20, 2021"	"2021/07"	130	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 08 ending February 27, 2021"	"2021/08"	122	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 09 ending March 06, 2021"	"2021/09"	107	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 10 ending March 13, 2021"	"2021/10"	112	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 11 ending March 20, 2021"	"2021/11"	120	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 12 ending March 27, 2021"	"2021/12"	112	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 13 ending April 03, 2021"	"2021/13"	99	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 14 ending April 10, 2021"	"2021/14"	136	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 15 ending April 17, 2021"	"2021/15"	94	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 16 ending April 24, 2021"	"2021/16"	96	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 17 ending May 01, 2021"	"2021/17"	108	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 18 ending May 08, 2021"	"2021/18"	94	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 19 ending May 15, 2021"	"2021/19"	109	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 20 ending May 22, 2021"	"2021/20"	100	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 21 ending May 29, 2021"	"2021/21"	104	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 22 ending June 05, 2021"	"2021/22"	102	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 23 ending June 12, 2021"	"2021/23"	108	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 24 ending June 19, 2021"	"2021/24"	97	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 25 ending June 26, 2021"	"2021/25"	94	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 26 ending July 03, 2021"	"2021/26"	77	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 27 ending July 10, 2021"	"2021/27"	106	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 28 ending July 17, 2021"	"2021/28"	104	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 29 ending July 24, 2021"	"2021/29"	122	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 30 ending July 31, 2021"	"2021/30"	90	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 31 ending August 07, 2021"	"2021/31"	96	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 32 ending August 14, 2021"	"2021/32"	114	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 33 ending August 21, 2021"	"2021/33"	112	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 34 ending August 28, 2021"	"2021/34"	94	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 35 ending September 04, 2021"	"2021/35"	114	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 36 ending September 11, 2021"	"2021/36"	98	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 37 ending September 18, 2021"	"2021/37"	115	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 38 ending September 25, 2021"	"2021/38"	99	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 39 ending October 02, 2021"	"2021/39"	136	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 40 ending October 09, 2021"	"2021/40"	111	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 41 ending October 16, 2021"	"2021/41"	88	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 42 ending October 23, 2021"	"2021/42"	110	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 43 ending October 30, 2021"	"2021/43"	117	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 44 ending November 06, 2021"	"2021/44"	99	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 45 ending November 13, 2021"	"2021/45"	111	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 46 ending November 20, 2021"	"2021/46"	96	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 47 ending November 27, 2021"	"2021/47"	105	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 48 ending December 04, 2021"	"2021/48"	103	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 49 ending December 11, 2021"	"2021/49"	119	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 50 ending December 18, 2021"	"2021/50"	102	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 51 ending December 25, 2021"	"2021/51"	104	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2021 Week 52 ending January 01, 2022"	"2021/52"	148	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	152	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	142	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	166	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	136	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	117	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	101	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	97	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	101	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	105	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	105	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	106	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	97	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	99	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	91	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	98	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	81	Not Applicable	Not Applicable
