"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2007"	"2007/01"	"< 1 year"	"0"	2428	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"1 year"	"1"	156	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"2 years"	"2"	101	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"3 years"	"3"	62	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"4 years"	"4"	57	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"5 years"	"5"	53	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"6 years"	"6"	43	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"7 years"	"7"	40	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"8 years"	"8"	28	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"9 years"	"9"	42	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"10 years"	"10"	37	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"11 years"	"11"	38	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"12 years"	"12"	36	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"13 years"	"13"	64	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"14 years"	"14"	74	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"15 years"	"15"	129	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"16 years"	"16"	175	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"17 years"	"17"	232	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"18 years"	"18"	277	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"19 years"	"19"	286	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"20 years"	"20"	283	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"21 years"	"21"	320	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"22 years"	"22"	342	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"23 years"	"23"	356	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"24 years"	"24"	334	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"25 years"	"25"	342	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"26 years"	"26"	350	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"27 years"	"27"	340	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"28 years"	"28"	341	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"29 years"	"29"	343	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"30 years"	"30"	311	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"31 years"	"31"	313	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"32 years"	"32"	364	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"33 years"	"33"	367	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"34 years"	"34"	396	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"35 years"	"35"	451	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"36 years"	"36"	486	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"37 years"	"37"	534	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"38 years"	"38"	589	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"39 years"	"39"	524	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"40 years"	"40"	611	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"41 years"	"41"	676	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"42 years"	"42"	815	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"43 years"	"43"	892	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"44 years"	"44"	1061	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"45 years"	"45"	1175	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"46 years"	"46"	1212	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"47 years"	"47"	1260	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"48 years"	"48"	1405	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"49 years"	"49"	1563	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"50 years"	"50"	1624	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"51 years"	"51"	1764	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"52 years"	"52"	1757	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"53 years"	"53"	1903	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"54 years"	"54"	2000	Not Applicable	Not Applicable
