"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2022"	"2022/01"	"< 1 year"	"0"	1674	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"1 year"	"1"	137	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"2 years"	"2"	72	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"3 years"	"3"	56	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"4 years"	"4"	45	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"5 years"	"5"	44	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"6 years"	"6"	49	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"7 years"	"7"	34	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"8 years"	"8"	31	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"9 years"	"9"	29	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"10 years"	"10"	38	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"11 years"	"11"	44	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"12 years"	"12"	57	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"13 years"	"13"	64	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"14 years"	"14"	97	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"15 years"	"15"	117	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"16 years"	"16"	155	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"17 years"	"17"	200	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"18 years"	"18"	243	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"19 years"	"19"	277	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"20 years"	"20"	351	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"21 years"	"21"	390	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"22 years"	"22"	428	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"23 years"	"23"	425	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"24 years"	"24"	472	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"25 years"	"25"	490	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"26 years"	"26"	527	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"27 years"	"27"	596	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"28 years"	"28"	625	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"29 years"	"29"	678	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"30 years"	"30"	776	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"31 years"	"31"	795	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"32 years"	"32"	848	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"33 years"	"33"	904	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"34 years"	"34"	893	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"35 years"	"35"	908	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"36 years"	"36"	968	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"37 years"	"37"	1024	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"38 years"	"38"	1039	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"39 years"	"39"	1113	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"40 years"	"40"	1185	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"41 years"	"41"	1285	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"42 years"	"42"	1314	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"43 years"	"43"	1327	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"44 years"	"44"	1429	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"45 years"	"45"	1419	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"46 years"	"46"	1537	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"47 years"	"47"	1626	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"48 years"	"48"	1719	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"49 years"	"49"	1938	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"50 years"	"50"	2132	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"51 years"	"51"	2403	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"52 years"	"52"	2543	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"53 years"	"53"	2632	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"54 years"	"54"	2904	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"55 years"	"55"	3272	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"56 years"	"56"	3536	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"57 years"	"57"	4016	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"58 years"	"58"	4464	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"59 years"	"59"	4719	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"60 years"	"60"	5125	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"61 years"	"61"	5419	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"62 years"	"62"	5781	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"63 years"	"63"	6153	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"64 years"	"64"	6665	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"65 years"	"65"	6752	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"66 years"	"66"	6747	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"67 years"	"67"	6912	Not Applicable	Not Applicable
