"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2008"	"2008/01"	"< 1 year"	"0"	2498	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"1 year"	"1"	178	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"2 years"	"2"	116	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"3 years"	"3"	60	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"4 years"	"4"	58	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"5 years"	"5"	44	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"6 years"	"6"	47	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"7 years"	"7"	41	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"8 years"	"8"	44	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"9 years"	"9"	38	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"10 years"	"10"	46	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"11 years"	"11"	50	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"12 years"	"12"	44	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"13 years"	"13"	61	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"14 years"	"14"	76	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"15 years"	"15"	112	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"16 years"	"16"	169	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"17 years"	"17"	196	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"18 years"	"18"	264	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"19 years"	"19"	264	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"20 years"	"20"	349	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"21 years"	"21"	343	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"22 years"	"22"	337	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"23 years"	"23"	305	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"24 years"	"24"	319	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"25 years"	"25"	342	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"26 years"	"26"	337	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"27 years"	"27"	344	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"28 years"	"28"	362	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"29 years"	"29"	332	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"30 years"	"30"	363	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"31 years"	"31"	358	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"32 years"	"32"	345	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"33 years"	"33"	364	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"34 years"	"34"	386	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"35 years"	"35"	384	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"36 years"	"36"	506	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"37 years"	"37"	579	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"38 years"	"38"	550	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"39 years"	"39"	572	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"40 years"	"40"	599	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"41 years"	"41"	710	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"42 years"	"42"	809	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"43 years"	"43"	943	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"44 years"	"44"	1049	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"45 years"	"45"	1102	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"46 years"	"46"	1243	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"47 years"	"47"	1340	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"48 years"	"48"	1477	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"49 years"	"49"	1635	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"50 years"	"50"	1770	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"51 years"	"51"	1804	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"52 years"	"52"	1903	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"53 years"	"53"	2013	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"54 years"	"54"	2064	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"55 years"	"55"	2145	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"56 years"	"56"	2221	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"57 years"	"57"	2323	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"58 years"	"58"	2515	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"59 years"	"59"	2609	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"60 years"	"60"	2885	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"61 years"	"61"	2754	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"62 years"	"62"	2552	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"63 years"	"63"	2820	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"64 years"	"64"	3109	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"65 years"	"65"	3226	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"66 years"	"66"	3026	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"67 years"	"67"	3190	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"68 years"	"68"	3239	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"69 years"	"69"	3524	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"70 years"	"70"	3528	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"71 years"	"71"	3684	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"72 years"	"72"	4121	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"73 years"	"73"	4074	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"74 years"	"74"	4185	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"75 years"	"75"	4678	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"76 years"	"76"	4886	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"77 years"	"77"	5352	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"78 years"	"78"	5692	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"79 years"	"79"	6134	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"80 years"	"80"	6214	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"81 years"	"81"	6505	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"82 years"	"82"	6894	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"83 years"	"83"	7096	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"84 years"	"84"	7003	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"85 years"	"85"	7256	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"86 years"	"86"	7392	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"87 years"	"87"	7069	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"88 years"	"88"	6428	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"89 years"	"89"	6287	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"90 years"	"90"	5819	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"91 years"	"91"	5264	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"92 years"	"92"	4550	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"93 years"	"93"	4175	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"94 years"	"94"	3462	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"95 years"	"95"	2938	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"96 years"	"96"	2288	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"97 years"	"97"	1834	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"98 years"	"98"	1351	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"99 years"	"99"	982	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"100+ years"	"100"	1976	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"< 1 year"	"0"	2338	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"1 year"	"1"	179	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"2 years"	"2"	102	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"3 years"	"3"	80	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"4 years"	"4"	60	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"5 years"	"5"	52	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"6 years"	"6"	50	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"7 years"	"7"	50	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"8 years"	"8"	53	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"9 years"	"9"	45	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"10 years"	"10"	39	Not Applicable	Not Applicable
