"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2008"	"2008/01"	"< 1 year"	"0"	2352	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"1 year"	"1"	171	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"2 years"	"2"	111	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"3 years"	"3"	57	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"4 years"	"4"	55	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"5 years"	"5"	41	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"6 years"	"6"	47	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"7 years"	"7"	39	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"8 years"	"8"	43	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"9 years"	"9"	36	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"10 years"	"10"	43	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"11 years"	"11"	49	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"12 years"	"12"	42	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"13 years"	"13"	59	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"14 years"	"14"	74	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"15 years"	"15"	107	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"16 years"	"16"	165	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"17 years"	"17"	188	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"18 years"	"18"	243	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"19 years"	"19"	246	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"20 years"	"20"	320	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"21 years"	"21"	317	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"22 years"	"22"	320	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"23 years"	"23"	286	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"24 years"	"24"	285	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"25 years"	"25"	315	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"26 years"	"26"	315	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"27 years"	"27"	312	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"28 years"	"28"	333	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"29 years"	"29"	306	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"30 years"	"30"	331	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"31 years"	"31"	325	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"32 years"	"32"	322	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"33 years"	"33"	345	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"34 years"	"34"	364	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"35 years"	"35"	356	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"36 years"	"36"	473	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"37 years"	"37"	541	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"38 years"	"38"	516	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"39 years"	"39"	536	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"40 years"	"40"	561	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"41 years"	"41"	672	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"42 years"	"42"	747	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"43 years"	"43"	886	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"44 years"	"44"	983	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"45 years"	"45"	1032	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"46 years"	"46"	1157	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"47 years"	"47"	1253	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"48 years"	"48"	1371	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"49 years"	"49"	1533	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"50 years"	"50"	1654	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"51 years"	"51"	1683	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"52 years"	"52"	1769	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"53 years"	"53"	1871	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"54 years"	"54"	1910	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"55 years"	"55"	2016	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"56 years"	"56"	2061	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"57 years"	"57"	2164	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"58 years"	"58"	2354	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"59 years"	"59"	2448	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"60 years"	"60"	2708	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"61 years"	"61"	2580	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"62 years"	"62"	2381	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"63 years"	"63"	2612	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"64 years"	"64"	2912	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"65 years"	"65"	3001	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"66 years"	"66"	2850	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"67 years"	"67"	2965	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"68 years"	"68"	3019	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"69 years"	"69"	3283	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"70 years"	"70"	3315	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"71 years"	"71"	3424	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"72 years"	"72"	3832	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"73 years"	"73"	3817	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"74 years"	"74"	3903	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"75 years"	"75"	4381	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"76 years"	"76"	4549	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"77 years"	"77"	4980	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"78 years"	"78"	5294	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"79 years"	"79"	5714	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"80 years"	"80"	5782	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"81 years"	"81"	6085	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"82 years"	"82"	6415	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"83 years"	"83"	6620	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"84 years"	"84"	6562	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"85 years"	"85"	6765	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"86 years"	"86"	6876	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"87 years"	"87"	6600	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"88 years"	"88"	5967	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"89 years"	"89"	5855	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"90 years"	"90"	5448	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"91 years"	"91"	4900	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"92 years"	"92"	4231	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"93 years"	"93"	3875	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"94 years"	"94"	3237	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"95 years"	"95"	2740	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"96 years"	"96"	2114	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"97 years"	"97"	1702	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"98 years"	"98"	1251	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"99 years"	"99"	911	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"100+ years"	"100"	1822	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"< 1 year"	"0"	2205	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"1 year"	"1"	171	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"2 years"	"2"	93	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"3 years"	"3"	75	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"4 years"	"4"	60	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"5 years"	"5"	50	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"6 years"	"6"	46	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"7 years"	"7"	45	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"8 years"	"8"	52	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"9 years"	"9"	42	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"10 years"	"10"	37	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"11 years"	"11"	42	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"12 years"	"12"	46	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"13 years"	"13"	56	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"14 years"	"14"	61	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"15 years"	"15"	101	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"16 years"	"16"	112	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"17 years"	"17"	153	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"18 years"	"18"	212	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"19 years"	"19"	267	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"20 years"	"20"	262	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"21 years"	"21"	286	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"22 years"	"22"	287	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	"23 years"	"23"	310	Not Applicable	Not Applicable
