"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2005"	"2005/01"	"< 1 year"	"0"	2275	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"1 year"	"1"	141	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"2 years"	"2"	93	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"3 years"	"3"	70	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"4 years"	"4"	58	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"5 years"	"5"	48	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"6 years"	"6"	57	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"7 years"	"7"	43	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"8 years"	"8"	43	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"9 years"	"9"	41	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"10 years"	"10"	42	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"11 years"	"11"	44	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"12 years"	"12"	51	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"13 years"	"13"	69	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"14 years"	"14"	97	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"15 years"	"15"	105	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"16 years"	"16"	145	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"17 years"	"17"	191	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"18 years"	"18"	250	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"19 years"	"19"	259	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"20 years"	"20"	279	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"21 years"	"21"	355	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"22 years"	"22"	323	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"23 years"	"23"	305	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"24 years"	"24"	338	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"25 years"	"25"	319	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"26 years"	"26"	296	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"27 years"	"27"	297	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"28 years"	"28"	297	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"29 years"	"29"	287	Not Applicable	Not Applicable
