"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2004"	"2004/01"	"< 1 year"	"0"	2350	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"1 year"	"1"	171	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"2 years"	"2"	111	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"3 years"	"3"	72	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"4 years"	"4"	72	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"5 years"	"5"	66	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"6 years"	"6"	47	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"7 years"	"7"	55	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"8 years"	"8"	46	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"9 years"	"9"	47	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"10 years"	"10"	37	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"11 years"	"11"	55	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"12 years"	"12"	55	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"13 years"	"13"	58	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"14 years"	"14"	83	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"15 years"	"15"	121	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"16 years"	"16"	181	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"17 years"	"17"	246	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"18 years"	"18"	283	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"19 years"	"19"	312	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"20 years"	"20"	291	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"21 years"	"21"	323	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"22 years"	"22"	307	Not Applicable	Not Applicable
