"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2004"	"2004/01"	"< 1 year"	"0"	2448	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"1 year"	"1"	176	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"2 years"	"2"	115	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"3 years"	"3"	73	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"4 years"	"4"	75	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"5 years"	"5"	69	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"6 years"	"6"	49	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"7 years"	"7"	57	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"8 years"	"8"	48	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"9 years"	"9"	47	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"10 years"	"10"	38	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"11 years"	"11"	57	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"12 years"	"12"	54	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"13 years"	"13"	62	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"14 years"	"14"	85	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"15 years"	"15"	128	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"16 years"	"16"	192	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"17 years"	"17"	255	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"18 years"	"18"	289	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"19 years"	"19"	320	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"20 years"	"20"	304	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"21 years"	"21"	328	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"22 years"	"22"	317	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"23 years"	"23"	329	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"24 years"	"24"	336	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"25 years"	"25"	311	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"26 years"	"26"	302	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"27 years"	"27"	295	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"28 years"	"28"	283	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"29 years"	"29"	338	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"30 years"	"30"	328	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"31 years"	"31"	343	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"32 years"	"32"	424	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"33 years"	"33"	396	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"34 years"	"34"	461	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"35 years"	"35"	519	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"36 years"	"36"	497	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"37 years"	"37"	515	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"38 years"	"38"	607	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"39 years"	"39"	673	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"40 years"	"40"	792	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"41 years"	"41"	791	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"42 years"	"42"	976	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"43 years"	"43"	1019	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"44 years"	"44"	1163	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"45 years"	"45"	1219	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"46 years"	"46"	1320	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"47 years"	"47"	1376	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"48 years"	"48"	1468	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"49 years"	"49"	1603	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"50 years"	"50"	1658	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"51 years"	"51"	1745	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"52 years"	"52"	1783	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"53 years"	"53"	1875	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"54 years"	"54"	1881	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"55 years"	"55"	2125	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"56 years"	"56"	2327	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"57 years"	"57"	2180	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"58 years"	"58"	2017	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"59 years"	"59"	2196	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"60 years"	"60"	2568	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"61 years"	"61"	2677	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"62 years"	"62"	2659	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"63 years"	"63"	2670	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"64 years"	"64"	2815	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"65 years"	"65"	2931	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"66 years"	"66"	3024	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"67 years"	"67"	3202	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"68 years"	"68"	3476	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"69 years"	"69"	3661	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"70 years"	"70"	3670	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"71 years"	"71"	4116	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"72 years"	"72"	4409	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"73 years"	"73"	4919	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"74 years"	"74"	5198	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"75 years"	"75"	5492	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"76 years"	"76"	5905	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"77 years"	"77"	6213	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"78 years"	"78"	6495	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"79 years"	"79"	6969	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"80 years"	"80"	7095	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"81 years"	"81"	7250	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"82 years"	"82"	7900	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"83 years"	"83"	7845	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"84 years"	"84"	7325	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"85 years"	"85"	7484	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"86 years"	"86"	7409	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"87 years"	"87"	7056	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"88 years"	"88"	7043	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"89 years"	"89"	6661	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"90 years"	"90"	6157	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"91 years"	"91"	5641	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"92 years"	"92"	4782	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"93 years"	"93"	4339	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"94 years"	"94"	3575	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"95 years"	"95"	2942	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"96 years"	"96"	2473	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"97 years"	"97"	1819	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"98 years"	"98"	1398	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"99 years"	"99"	957	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"100+ years"	"100"	2131	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"Not Stated"	"NS"	30	Not Applicable	Not Applicable
"Total"	"Jan., 2004"	"2004/01"			236438	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"< 1 year"	"0"	2287	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"1 year"	"1"	184	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"2 years"	"2"	110	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"3 years"	"3"	76	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"4 years"	"4"	53	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"5 years"	"5"	47	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"6 years"	"6"	34	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"7 years"	"7"	36	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"8 years"	"8"	39	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"9 years"	"9"	46	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"10 years"	"10"	45	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"11 years"	"11"	45	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"12 years"	"12"	54	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"13 years"	"13"	74	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"14 years"	"14"	86	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"15 years"	"15"	119	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"16 years"	"16"	159	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"17 years"	"17"	196	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"18 years"	"18"	261	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"19 years"	"19"	286	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"20 years"	"20"	242	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"21 years"	"21"	304	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"22 years"	"22"	321	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"23 years"	"23"	306	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"24 years"	"24"	275	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"25 years"	"25"	276	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"26 years"	"26"	268	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"27 years"	"27"	282	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"28 years"	"28"	277	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"29 years"	"29"	289	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"30 years"	"30"	254	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"31 years"	"31"	311	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"32 years"	"32"	345	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"33 years"	"33"	388	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"34 years"	"34"	431	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"35 years"	"35"	438	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"36 years"	"36"	468	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"37 years"	"37"	529	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"38 years"	"38"	551	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"39 years"	"39"	650	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"40 years"	"40"	752	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"41 years"	"41"	774	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"42 years"	"42"	881	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"43 years"	"43"	988	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"44 years"	"44"	1007	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"45 years"	"45"	1063	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"46 years"	"46"	1271	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"47 years"	"47"	1194	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"48 years"	"48"	1304	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"49 years"	"49"	1409	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"50 years"	"50"	1487	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"51 years"	"51"	1559	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"52 years"	"52"	1624	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"53 years"	"53"	1625	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"54 years"	"54"	1800	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"55 years"	"55"	1838	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"56 years"	"56"	2010	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"57 years"	"57"	2134	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"58 years"	"58"	1874	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"59 years"	"59"	1989	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"60 years"	"60"	2192	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"61 years"	"61"	2399	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"62 years"	"62"	2242	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"63 years"	"63"	2350	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"64 years"	"64"	2340	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"65 years"	"65"	2699	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"66 years"	"66"	2755	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"67 years"	"67"	2827	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"68 years"	"68"	3005	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"69 years"	"69"	3274	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"70 years"	"70"	3283	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"71 years"	"71"	3601	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"72 years"	"72"	3757	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"73 years"	"73"	4305	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"74 years"	"74"	4440	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"75 years"	"75"	4741	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"76 years"	"76"	5172	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"77 years"	"77"	5269	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"78 years"	"78"	5788	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"79 years"	"79"	5974	Not Applicable	Not Applicable
