"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"May, 2012"	"2012/05"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2012"	"2012/06"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2012"	"2012/07"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2012"	"2012/08"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2012"	"2012/09"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2012"	"2012/10"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2012"	"2012/11"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2012"	"2012/12"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2013"	"2013/01"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2013"	"2013/02"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2013"	"2013/03"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2013"	"2013/04"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2013"	"2013/05"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2013"	"2013/06"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2013"	"2013/07"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2013"	"2013/08"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2013"	"2013/09"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2013"	"2013/10"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2013"	"2013/11"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2013"	"2013/12"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2014"	"2014/01"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2014"	"2014/02"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2014"	"2014/03"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2014"	"2014/04"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2014"	"2014/05"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2014"	"2014/06"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2014"	"2014/07"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2014"	"2014/08"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2014"	"2014/09"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2014"	"2014/10"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2014"	"2014/11"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2014"	"2014/12"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2015"	"2015/01"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2015"	"2015/02"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2015"	"2015/03"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2015"	"2015/04"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2015"	"2015/05"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2015"	"2015/06"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2015"	"2015/07"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2015"	"2015/08"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2015"	"2015/09"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2015"	"2015/10"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2015"	"2015/11"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2015"	"2015/12"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2016"	"2016/01"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2016"	"2016/02"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2016"	"2016/03"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2016"	"2016/04"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2016"	"2016/05"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2016"	"2016/06"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2016"	"2016/07"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2016"	"2016/08"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2016"	"2016/09"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2016"	"2016/10"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2016"	"2016/11"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2016"	"2016/12"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2017"	"2017/01"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2018"	"2018/01"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2018"	"2018/02"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2018"	"2018/03"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2018"	"2018/04"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2018"	"2018/05"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2018"	"2018/06"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2018"	"2018/07"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2018"	"2018/08"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2018"	"2018/09"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2018"	"2018/10"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2018"	"2018/11"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2018"	"2018/12"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2019"	"2019/01"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2020 "	"2020/03"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2020 "	"2020/04"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2020 "	"2020/05"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2020 "	"2020/06"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2020 "	"2020/07"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2020 "	"2020/08"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2020 "	"2020/09"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2020 "	"2020/10"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2020 "	"2020/11"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2020 "	"2020/12"	52	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2003"	"2003/12"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2004"	"2004/08"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2006"	"2006/03"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2006"	"2006/05"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2009"	"2009/02"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2010"	"2010/03"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2011"	"2011/05"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2011"	"2011/07"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2011"	"2011/08"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2012"	"2012/10"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2012"	"2012/11"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2013"	"2013/01"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2014"	"2014/05"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2015"	"2015/05"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2015"	"2015/06"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2016"	"2016/12"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2020 "	"2020/07"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2020 "	"2020/10"	12	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 1999"	"1999/01"	39	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 1999"	"1999/02"	31	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 1999"	"1999/03"	30	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 1999"	"1999/04"	21	Not Applicable	Not Applicable
	"Arizona"	"04"	"May, 1999"	"1999/05"	28	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jun., 1999"	"1999/06"	37	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jul., 1999"	"1999/07"	32	Not Applicable	Not Applicable
	"Arizona"	"04"	"Aug., 1999"	"1999/08"	28	Not Applicable	Not Applicable
	"Arizona"	"04"	"Sep., 1999"	"1999/09"	27	Not Applicable	Not Applicable
	"Arizona"	"04"	"Oct., 1999"	"1999/10"	42	Not Applicable	Not Applicable
	"Arizona"	"04"	"Nov., 1999"	"1999/11"	29	Not Applicable	Not Applicable
	"Arizona"	"04"	"Dec., 1999"	"1999/12"	27	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2000"	"2000/01"	29	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2000"	"2000/02"	33	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2000"	"2000/03"	27	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2000"	"2000/04"	34	Not Applicable	Not Applicable
	"Arizona"	"04"	"May, 2000"	"2000/05"	31	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jun., 2000"	"2000/06"	33	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jul., 2000"	"2000/07"	33	Not Applicable	Not Applicable
	"Arizona"	"04"	"Aug., 2000"	"2000/08"	41	Not Applicable	Not Applicable
	"Arizona"	"04"	"Sep., 2000"	"2000/09"	32	Not Applicable	Not Applicable
	"Arizona"	"04"	"Oct., 2000"	"2000/10"	29	Not Applicable	Not Applicable
	"Arizona"	"04"	"Nov., 2000"	"2000/11"	26	Not Applicable	Not Applicable
