"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2009"	"2009/01"	"< 1 year"	"0"	2283	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"1 year"	"1"	153	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"2 years"	"2"	103	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"3 years"	"3"	63	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"4 years"	"4"	54	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"5 years"	"5"	57	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"6 years"	"6"	41	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"7 years"	"7"	54	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"8 years"	"8"	39	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"9 years"	"9"	43	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"10 years"	"10"	37	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"11 years"	"11"	52	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"12 years"	"12"	51	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"13 years"	"13"	54	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"14 years"	"14"	66	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"15 years"	"15"	114	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"16 years"	"16"	140	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"17 years"	"17"	194	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"18 years"	"18"	239	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"19 years"	"19"	254	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"20 years"	"20"	299	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"21 years"	"21"	294	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"22 years"	"22"	304	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"23 years"	"23"	320	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"24 years"	"24"	303	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"25 years"	"25"	314	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"26 years"	"26"	306	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"27 years"	"27"	319	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"28 years"	"28"	367	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"29 years"	"29"	375	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"30 years"	"30"	357	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"31 years"	"31"	403	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"32 years"	"32"	366	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"33 years"	"33"	414	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"34 years"	"34"	376	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"35 years"	"35"	421	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"36 years"	"36"	449	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"37 years"	"37"	482	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"38 years"	"38"	610	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"39 years"	"39"	591	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"40 years"	"40"	658	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"41 years"	"41"	742	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"42 years"	"42"	771	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"43 years"	"43"	910	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"44 years"	"44"	1030	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"45 years"	"45"	1100	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"46 years"	"46"	1210	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"47 years"	"47"	1405	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"48 years"	"48"	1474	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"49 years"	"49"	1571	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"50 years"	"50"	1690	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"51 years"	"51"	1803	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"52 years"	"52"	1913	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"53 years"	"53"	2132	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"54 years"	"54"	2169	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"55 years"	"55"	2218	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"56 years"	"56"	2332	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"57 years"	"57"	2431	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"58 years"	"58"	2446	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"59 years"	"59"	2766	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"60 years"	"60"	2846	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"61 years"	"61"	3029	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"62 years"	"62"	3009	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"63 years"	"63"	2725	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"64 years"	"64"	2993	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"65 years"	"65"	3321	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"66 years"	"66"	3367	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"67 years"	"67"	3236	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"68 years"	"68"	3355	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"69 years"	"69"	3339	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"70 years"	"70"	3508	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"71 years"	"71"	3735	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"72 years"	"72"	3867	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"73 years"	"73"	4176	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"74 years"	"74"	4288	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"75 years"	"75"	4362	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"76 years"	"76"	4763	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"77 years"	"77"	5158	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"78 years"	"78"	5580	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"79 years"	"79"	5703	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"80 years"	"80"	6066	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"81 years"	"81"	6512	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"82 years"	"82"	6703	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"83 years"	"83"	6854	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"84 years"	"84"	7181	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"85 years"	"85"	7050	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"86 years"	"86"	7157	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"87 years"	"87"	7150	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"88 years"	"88"	6841	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"89 years"	"89"	6070	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"90 years"	"90"	5845	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"91 years"	"91"	5120	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"92 years"	"92"	4700	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"93 years"	"93"	4195	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"94 years"	"94"	3567	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"95 years"	"95"	2805	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"96 years"	"96"	2343	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"97 years"	"97"	1716	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"98 years"	"98"	1327	Not Applicable	Not Applicable
