"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2009"	"2009/01"	"< 1 year"	"0"	2192	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"1 year"	"1"	149	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"2 years"	"2"	100	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"3 years"	"3"	59	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"4 years"	"4"	51	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"5 years"	"5"	53	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"6 years"	"6"	39	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"7 years"	"7"	52	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"8 years"	"8"	38	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"9 years"	"9"	42	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"10 years"	"10"	36	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"11 years"	"11"	51	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"12 years"	"12"	49	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"13 years"	"13"	51	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"14 years"	"14"	64	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"15 years"	"15"	111	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"16 years"	"16"	134	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"17 years"	"17"	189	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"18 years"	"18"	233	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"19 years"	"19"	243	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"20 years"	"20"	293	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"21 years"	"21"	285	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"22 years"	"22"	288	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"23 years"	"23"	311	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"24 years"	"24"	290	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"25 years"	"25"	300	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"26 years"	"26"	297	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"27 years"	"27"	308	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"28 years"	"28"	350	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"29 years"	"29"	365	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"30 years"	"30"	338	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"31 years"	"31"	384	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"32 years"	"32"	351	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"33 years"	"33"	402	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"34 years"	"34"	356	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"35 years"	"35"	405	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"36 years"	"36"	426	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"37 years"	"37"	466	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"38 years"	"38"	579	Not Applicable	Not Applicable
	"Jan., 2009"	"2009/01"	"39 years"	"39"	564	Not Applicable	Not Applicable
