"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	1550	173288	894.5
	"1999"	"1999"	"1 year"	"1"	93	173431	53.6
	"1999"	"1999"	"2 years"	"2"	64	174379	36.7
	"1999"	"1999"	"3 years"	"3"	63	176610	35.7
	"1999"	"1999"	"4 years"	"4"	36	184258	19.5
	"1999"	"1999"	"5 years"	"5"	31	185680	16.7
	"1999"	"1999"	"6 years"	"6"	31	185149	16.7
	"1999"	"1999"	"7 years"	"7"	26	186667	13.9
	"1999"	"1999"	"8 years"	"8"	33	185955	17.7
	"1999"	"1999"	"9 years"	"9"	21	186511	11.3
	"1999"	"1999"	"10 years"	"10"	34	183618	18.5
	"1999"	"1999"	"11 years"	"11"	26	179350	14.5
	"1999"	"1999"	"12 years"	"12"	24	176638	13.6
	"1999"	"1999"	"13 years"	"13"	23	176089	13.1
	"1999"	"1999"	"14 years"	"14"	51	177758	28.7
	"1999"	"1999"	"15 years"	"15"	60	174670	34.4
	"1999"	"1999"	"16 years"	"16"	126	179254	70.3
	"1999"	"1999"	"17 years"	"17"	156	180729	86.3
	"1999"	"1999"	"18 years"	"18"	159	177773	89.4
	"1999"	"1999"	"19 years"	"19"	172	181303	94.9
	"1999"	"1999"	"20 years"	"20"	184	173259	106.2
	"1999"	"1999"	"21 years"	"21"	156	164491	94.8
	"1999"	"1999"	"22 years"	"22"	166	165520	100.3
	"1999"	"1999"	"23 years"	"23"	157	162804	96.4
	"1999"	"1999"	"24 years"	"24"	158	167692	94.2
	"1999"	"1999"	"25 years"	"25"	155	169425	91.5
	"1999"	"1999"	"26 years"	"26"	176	169912	103.6
	"1999"	"1999"	"27 years"	"27"	182	181260	100.4
	"1999"	"1999"	"28 years"	"28"	173	189314	91.4
	"1999"	"1999"	"29 years"	"29"	175	187375	93.4
	"1999"	"1999"	"30 years"	"30"	177	189763	93.3
	"1999"	"1999"	"31 years"	"31"	191	177838	107.4
	"1999"	"1999"	"32 years"	"32"	186	183835	101.2
	"1999"	"1999"	"33 years"	"33"	237	183611	129.1
	"1999"	"1999"	"34 years"	"34"	249	193379	128.8
	"1999"	"1999"	"35 years"	"35"	294	204282	143.9
	"1999"	"1999"	"36 years"	"36"	270	198405	136.1
	"1999"	"1999"	"37 years"	"37"	294	201925	145.6
	"1999"	"1999"	"38 years"	"38"	360	200191	179.8
	"1999"	"1999"	"39 years"	"39"	372	204977	181.5
	"1999"	"1999"	"40 years"	"40"	398	207439	191.9
	"1999"	"1999"	"41 years"	"41"	442	196768	224.6
	"1999"	"1999"	"42 years"	"42"	458	198131	231.2
	"1999"	"1999"	"43 years"	"43"	513	188112	272.7
	"1999"	"1999"	"44 years"	"44"	513	186971	274.4
	"1999"	"1999"	"45 years"	"45"	567	185776	305.2
	"1999"	"1999"	"46 years"	"46"	619	172501	358.8
	"1999"	"1999"	"47 years"	"47"	636	172194	369.4
	"1999"	"1999"	"48 years"	"48"	626	162313	385.7
	"1999"	"1999"	"49 years"	"49"	691	164772	419.4
	"1999"	"1999"	"50 years"	"50"	698	163010	428.2
	"1999"	"1999"	"51 years"	"51"	716	154090	464.7
	"1999"	"1999"	"52 years"	"52"	731	166701	438.5
	"1999"	"1999"	"53 years"	"53"	698	118985	586.6
	"1999"	"1999"	"54 years"	"54"	705	123759	569.7
	"1999"	"1999"	"55 years"	"55"	847	121618	696.4
	"1999"	"1999"	"56 years"	"56"	1006	128257	784.4
	"1999"	"1999"	"57 years"	"57"	940	112356	836.6
	"1999"	"1999"	"58 years"	"58"	926	105556	877.3
	"1999"	"1999"	"59 years"	"59"	981	99753	983.4
	"1999"	"1999"	"60 years"	"60"	1072	100480	1066.9
	"1999"	"1999"	"61 years"	"61"	1107	95242	1162.3
	"1999"	"1999"	"62 years"	"62"	1195	89728	1331.8
	"1999"	"1999"	"63 years"	"63"	1279	88314	1448.2
	"1999"	"1999"	"64 years"	"64"	1375	87985	1562.8
	"1999"	"1999"	"65 years"	"65"	1425	80695	1765.9
	"1999"	"1999"	"66 years"	"66"	1555	79350	1959.7
	"1999"	"1999"	"67 years"	"67"	1526	79906	1909.7
	"1999"	"1999"	"68 years"	"68"	1745	80086	2178.9
	"1999"	"1999"	"69 years"	"69"	1902	80572	2360.6
	"1999"	"1999"	"70 years"	"70"	2011	79992	2514.0
	"1999"	"1999"	"71 years"	"71"	2232	77237	2889.8
	"1999"	"1999"	"72 years"	"72"	2402	74165	3238.7
	"1999"	"1999"	"73 years"	"73"	2532	73105	3463.5
	"1999"	"1999"	"74 years"	"74"	2697	72968	3696.1
	"1999"	"1999"	"75 years"	"75"	2848	70047	4065.8
	"1999"	"1999"	"76 years"	"76"	2866	66148	4332.7
	"1999"	"1999"	"77 years"	"77"	3055	64582	4730.4
	"1999"	"1999"	"78 years"	"78"	3116	60679	5135.2
	"1999"	"1999"	"79 years"	"79"	3192	54041	5906.6
	"1999"	"1999"	"80 years"	"80"	3136	51733	6061.9
	"1999"	"1999"	"81 years"	"81"	3312	46738	7086.3
	"1999"	"1999"	"82 years"	"82"	3242	43470	7458.0
