"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	57	9265	615.2
	"1999"	"1999"	"1 year"	"1"	Suppressed	9491	Suppressed
	"1999"	"1999"	"2 years"	"2"	Suppressed	9594	Suppressed
	"1999"	"1999"	"3 years"	"3"	Suppressed	9607	Suppressed
	"1999"	"1999"	"4 years"	"4"	Suppressed	9979	Suppressed
	"1999"	"1999"	"5 years"	"5"	Suppressed	10275	Suppressed
	"1999"	"1999"	"6 years"	"6"	0	10522	Unreliable
	"1999"	"1999"	"7 years"	"7"	Suppressed	11016	Suppressed
	"1999"	"1999"	"8 years"	"8"	Suppressed	11247	Suppressed
	"1999"	"1999"	"9 years"	"9"	0	12122	Unreliable
	"1999"	"1999"	"10 years"	"10"	Suppressed	11462	Suppressed
	"1999"	"1999"	"11 years"	"11"	Suppressed	10850	Suppressed
	"1999"	"1999"	"12 years"	"12"	Suppressed	11209	Suppressed
	"1999"	"1999"	"13 years"	"13"	0	11189	Unreliable
	"1999"	"1999"	"14 years"	"14"	Suppressed	11168	Suppressed
	"1999"	"1999"	"15 years"	"15"	Suppressed	10994	Suppressed
	"1999"	"1999"	"16 years"	"16"	13	10789	Unreliable
	"1999"	"1999"	"17 years"	"17"	Suppressed	10645	Suppressed
	"1999"	"1999"	"18 years"	"18"	12	8948	Unreliable
	"1999"	"1999"	"19 years"	"19"	15	8356	Unreliable
	"1999"	"1999"	"20 years"	"20"	12	8239	Unreliable
	"1999"	"1999"	"21 years"	"21"	Suppressed	7791	Suppressed
	"1999"	"1999"	"22 years"	"22"	Suppressed	7892	Suppressed
	"1999"	"1999"	"23 years"	"23"	Suppressed	7649	Suppressed
	"1999"	"1999"	"24 years"	"24"	Suppressed	7880	Suppressed
	"1999"	"1999"	"25 years"	"25"	10	8246	Unreliable
	"1999"	"1999"	"26 years"	"26"	16	8005	Unreliable
	"1999"	"1999"	"27 years"	"27"	16	8058	Unreliable
	"1999"	"1999"	"28 years"	"28"	Suppressed	8165	Suppressed
	"1999"	"1999"	"29 years"	"29"	13	9213	Unreliable
	"1999"	"1999"	"30 years"	"30"	Suppressed	9534	Suppressed
	"1999"	"1999"	"31 years"	"31"	15	8982	Unreliable
	"1999"	"1999"	"32 years"	"32"	18	9502	Unreliable
	"1999"	"1999"	"33 years"	"33"	15	9761	Unreliable
