"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	215	36894	582.8
	"1999"	"1999"	"1 year"	"1"	23	37437	61.4
	"1999"	"1999"	"2 years"	"2"	11	37122	Unreliable
	"1999"	"1999"	"3 years"	"3"	Suppressed	37381	Suppressed
	"1999"	"1999"	"4 years"	"4"	10	37896	Unreliable
	"1999"	"1999"	"5 years"	"5"	Suppressed	38759	Suppressed
	"1999"	"1999"	"6 years"	"6"	Suppressed	39482	Suppressed
	"1999"	"1999"	"7 years"	"7"	Suppressed	40765	Suppressed
	"1999"	"1999"	"8 years"	"8"	Suppressed	40627	Suppressed
	"1999"	"1999"	"9 years"	"9"	11	42806	Unreliable
	"1999"	"1999"	"10 years"	"10"	Suppressed	42207	Suppressed
	"1999"	"1999"	"11 years"	"11"	11	41181	Unreliable
	"1999"	"1999"	"12 years"	"12"	Suppressed	41424	Suppressed
	"1999"	"1999"	"13 years"	"13"	Suppressed	42285	Suppressed
	"1999"	"1999"	"14 years"	"14"	Suppressed	43313	Suppressed
	"1999"	"1999"	"15 years"	"15"	17	43567	Unreliable
	"1999"	"1999"	"16 years"	"16"	45	44411	101.3
	"1999"	"1999"	"17 years"	"17"	29	45115	64.3
	"1999"	"1999"	"18 years"	"18"	31	46631	66.5
	"1999"	"1999"	"19 years"	"19"	32	48544	65.9
	"1999"	"1999"	"20 years"	"20"	29	45707	63.4
	"1999"	"1999"	"21 years"	"21"	33	42184	78.2
	"1999"	"1999"	"22 years"	"22"	33	39913	82.7
	"1999"	"1999"	"23 years"	"23"	32	36337	88.1
	"1999"	"1999"	"24 years"	"24"	28	35604	78.6
	"1999"	"1999"	"25 years"	"25"	18	34665	Unreliable
	"1999"	"1999"	"26 years"	"26"	22	33368	65.9
	"1999"	"1999"	"27 years"	"27"	32	36751	87.1
	"1999"	"1999"	"28 years"	"28"	26	38872	66.9
	"1999"	"1999"	"29 years"	"29"	35	38155	91.7
	"1999"	"1999"	"30 years"	"30"	30	37398	80.2
	"1999"	"1999"	"31 years"	"31"	35	35504	98.6
	"1999"	"1999"	"32 years"	"32"	34	35416	96.0
	"1999"	"1999"	"33 years"	"33"	44	36476	120.6
	"1999"	"1999"	"34 years"	"34"	39	39633	98.4
	"1999"	"1999"	"35 years"	"35"	48	42659	112.5
	"1999"	"1999"	"36 years"	"36"	47	43171	108.9
	"1999"	"1999"	"37 years"	"37"	57	44703	127.5
	"1999"	"1999"	"38 years"	"38"	53	44400	119.4
	"1999"	"1999"	"39 years"	"39"	62	46866	132.3
	"1999"	"1999"	"40 years"	"40"	64	46990	136.2
	"1999"	"1999"	"41 years"	"41"	82	45032	182.1
	"1999"	"1999"	"42 years"	"42"	83	45916	180.8
	"1999"	"1999"	"43 years"	"43"	81	44077	183.8
	"1999"	"1999"	"44 years"	"44"	83	44672	185.8
	"1999"	"1999"	"45 years"	"45"	93	44799	207.6
	"1999"	"1999"	"46 years"	"46"	89	42405	209.9
	"1999"	"1999"	"47 years"	"47"	108	42374	254.9
	"1999"	"1999"	"48 years"	"48"	97	40052	242.2
	"1999"	"1999"	"49 years"	"49"	131	40032	327.2
	"1999"	"1999"	"50 years"	"50"	143	38431	372.1
	"1999"	"1999"	"51 years"	"51"	142	37114	382.6
	"1999"	"1999"	"52 years"	"52"	160	39915	400.9
