"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	585	72433	807.6
	"1999"	"1999"	"1 year"	"1"	33	73826	44.7
	"1999"	"1999"	"2 years"	"2"	19	74003	Unreliable
	"1999"	"1999"	"3 years"	"3"	23	73198	31.4
	"1999"	"1999"	"4 years"	"4"	12	75669	Unreliable
	"1999"	"1999"	"5 years"	"5"	12	76159	Unreliable
	"1999"	"1999"	"6 years"	"6"	19	78672	Unreliable
	"1999"	"1999"	"7 years"	"7"	10	81168	Unreliable
	"1999"	"1999"	"8 years"	"8"	16	81738	Unreliable
	"1999"	"1999"	"9 years"	"9"	10	83591	Unreliable
	"1999"	"1999"	"10 years"	"10"	15	82915	Unreliable
	"1999"	"1999"	"11 years"	"11"	18	81107	Unreliable
	"1999"	"1999"	"12 years"	"12"	23	81168	28.3
	"1999"	"1999"	"13 years"	"13"	16	82165	Unreliable
	"1999"	"1999"	"14 years"	"14"	24	82931	28.9
	"1999"	"1999"	"15 years"	"15"	50	81492	61.4
	"1999"	"1999"	"16 years"	"16"	72	83437	86.3
	"1999"	"1999"	"17 years"	"17"	83	82377	100.8
	"1999"	"1999"	"18 years"	"18"	90	82235	109.4
	"1999"	"1999"	"19 years"	"19"	83	83919	98.9
	"1999"	"1999"	"20 years"	"20"	77	78617	97.9
	"1999"	"1999"	"21 years"	"21"	67	74572	89.8
	"1999"	"1999"	"22 years"	"22"	69	71493	96.5
	"1999"	"1999"	"23 years"	"23"	73	68750	106.2
	"1999"	"1999"	"24 years"	"24"	61	68992	88.4
	"1999"	"1999"	"25 years"	"25"	64	68541	93.4
	"1999"	"1999"	"26 years"	"26"	67	68022	98.5
	"1999"	"1999"	"27 years"	"27"	79	74364	106.2
	"1999"	"1999"	"28 years"	"28"	71	77622	91.5
	"1999"	"1999"	"29 years"	"29"	101	77058	131.1
	"1999"	"1999"	"30 years"	"30"	86	75612	113.7
	"1999"	"1999"	"31 years"	"31"	86	71316	120.6
	"1999"	"1999"	"32 years"	"32"	93	73853	125.9
	"1999"	"1999"	"33 years"	"33"	100	75533	132.4
	"1999"	"1999"	"34 years"	"34"	117	81898	142.9
	"1999"	"1999"	"35 years"	"35"	126	88402	142.5
	"1999"	"1999"	"36 years"	"36"	160	88221	181.4
	"1999"	"1999"	"37 years"	"37"	156	90785	171.8
