"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	606	58787	1030.8
	"1999"	"1999"	"1 year"	"1"	51	58728	86.8
	"1999"	"1999"	"2 years"	"2"	31	58538	53.0
	"1999"	"1999"	"3 years"	"3"	23	58518	39.3
	"1999"	"1999"	"4 years"	"4"	16	60369	Unreliable
	"1999"	"1999"	"5 years"	"5"	16	61514	Unreliable
	"1999"	"1999"	"6 years"	"6"	22	62429	35.2
	"1999"	"1999"	"7 years"	"7"	15	63614	Unreliable
	"1999"	"1999"	"8 years"	"8"	13	63183	Unreliable
	"1999"	"1999"	"9 years"	"9"	20	65009	30.8
	"1999"	"1999"	"10 years"	"10"	21	64518	32.5
	"1999"	"1999"	"11 years"	"11"	15	62569	Unreliable
	"1999"	"1999"	"12 years"	"12"	14	62608	Unreliable
	"1999"	"1999"	"13 years"	"13"	18	63619	Unreliable
	"1999"	"1999"	"14 years"	"14"	30	64066	46.8
	"1999"	"1999"	"15 years"	"15"	21	63258	33.2
	"1999"	"1999"	"16 years"	"16"	61	64847	94.1
	"1999"	"1999"	"17 years"	"17"	86	65114	132.1
	"1999"	"1999"	"18 years"	"18"	73	65735	111.1
	"1999"	"1999"	"19 years"	"19"	97	68835	140.9
	"1999"	"1999"	"20 years"	"20"	82	65164	125.8
	"1999"	"1999"	"21 years"	"21"	79	63234	124.9
	"1999"	"1999"	"22 years"	"22"	86	60995	141.0
	"1999"	"1999"	"23 years"	"23"	86	58279	147.6
	"1999"	"1999"	"24 years"	"24"	81	58510	138.4
	"1999"	"1999"	"25 years"	"25"	82	57941	141.5
	"1999"	"1999"	"26 years"	"26"	61	58412	104.4
	"1999"	"1999"	"27 years"	"27"	83	62542	132.7
	"1999"	"1999"	"28 years"	"28"	90	64864	138.8
	"1999"	"1999"	"29 years"	"29"	91	63269	143.8
	"1999"	"1999"	"30 years"	"30"	94	61345	153.2
	"1999"	"1999"	"31 years"	"31"	74	57486	128.7
	"1999"	"1999"	"32 years"	"32"	99	57968	170.8
	"1999"	"1999"	"33 years"	"33"	94	59522	157.9
	"1999"	"1999"	"34 years"	"34"	125	64974	192.4
	"1999"	"1999"	"35 years"	"35"	119	68856	172.8
