"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	66	13349	494.4
	"1999"	"1999"	"1 year"	"1"	Suppressed	13913	Suppressed
	"1999"	"1999"	"2 years"	"2"	Suppressed	14064	Suppressed
	"1999"	"1999"	"3 years"	"3"	Suppressed	14333	Suppressed
	"1999"	"1999"	"4 years"	"4"	Suppressed	14869	Suppressed
	"1999"	"1999"	"5 years"	"5"	0	15338	Unreliable
	"1999"	"1999"	"6 years"	"6"	Suppressed	16176	Suppressed
	"1999"	"1999"	"7 years"	"7"	Suppressed	17134	Suppressed
	"1999"	"1999"	"8 years"	"8"	Suppressed	17543	Suppressed
	"1999"	"1999"	"9 years"	"9"	Suppressed	18417	Suppressed
	"1999"	"1999"	"10 years"	"10"	Suppressed	18488	Suppressed
	"1999"	"1999"	"11 years"	"11"	Suppressed	18038	Suppressed
	"1999"	"1999"	"12 years"	"12"	0	18489	Unreliable
	"1999"	"1999"	"13 years"	"13"	Suppressed	18512	Suppressed
	"1999"	"1999"	"14 years"	"14"	Suppressed	18673	Suppressed
	"1999"	"1999"	"15 years"	"15"	Suppressed	18424	Suppressed
	"1999"	"1999"	"16 years"	"16"	Suppressed	18410	Suppressed
	"1999"	"1999"	"17 years"	"17"	15	18151	Unreliable
	"1999"	"1999"	"18 years"	"18"	22	17270	127.4
	"1999"	"1999"	"19 years"	"19"	17	16805	Unreliable
	"1999"	"1999"	"20 years"	"20"	11	15349	Unreliable
	"1999"	"1999"	"21 years"	"21"	12	14761	Unreliable
	"1999"	"1999"	"22 years"	"22"	18	13691	Unreliable
	"1999"	"1999"	"23 years"	"23"	Suppressed	12948	Suppressed
	"1999"	"1999"	"24 years"	"24"	Suppressed	12953	Suppressed
	"1999"	"1999"	"25 years"	"25"	Suppressed	13183	Suppressed
	"1999"	"1999"	"26 years"	"26"	Suppressed	13651	Suppressed
	"1999"	"1999"	"27 years"	"27"	12	14840	Unreliable
	"1999"	"1999"	"28 years"	"28"	Suppressed	15788	Suppressed
	"1999"	"1999"	"29 years"	"29"	13	16112	Unreliable
	"1999"	"1999"	"30 years"	"30"	17	16193	Unreliable
	"1999"	"1999"	"31 years"	"31"	15	15732	Unreliable
	"1999"	"1999"	"32 years"	"32"	17	17078	Unreliable
	"1999"	"1999"	"33 years"	"33"	19	17693	Unreliable
	"1999"	"1999"	"34 years"	"34"	25	19066	131.1
	"1999"	"1999"	"35 years"	"35"	14	20442	Unreliable
	"1999"	"1999"	"36 years"	"36"	31	20586	150.6
	"1999"	"1999"	"37 years"	"37"	25	21547	116.0
	"1999"	"1999"	"38 years"	"38"	21	21029	99.9
	"1999"	"1999"	"39 years"	"39"	34	21830	155.7
	"1999"	"1999"	"40 years"	"40"	34	22270	152.7
	"1999"	"1999"	"41 years"	"41"	35	21673	161.5
	"1999"	"1999"	"42 years"	"42"	39	22057	176.8
	"1999"	"1999"	"43 years"	"43"	37	20922	176.8
	"1999"	"1999"	"44 years"	"44"	39	21174	184.2
	"1999"	"1999"	"45 years"	"45"	49	21058	232.7
	"1999"	"1999"	"46 years"	"46"	55	20585	267.2
	"1999"	"1999"	"47 years"	"47"	52	20045	259.4
	"1999"	"1999"	"48 years"	"48"	39	18702	208.5
	"1999"	"1999"	"49 years"	"49"	63	19520	322.7
	"1999"	"1999"	"50 years"	"50"	61	19504	312.8
	"1999"	"1999"	"51 years"	"51"	61	18686	326.4
	"1999"	"1999"	"52 years"	"52"	89	20088	443.1
	"1999"	"1999"	"53 years"	"53"	83	13963	594.4
	"1999"	"1999"	"54 years"	"54"	81	14200	570.4
	"1999"	"1999"	"55 years"	"55"	72	14641	491.8
	"1999"	"1999"	"56 years"	"56"	96	15033	638.6
	"1999"	"1999"	"57 years"	"57"	89	12809	694.8
	"1999"	"1999"	"58 years"	"58"	81	11854	683.3
	"1999"	"1999"	"59 years"	"59"	108	11387	948.4
	"1999"	"1999"	"60 years"	"60"	97	11283	859.7
	"1999"	"1999"	"61 years"	"61"	127	10987	1155.9
	"1999"	"1999"	"62 years"	"62"	120	10621	1129.8
	"1999"	"1999"	"63 years"	"63"	166	10499	1581.1
	"1999"	"1999"	"64 years"	"64"	161	10698	1505.0
	"1999"	"1999"	"65 years"	"65"	160	9804	1632.0
	"1999"	"1999"	"66 years"	"66"	168	9922	1693.2
