"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	416	60120	691.9
	"1999"	"1999"	"1 year"	"1"	42	58306	72.0
	"1999"	"1999"	"2 years"	"2"	20	57032	35.1
	"1999"	"1999"	"3 years"	"3"	Suppressed	57533	Suppressed
	"1999"	"1999"	"4 years"	"4"	Suppressed	58227	Suppressed
	"1999"	"1999"	"5 years"	"5"	Suppressed	58765	Suppressed
	"1999"	"1999"	"6 years"	"6"	10	59556	Unreliable
	"1999"	"1999"	"7 years"	"7"	10	62230	Unreliable
	"1999"	"1999"	"8 years"	"8"	15	61497	Unreliable
	"1999"	"1999"	"9 years"	"9"	10	62862	Unreliable
	"1999"	"1999"	"10 years"	"10"	10	62349	Unreliable
	"1999"	"1999"	"11 years"	"11"	Suppressed	60276	Suppressed
	"1999"	"1999"	"12 years"	"12"	Suppressed	61694	Suppressed
	"1999"	"1999"	"13 years"	"13"	11	61349	Unreliable
	"1999"	"1999"	"14 years"	"14"	21	60739	34.6
	"1999"	"1999"	"15 years"	"15"	31	60186	51.5
	"1999"	"1999"	"16 years"	"16"	46	60599	75.9
	"1999"	"1999"	"17 years"	"17"	42	60618	69.3
	"1999"	"1999"	"18 years"	"18"	55	59787	92.0
	"1999"	"1999"	"19 years"	"19"	52	61175	85.0
	"1999"	"1999"	"20 years"	"20"	54	59229	91.2
	"1999"	"1999"	"21 years"	"21"	49	57971	84.5
	"1999"	"1999"	"22 years"	"22"	44	58963	74.6
	"1999"	"1999"	"23 years"	"23"	46	58248	79.0
	"1999"	"1999"	"24 years"	"24"	35	60008	58.3
	"1999"	"1999"	"25 years"	"25"	53	61461	86.2
	"1999"	"1999"	"26 years"	"26"	45	61309	73.4
	"1999"	"1999"	"27 years"	"27"	66	65202	101.2
	"1999"	"1999"	"28 years"	"28"	56	69146	81.0
	"1999"	"1999"	"29 years"	"29"	65	69811	93.1
	"1999"	"1999"	"30 years"	"30"	58	69943	82.9
	"1999"	"1999"	"31 years"	"31"	74	63486	116.6
	"1999"	"1999"	"32 years"	"32"	62	63179	98.1
	"1999"	"1999"	"33 years"	"33"	54	63190	85.5
	"1999"	"1999"	"34 years"	"34"	85	68130	124.8
	"1999"	"1999"	"35 years"	"35"	93	73477	126.6
	"1999"	"1999"	"36 years"	"36"	100	73216	136.6
	"1999"	"1999"	"37 years"	"37"	98	74953	130.7
	"1999"	"1999"	"38 years"	"38"	119	74187	160.4
	"1999"	"1999"	"39 years"	"39"	128	76024	168.4
	"1999"	"1999"	"40 years"	"40"	127	77058	164.8
	"1999"	"1999"	"41 years"	"41"	119	73450	162.0
	"1999"	"1999"	"42 years"	"42"	158	75032	210.6
	"1999"	"1999"	"43 years"	"43"	159	71057	223.8
	"1999"	"1999"	"44 years"	"44"	169	70509	239.7
	"1999"	"1999"	"45 years"	"45"	169	70975	238.1
	"1999"	"1999"	"46 years"	"46"	184	67087	274.3
	"1999"	"1999"	"47 years"	"47"	187	66303	282.0
	"1999"	"1999"	"48 years"	"48"	169	61060	276.8
	"1999"	"1999"	"49 years"	"49"	196	61800	317.2
	"1999"	"1999"	"50 years"	"50"	207	61029	339.2
	"1999"	"1999"	"51 years"	"51"	222	57450	386.4
	"1999"	"1999"	"52 years"	"52"	217	61104	355.1
	"1999"	"1999"	"53 years"	"53"	167	42506	392.9
	"1999"	"1999"	"54 years"	"54"	182	43745	416.0
	"1999"	"1999"	"55 years"	"55"	235	42488	553.1
	"1999"	"1999"	"56 years"	"56"	238	42423	561.0
	"1999"	"1999"	"57 years"	"57"	254	35964	706.3
	"1999"	"1999"	"58 years"	"58"	237	33739	702.5
	"1999"	"1999"	"59 years"	"59"	229	32225	710.6
	"1999"	"1999"	"60 years"	"60"	272	31667	858.9
	"1999"	"1999"	"61 years"	"61"	246	29182	843.0
	"1999"	"1999"	"62 years"	"62"	325	27263	1192.1
	"1999"	"1999"	"63 years"	"63"	294	27238	1079.4
	"1999"	"1999"	"64 years"	"64"	332	26857	1236.2
	"1999"	"1999"	"65 years"	"65"	340	24332	1397.3
	"1999"	"1999"	"66 years"	"66"	371	24032	1543.8
	"1999"	"1999"	"67 years"	"67"	406	24010	1691.0
	"1999"	"1999"	"68 years"	"68"	432	24204	1784.8
	"1999"	"1999"	"69 years"	"69"	498	23463	2122.5
	"1999"	"1999"	"70 years"	"70"	504	22567	2233.3
	"1999"	"1999"	"71 years"	"71"	545	22018	2475.2
	"1999"	"1999"	"72 years"	"72"	517	20222	2556.6
	"1999"	"1999"	"73 years"	"73"	598	19839	3014.3
	"1999"	"1999"	"74 years"	"74"	608	19732	3081.3
	"1999"	"1999"	"75 years"	"75"	639	18638	3428.5
	"1999"	"1999"	"76 years"	"76"	701	17971	3900.7
	"1999"	"1999"	"77 years"	"77"	740	17120	4322.4
	"1999"	"1999"	"78 years"	"78"	798	16344	4882.5
	"1999"	"1999"	"79 years"	"79"	777	14409	5392.5
	"1999"	"1999"	"80 years"	"80"	777	13312	5836.8
	"1999"	"1999"	"81 years"	"81"	754	11873	6350.5
	"1999"	"1999"	"82 years"	"82"	796	10924	7286.7
	"1999"	"1999"	"83 years"	"83"	790	9724	8124.2
	"1999"	"1999"	"84 years"	"84"	765	8788	8705.1
	"1999"	"1999"	"85 years"	"85"	754	Not Applicable	Not Applicable
	"1999"	"1999"	"86 years"	"86"	801	Not Applicable	Not Applicable
	"1999"	"1999"	"87 years"	"87"	715	Not Applicable	Not Applicable
	"1999"	"1999"	"88 years"	"88"	682	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	657	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	573	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	571	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	521	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	437	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	367	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	327	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	243	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	170	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	130	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	93	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	210	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"1999"	"1999"			27114	4226018	641.6
	"2000"	"2000"	"< 1 year"	"0"	404	60823	664.2
	"2000"	"2000"	"1 year"	"1"	31	60036	51.6
	"2000"	"2000"	"2 years"	"2"	22	58271	37.8
	"2000"	"2000"	"3 years"	"3"	Suppressed	58820	Suppressed
	"2000"	"2000"	"4 years"	"4"	14	59555	Unreliable
	"2000"	"2000"	"5 years"	"5"	Suppressed	59697	Suppressed
	"2000"	"2000"	"6 years"	"6"	Suppressed	60179	Suppressed
	"2000"	"2000"	"7 years"	"7"	Suppressed	62090	Suppressed
	"2000"	"2000"	"8 years"	"8"	Suppressed	62733	Suppressed
	"2000"	"2000"	"9 years"	"9"	Suppressed	63729	Suppressed
	"2000"	"2000"	"10 years"	"10"	10	63925	Unreliable
	"2000"	"2000"	"11 years"	"11"	15	61549	Unreliable
	"2000"	"2000"	"12 years"	"12"	11	62172	Unreliable
	"2000"	"2000"	"13 years"	"13"	16	61864	Unreliable
	"2000"	"2000"	"14 years"	"14"	25	61987	40.3
	"2000"	"2000"	"15 years"	"15"	24	61376	39.1
	"2000"	"2000"	"16 years"	"16"	21	60503	34.7
	"2000"	"2000"	"17 years"	"17"	38	61486	61.8
	"2000"	"2000"	"18 years"	"18"	49	61349	79.9
	"2000"	"2000"	"19 years"	"19"	52	62524	83.2
	"2000"	"2000"	"20 years"	"20"	55	62281	88.3
	"2000"	"2000"	"21 years"	"21"	39	60239	64.7
	"2000"	"2000"	"22 years"	"22"	62	60944	101.7
	"2000"	"2000"	"23 years"	"23"	50	61210	81.7
