"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	400	77332	517.3
	"1999"	"1999"	"1 year"	"1"	34	78939	43.1
	"1999"	"1999"	"2 years"	"2"	24	78591	30.5
	"1999"	"1999"	"3 years"	"3"	16	77905	Unreliable
	"1999"	"1999"	"4 years"	"4"	16	80096	Unreliable
	"1999"	"1999"	"5 years"	"5"	16	81274	Unreliable
	"1999"	"1999"	"6 years"	"6"	19	82497	Unreliable
	"1999"	"1999"	"7 years"	"7"	17	87297	Unreliable
	"1999"	"1999"	"8 years"	"8"	10	87258	Unreliable
	"1999"	"1999"	"9 years"	"9"	Suppressed	88793	Suppressed
	"1999"	"1999"	"10 years"	"10"	17	87324	Unreliable
	"1999"	"1999"	"11 years"	"11"	Suppressed	84907	Suppressed
	"1999"	"1999"	"12 years"	"12"	13	85451	Unreliable
	"1999"	"1999"	"13 years"	"13"	18	85576	Unreliable
	"1999"	"1999"	"14 years"	"14"	20	87021	23.0
	"1999"	"1999"	"15 years"	"15"	33	84752	38.9
	"1999"	"1999"	"16 years"	"16"	36	86514	41.6
	"1999"	"1999"	"17 years"	"17"	48	86297	55.6
	"1999"	"1999"	"18 years"	"18"	65	83712	77.6
	"1999"	"1999"	"19 years"	"19"	75	83460	89.9
	"1999"	"1999"	"20 years"	"20"	57	80174	71.1
	"1999"	"1999"	"21 years"	"21"	66	76600	86.2
	"1999"	"1999"	"22 years"	"22"	62	75648	82.0
	"1999"	"1999"	"23 years"	"23"	54	73451	73.5
	"1999"	"1999"	"24 years"	"24"	69	74902	92.1
	"1999"	"1999"	"25 years"	"25"	54	75013	72.0
	"1999"	"1999"	"26 years"	"26"	62	74592	83.1
	"1999"	"1999"	"27 years"	"27"	64	78215	81.8
	"1999"	"1999"	"28 years"	"28"	43	85942	50.0
	"1999"	"1999"	"29 years"	"29"	72	89295	80.6
	"1999"	"1999"	"30 years"	"30"	80	91404	87.5
	"1999"	"1999"	"31 years"	"31"	77	85330	90.2
	"1999"	"1999"	"32 years"	"32"	80	85682	93.4
	"1999"	"1999"	"33 years"	"33"	82	85347	96.1
	"1999"	"1999"	"34 years"	"34"	93	91103	102.1
	"1999"	"1999"	"35 years"	"35"	128	97601	131.1
	"1999"	"1999"	"36 years"	"36"	112	97191	115.2
	"1999"	"1999"	"37 years"	"37"	128	99091	129.2
	"1999"	"1999"	"38 years"	"38"	132	97412	135.5
	"1999"	"1999"	"39 years"	"39"	146	99724	146.4
	"1999"	"1999"	"40 years"	"40"	178	101468	175.4
	"1999"	"1999"	"41 years"	"41"	149	97391	153.0
	"1999"	"1999"	"42 years"	"42"	181	100049	180.9
	"1999"	"1999"	"43 years"	"43"	210	95844	219.1
	"1999"	"1999"	"44 years"	"44"	216	95814	225.4
	"1999"	"1999"	"45 years"	"45"	215	96281	223.3
	"1999"	"1999"	"46 years"	"46"	246	91225	269.7
	"1999"	"1999"	"47 years"	"47"	230	90192	255.0
	"1999"	"1999"	"48 years"	"48"	256	83044	308.3
	"1999"	"1999"	"49 years"	"49"	255	84989	300.0
	"1999"	"1999"	"50 years"	"50"	270	85104	317.3
	"1999"	"1999"	"51 years"	"51"	302	80770	373.9
	"1999"	"1999"	"52 years"	"52"	343	86091	398.4
	"1999"	"1999"	"53 years"	"53"	313	61854	506.0
	"1999"	"1999"	"54 years"	"54"	300	63668	471.2
	"1999"	"1999"	"55 years"	"55"	334	62604	533.5
	"1999"	"1999"	"56 years"	"56"	353	63132	559.1
	"1999"	"1999"	"57 years"	"57"	384	53102	723.1
	"1999"	"1999"	"58 years"	"58"	335	49139	681.7
	"1999"	"1999"	"59 years"	"59"	403	46999	857.5
	"1999"	"1999"	"60 years"	"60"	423	46238	914.8
	"1999"	"1999"	"61 years"	"61"	441	42824	1029.8
	"1999"	"1999"	"62 years"	"62"	484	40386	1198.4
	"1999"	"1999"	"63 years"	"63"	461	39305	1172.9
	"1999"	"1999"	"64 years"	"64"	509	38983	1305.7
	"1999"	"1999"	"65 years"	"65"	554	35377	1566.0
	"1999"	"1999"	"66 years"	"66"	577	35368	1631.4
	"1999"	"1999"	"67 years"	"67"	617	34896	1768.1
	"1999"	"1999"	"68 years"	"68"	750	35177	2132.1
	"1999"	"1999"	"69 years"	"69"	755	34797	2169.7
	"1999"	"1999"	"70 years"	"70"	796	33959	2344.0
	"1999"	"1999"	"71 years"	"71"	858	33295	2577.0
	"1999"	"1999"	"72 years"	"72"	923	31237	2954.8
	"1999"	"1999"	"73 years"	"73"	1028	31159	3299.2
	"1999"	"1999"	"74 years"	"74"	1052	31305	3360.5
	"1999"	"1999"	"75 years"	"75"	1151	30918	3722.8
	"1999"	"1999"	"76 years"	"76"	1164	29412	3957.6
	"1999"	"1999"	"77 years"	"77"	1267	28800	4399.3
	"1999"	"1999"	"78 years"	"78"	1304	27813	4688.5
	"1999"	"1999"	"79 years"	"79"	1425	25003	5699.3
	"1999"	"1999"	"80 years"	"80"	1375	23508	5849.1
	"1999"	"1999"	"81 years"	"81"	1331	20934	6358.1
	"1999"	"1999"	"82 years"	"82"	1352	19281	7012.1
	"1999"	"1999"	"83 years"	"83"	1403	17225	8145.1
	"1999"	"1999"	"84 years"	"84"	1411	15659	9010.8
	"1999"	"1999"	"85 years"	"85"	1412	Not Applicable	Not Applicable
	"1999"	"1999"	"86 years"	"86"	1366	Not Applicable	Not Applicable
	"1999"	"1999"	"87 years"	"87"	1346	Not Applicable	Not Applicable
	"1999"	"1999"	"88 years"	"88"	1264	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	1081	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	1009	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	958	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	828	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	663	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	548	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	471	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	410	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	299	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	226	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	162	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	382	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"1999"	"1999"			43865	5842565	750.8
	"2000"	"2000"	"< 1 year"	"0"	421	77740	541.5
	"2000"	"2000"	"1 year"	"1"	34	78919	43.1
	"2000"	"2000"	"2 years"	"2"	20	78816	25.4
	"2000"	"2000"	"3 years"	"3"	13	78896	Unreliable
	"2000"	"2000"	"4 years"	"4"	18	79935	Unreliable
	"2000"	"2000"	"5 years"	"5"	13	81150	Unreliable
	"2000"	"2000"	"6 years"	"6"	18	82412	Unreliable
	"2000"	"2000"	"7 years"	"7"	Suppressed	85856	Suppressed
	"2000"	"2000"	"8 years"	"8"	Suppressed	87624	Suppressed
	"2000"	"2000"	"9 years"	"9"	11	88867	Unreliable
	"2000"	"2000"	"10 years"	"10"	13	89315	Unreliable
	"2000"	"2000"	"11 years"	"11"	12	86511	Unreliable
	"2000"	"2000"	"12 years"	"12"	13	86386	Unreliable
	"2000"	"2000"	"13 years"	"13"	18	85376	Unreliable
	"2000"	"2000"	"14 years"	"14"	19	87248	Unreliable
	"2000"	"2000"	"15 years"	"15"	24	86439	27.8
	"2000"	"2000"	"16 years"	"16"	45	85847	52.4
	"2000"	"2000"	"17 years"	"17"	52	86506	60.1
	"2000"	"2000"	"18 years"	"18"	61	84940	71.8
	"2000"	"2000"	"19 years"	"19"	73	84236	86.7
	"2000"	"2000"	"20 years"	"20"	57	83126	68.6
	"2000"	"2000"	"21 years"	"21"	67	78453	85.4
	"2000"	"2000"	"22 years"	"22"	61	76949	79.3
	"2000"	"2000"	"23 years"	"23"	58	76271	76.0
	"2000"	"2000"	"24 years"	"24"	65	75386	86.2
	"2000"	"2000"	"25 years"	"25"	50	78022	64.1
	"2000"	"2000"	"26 years"	"26"	49	74869	65.4
	"2000"	"2000"	"27 years"	"27"	59	77231	76.4
	"2000"	"2000"	"28 years"	"28"	46	83447	55.1
	"2000"	"2000"	"29 years"	"29"	61	90083	67.7
	"2000"	"2000"	"30 years"	"30"	61	93764	65.1
	"2000"	"2000"	"31 years"	"31"	91	87271	104.3
	"2000"	"2000"	"32 years"	"32"	82	85390	96.0
	"2000"	"2000"	"33 years"	"33"	83	84195	98.6
	"2000"	"2000"	"34 years"	"34"	102	86858	117.4
	"2000"	"2000"	"35 years"	"35"	100	94626	105.7
	"2000"	"2000"	"36 years"	"36"	104	95236	109.2
	"2000"	"2000"	"37 years"	"37"	107	96944	110.4
	"2000"	"2000"	"38 years"	"38"	139	97925	141.9
	"2000"	"2000"	"39 years"	"39"	160	99219	161.3
	"2000"	"2000"	"40 years"	"40"	155	101570	152.6
	"2000"	"2000"	"41 years"	"41"	166	96373	172.2
	"2000"	"2000"	"42 years"	"42"	178	99825	178.3
	"2000"	"2000"	"43 years"	"43"	219	97427	224.8
	"2000"	"2000"	"44 years"	"44"	217	95942	226.2
	"2000"	"2000"	"45 years"	"45"	227	97220	233.5
	"2000"	"2000"	"46 years"	"46"	253	92632	273.1
	"2000"	"2000"	"47 years"	"47"	273	92349	295.6
	"2000"	"2000"	"48 years"	"48"	282	87376	322.7
	"2000"	"2000"	"49 years"	"49"	271	84646	320.2
	"2000"	"2000"	"50 years"	"50"	291	85949	338.6
	"2000"	"2000"	"51 years"	"51"	302	80689	374.3
	"2000"	"2000"	"52 years"	"52"	320	82264	389.0
	"2000"	"2000"	"53 years"	"53"	398	81137	490.5
	"2000"	"2000"	"54 years"	"54"	310	61710	502.3
	"2000"	"2000"	"55 years"	"55"	349	62620	557.3
	"2000"	"2000"	"56 years"	"56"	351	61839	567.6
	"2000"	"2000"	"57 years"	"57"	398	60204	661.1
	"2000"	"2000"	"58 years"	"58"	372	52391	710.0
	"2000"	"2000"	"59 years"	"59"	367	48451	757.5
	"2000"	"2000"	"60 years"	"60"	435	46585	933.8
	"2000"	"2000"	"61 years"	"61"	467	43741	1067.6
	"2000"	"2000"	"62 years"	"62"	474	42554	1113.9
	"2000"	"2000"	"63 years"	"63"	459	39796	1153.4
	"2000"	"2000"	"64 years"	"64"	518	38399	1349.0
	"2000"	"2000"	"65 years"	"65"	536	37795	1418.2
	"2000"	"2000"	"66 years"	"66"	594	34859	1704.0
	"2000"	"2000"	"67 years"	"67"	601	34654	1734.3
	"2000"	"2000"	"68 years"	"68"	648	34264	1891.2
	"2000"	"2000"	"69 years"	"69"	746	34653	2152.8
	"2000"	"2000"	"70 years"	"70"	836	34126	2449.7
	"2000"	"2000"	"71 years"	"71"	845	32596	2592.3
	"2000"	"2000"	"72 years"	"72"	866	32075	2699.9
	"2000"	"2000"	"73 years"	"73"	926	31316	2957.0
	"2000"	"2000"	"74 years"	"74"	977	30828	3169.2
	"2000"	"2000"	"75 years"	"75"	1123	30966	3626.6
	"2000"	"2000"	"76 years"	"76"	1188	29552	4020.0
	"2000"	"2000"	"77 years"	"77"	1229	27936	4399.3
	"2000"	"2000"	"78 years"	"78"	1323	28195	4692.3
	"2000"	"2000"	"79 years"	"79"	1378	26059	5288.0
	"2000"	"2000"	"80 years"	"80"	1373	23908	5742.8
	"2000"	"2000"	"81 years"	"81"	1369	21502	6366.8
	"2000"	"2000"	"82 years"	"82"	1385	19566	7078.6
	"2000"	"2000"	"83 years"	"83"	1399	17457	8014.0
	"2000"	"2000"	"84 years"	"84"	1390	15756	8822.0
	"2000"	"2000"	"85 years"	"85"	1428	Not Applicable	Not Applicable
	"2000"	"2000"	"86 years"	"86"	1420	Not Applicable	Not Applicable
	"2000"	"2000"	"87 years"	"87"	1303	Not Applicable	Not Applicable
	"2000"	"2000"	"88 years"	"88"	1203	Not Applicable	Not Applicable
	"2000"	"2000"	"89 years"	"89"	1170	Not Applicable	Not Applicable
	"2000"	"2000"	"90 years"	"90"	1015	Not Applicable	Not Applicable
	"2000"	"2000"	"91 years"	"91"	978	Not Applicable	Not Applicable
	"2000"	"2000"	"92 years"	"92"	874	Not Applicable	Not Applicable
	"2000"	"2000"	"93 years"	"93"	735	Not Applicable	Not Applicable
	"2000"	"2000"	"94 years"	"94"	588	Not Applicable	Not Applicable
