"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	601	69781	861.3
	"1999"	"1999"	"1 year"	"1"	38	70622	53.8
	"1999"	"1999"	"2 years"	"2"	23	69809	32.9
	"1999"	"1999"	"3 years"	"3"	12	70865	Unreliable
	"1999"	"1999"	"4 years"	"4"	11	73554	Unreliable
	"1999"	"1999"	"5 years"	"5"	12	75102	Unreliable
	"1999"	"1999"	"6 years"	"6"	15	75840	Unreliable
	"1999"	"1999"	"7 years"	"7"	Suppressed	80030	Suppressed
	"1999"	"1999"	"8 years"	"8"	10	81010	Unreliable
	"1999"	"1999"	"9 years"	"9"	13	82413	Unreliable
	"1999"	"1999"	"10 years"	"10"	13	80382	Unreliable
	"1999"	"1999"	"11 years"	"11"	11	77822	Unreliable
	"1999"	"1999"	"12 years"	"12"	12	76220	Unreliable
	"1999"	"1999"	"13 years"	"13"	13	74864	Unreliable
	"1999"	"1999"	"14 years"	"14"	21	73940	28.4
	"1999"	"1999"	"15 years"	"15"	28	72502	38.6
	"1999"	"1999"	"16 years"	"16"	45	72643	61.9
	"1999"	"1999"	"17 years"	"17"	65	71260	91.2
	"1999"	"1999"	"18 years"	"18"	78	66900	116.6
	"1999"	"1999"	"19 years"	"19"	77	67302	114.4
	"1999"	"1999"	"20 years"	"20"	84	64411	130.4
	"1999"	"1999"	"21 years"	"21"	75	61551	121.9
	"1999"	"1999"	"22 years"	"22"	73	60822	120.0
	"1999"	"1999"	"23 years"	"23"	60	59372	101.1
	"1999"	"1999"	"24 years"	"24"	55	61612	89.3
	"1999"	"1999"	"25 years"	"25"	64	62373	102.6
	"1999"	"1999"	"26 years"	"26"	77	63343	121.6
	"1999"	"1999"	"27 years"	"27"	84	69238	121.3
	"1999"	"1999"	"28 years"	"28"	88	74869	117.5
	"1999"	"1999"	"29 years"	"29"	83	77829	106.6
	"1999"	"1999"	"30 years"	"30"	94	80544	116.7
	"1999"	"1999"	"31 years"	"31"	93	78383	118.6
	"1999"	"1999"	"32 years"	"32"	90	82596	109.0
	"1999"	"1999"	"33 years"	"33"	115	84164	136.6
	"1999"	"1999"	"34 years"	"34"	141	90598	155.6
	"1999"	"1999"	"35 years"	"35"	151	95141	158.7
	"1999"	"1999"	"36 years"	"36"	151	93334	161.8
