"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	548	77506	707.0
	"1999"	"1999"	"1 year"	"1"	38	75507	50.3
	"1999"	"1999"	"2 years"	"2"	39	73555	53.0
	"1999"	"1999"	"3 years"	"3"	17	74503	Unreliable
	"1999"	"1999"	"4 years"	"4"	14	75017	Unreliable
	"1999"	"1999"	"5 years"	"5"	12	74693	Unreliable
	"1999"	"1999"	"6 years"	"6"	11	74455	Unreliable
	"1999"	"1999"	"7 years"	"7"	Suppressed	77576	Suppressed
	"1999"	"1999"	"8 years"	"8"	13	76788	Unreliable
	"1999"	"1999"	"9 years"	"9"	Suppressed	76959	Suppressed
	"1999"	"1999"	"10 years"	"10"	13	75344	Unreliable
	"1999"	"1999"	"11 years"	"11"	15	72817	Unreliable
	"1999"	"1999"	"12 years"	"12"	14	72500	Unreliable
	"1999"	"1999"	"13 years"	"13"	12	71957	Unreliable
	"1999"	"1999"	"14 years"	"14"	27	71399	37.8
	"1999"	"1999"	"15 years"	"15"	36	69346	51.9
	"1999"	"1999"	"16 years"	"16"	44	70440	62.5
	"1999"	"1999"	"17 years"	"17"	51	72034	70.8
	"1999"	"1999"	"18 years"	"18"	64	72655	88.1
	"1999"	"1999"	"19 years"	"19"	74	75361	98.2
	"1999"	"1999"	"20 years"	"20"	67	72543	92.4
	"1999"	"1999"	"21 years"	"21"	88	69418	126.8
	"1999"	"1999"	"22 years"	"22"	68	69724	97.5
	"1999"	"1999"	"23 years"	"23"	72	68574	105.0
	"1999"	"1999"	"24 years"	"24"	76	70652	107.6
	"1999"	"1999"	"25 years"	"25"	66	70858	93.1
	"1999"	"1999"	"26 years"	"26"	78	70236	111.1
	"1999"	"1999"	"27 years"	"27"	64	74459	86.0
	"1999"	"1999"	"28 years"	"28"	80	78340	102.1
	"1999"	"1999"	"29 years"	"29"	92	77536	118.7
	"1999"	"1999"	"30 years"	"30"	78	76886	101.4
	"1999"	"1999"	"31 years"	"31"	107	70845	151.0
	"1999"	"1999"	"32 years"	"32"	103	72237	142.6
	"1999"	"1999"	"33 years"	"33"	94	71602	131.3
