"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	2164	332378	651.1
	"1999"	"1999"	"1 year"	"1"	167	323016	51.7
	"1999"	"1999"	"2 years"	"2"	129	319152	40.4
	"1999"	"1999"	"3 years"	"3"	89	319769	27.8
	"1999"	"1999"	"4 years"	"4"	74	322876	22.9
	"1999"	"1999"	"5 years"	"5"	75	323697	23.2
	"1999"	"1999"	"6 years"	"6"	65	327418	19.9
	"1999"	"1999"	"7 years"	"7"	78	333379	23.4
	"1999"	"1999"	"8 years"	"8"	50	330764	15.1
	"1999"	"1999"	"9 years"	"9"	56	325030	17.2
	"1999"	"1999"	"10 years"	"10"	67	324619	20.6
	"1999"	"1999"	"11 years"	"11"	53	321154	16.5
	"1999"	"1999"	"12 years"	"12"	62	320883	19.3
	"1999"	"1999"	"13 years"	"13"	90	322187	27.9
	"1999"	"1999"	"14 years"	"14"	96	322434	29.8
	"1999"	"1999"	"15 years"	"15"	119	317663	37.5
	"1999"	"1999"	"16 years"	"16"	188	326526	57.6
	"1999"	"1999"	"17 years"	"17"	239	327266	73.0
	"1999"	"1999"	"18 years"	"18"	291	322158	90.3
	"1999"	"1999"	"19 years"	"19"	316	326019	96.9
	"1999"	"1999"	"20 years"	"20"	320	309109	103.5
	"1999"	"1999"	"21 years"	"21"	281	296293	94.8
	"1999"	"1999"	"22 years"	"22"	265	295299	89.7
	"1999"	"1999"	"23 years"	"23"	282	294031	95.9
	"1999"	"1999"	"24 years"	"24"	249	304180	81.9
	"1999"	"1999"	"25 years"	"25"	257	301633	85.2
	"1999"	"1999"	"26 years"	"26"	268	302201	88.7
	"1999"	"1999"	"27 years"	"27"	269	317206	84.8
	"1999"	"1999"	"28 years"	"28"	292	327761	89.1
	"1999"	"1999"	"29 years"	"29"	290	325606	89.1
	"1999"	"1999"	"30 years"	"30"	297	322107	92.2
	"1999"	"1999"	"31 years"	"31"	330	304960	108.2
	"1999"	"1999"	"32 years"	"32"	363	309062	117.5
	"1999"	"1999"	"33 years"	"33"	376	305239	123.2
	"1999"	"1999"	"34 years"	"34"	381	326112	116.8
	"1999"	"1999"	"35 years"	"35"	467	342201	136.5
	"1999"	"1999"	"36 years"	"36"	460	338673	135.8
	"1999"	"1999"	"37 years"	"37"	541	341592	158.4
	"1999"	"1999"	"38 years"	"38"	623	333135	187.0
	"1999"	"1999"	"39 years"	"39"	623	341807	182.3
	"1999"	"1999"	"40 years"	"40"	637	340767	186.9
	"1999"	"1999"	"41 years"	"41"	686	324039	211.7
	"1999"	"1999"	"42 years"	"42"	813	326257	249.2
	"1999"	"1999"	"43 years"	"43"	812	308468	263.2
	"1999"	"1999"	"44 years"	"44"	856	304277	281.3
	"1999"	"1999"	"45 years"	"45"	887	303231	292.5
	"1999"	"1999"	"46 years"	"46"	938	281292	333.5
	"1999"	"1999"	"47 years"	"47"	928	275029	337.4
	"1999"	"1999"	"48 years"	"48"	1008	254469	396.1
	"1999"	"1999"	"49 years"	"49"	1031	260057	396.5
	"1999"	"1999"	"50 years"	"50"	1090	256515	424.9
	"1999"	"1999"	"51 years"	"51"	1130	242863	465.3
	"1999"	"1999"	"52 years"	"52"	1274	260597	488.9
	"1999"	"1999"	"53 years"	"53"	1123	187406	599.2
	"1999"	"1999"	"54 years"	"54"	1241	199400	622.4
	"1999"	"1999"	"55 years"	"55"	1341	192899	695.2
	"1999"	"1999"	"56 years"	"56"	1432	193470	740.2
	"1999"	"1999"	"57 years"	"57"	1453	164950	880.9
	"1999"	"1999"	"58 years"	"58"	1487	158919	935.7
	"1999"	"1999"	"59 years"	"59"	1438	153054	939.5
	"1999"	"1999"	"60 years"	"60"	1527	149629	1020.5
	"1999"	"1999"	"61 years"	"61"	1679	140986	1190.9
	"1999"	"1999"	"62 years"	"62"	1726	134242	1285.7
	"1999"	"1999"	"63 years"	"63"	1822	132793	1372.1
	"1999"	"1999"	"64 years"	"64"	2026	135723	1492.7
	"1999"	"1999"	"65 years"	"65"	2113	124108	1702.5
	"1999"	"1999"	"66 years"	"66"	2206	121934	1809.2
	"1999"	"1999"	"67 years"	"67"	2409	121078	1989.6
	"1999"	"1999"	"68 years"	"68"	2507	120365	2082.8
