"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	283	37717	750.3
	"1999"	"1999"	"1 year"	"1"	25	37855	66.0
	"1999"	"1999"	"2 years"	"2"	13	36929	Unreliable
	"1999"	"1999"	"3 years"	"3"	12	36539	Unreliable
	"1999"	"1999"	"4 years"	"4"	12	38162	Unreliable
	"1999"	"1999"	"5 years"	"5"	Suppressed	38403	Suppressed
	"1999"	"1999"	"6 years"	"6"	Suppressed	38134	Suppressed
	"1999"	"1999"	"7 years"	"7"	Suppressed	39262	Suppressed
	"1999"	"1999"	"8 years"	"8"	Suppressed	39282	Suppressed
	"1999"	"1999"	"9 years"	"9"	Suppressed	41086	Suppressed
	"1999"	"1999"	"10 years"	"10"	Suppressed	41392	Suppressed
	"1999"	"1999"	"11 years"	"11"	Suppressed	39921	Suppressed
	"1999"	"1999"	"12 years"	"12"	Suppressed	40397	Suppressed
	"1999"	"1999"	"13 years"	"13"	14	41094	Unreliable
	"1999"	"1999"	"14 years"	"14"	19	41438	Unreliable
	"1999"	"1999"	"15 years"	"15"	15	41568	Unreliable
	"1999"	"1999"	"16 years"	"16"	26	41942	62.0
	"1999"	"1999"	"17 years"	"17"	32	41901	76.4
	"1999"	"1999"	"18 years"	"18"	33	41622	79.3
	"1999"	"1999"	"19 years"	"19"	42	43384	96.8
	"1999"	"1999"	"20 years"	"20"	48	41060	116.9
	"1999"	"1999"	"21 years"	"21"	34	38210	89.0
	"1999"	"1999"	"22 years"	"22"	31	37062	83.6
	"1999"	"1999"	"23 years"	"23"	27	35050	77.0
	"1999"	"1999"	"24 years"	"24"	41	34526	118.8
	"1999"	"1999"	"25 years"	"25"	36	33708	106.8
	"1999"	"1999"	"26 years"	"26"	30	32468	92.4
	"1999"	"1999"	"27 years"	"27"	34	35098	96.9
	"1999"	"1999"	"28 years"	"28"	34	37161	91.5
	"1999"	"1999"	"29 years"	"29"	29	36972	78.4
	"1999"	"1999"	"30 years"	"30"	38	36315	104.6
