"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	193	28837	669.3
	"1999"	"1999"	"1 year"	"1"	19	28339	Unreliable
	"1999"	"1999"	"2 years"	"2"	18	27689	Unreliable
	"1999"	"1999"	"3 years"	"3"	Suppressed	28384	Suppressed
	"1999"	"1999"	"4 years"	"4"	Suppressed	28835	Suppressed
	"1999"	"1999"	"5 years"	"5"	13	28337	Unreliable
	"1999"	"1999"	"6 years"	"6"	Suppressed	28100	Suppressed
	"1999"	"1999"	"7 years"	"7"	Suppressed	29131	Suppressed
	"1999"	"1999"	"8 years"	"8"	Suppressed	29419	Suppressed
	"1999"	"1999"	"9 years"	"9"	Suppressed	29055	Suppressed
	"1999"	"1999"	"10 years"	"10"	Suppressed	28309	Suppressed
	"1999"	"1999"	"11 years"	"11"	Suppressed	26580	Suppressed
	"1999"	"1999"	"12 years"	"12"	Suppressed	26255	Suppressed
	"1999"	"1999"	"13 years"	"13"	Suppressed	25932	Suppressed
	"1999"	"1999"	"14 years"	"14"	Suppressed	25767	Suppressed
	"1999"	"1999"	"15 years"	"15"	13	24717	Unreliable
	"1999"	"1999"	"16 years"	"16"	13	25105	Unreliable
	"1999"	"1999"	"17 years"	"17"	20	24910	80.3
	"1999"	"1999"	"18 years"	"18"	23	23807	96.6
	"1999"	"1999"	"19 years"	"19"	25	24036	104.0
	"1999"	"1999"	"20 years"	"20"	25	23972	104.3
	"1999"	"1999"	"21 years"	"21"	28	23628	118.5
	"1999"	"1999"	"22 years"	"22"	19	24617	Unreliable
	"1999"	"1999"	"23 years"	"23"	18	24688	Unreliable
	"1999"	"1999"	"24 years"	"24"	31	26140	118.6
	"1999"	"1999"	"25 years"	"25"	21	26583	79.0
	"1999"	"1999"	"26 years"	"26"	24	27218	88.2
	"1999"	"1999"	"27 years"	"27"	30	27800	107.9
	"1999"	"1999"	"28 years"	"28"	39	30179	129.2
	"1999"	"1999"	"29 years"	"29"	36	32227	111.7
	"1999"	"1999"	"30 years"	"30"	33	32772	100.7
	"1999"	"1999"	"31 years"	"31"	29	30800	94.2
	"1999"	"1999"	"32 years"	"32"	34	31511	107.9
	"1999"	"1999"	"33 years"	"33"	47	31034	151.4
	"1999"	"1999"	"34 years"	"34"	45	32600	138.0
	"1999"	"1999"	"35 years"	"35"	58	33762	171.8
	"1999"	"1999"	"36 years"	"36"	56	33071	169.3
	"1999"	"1999"	"37 years"	"37"	73	32476	224.8
	"1999"	"1999"	"38 years"	"38"	71	32566	218.0
	"1999"	"1999"	"39 years"	"39"	73	31942	228.5
	"1999"	"1999"	"40 years"	"40"	60	31846	188.4
	"1999"	"1999"	"41 years"	"41"	77	30155	255.3
	"1999"	"1999"	"42 years"	"42"	89	30825	288.7
	"1999"	"1999"	"43 years"	"43"	85	29560	287.6
	"1999"	"1999"	"44 years"	"44"	89	28951	307.4
	"1999"	"1999"	"45 years"	"45"	107	29114	367.5
	"1999"	"1999"	"46 years"	"46"	97	27339	354.8
	"1999"	"1999"	"47 years"	"47"	111	26423	420.1
	"1999"	"1999"	"48 years"	"48"	114	25291	450.8
	"1999"	"1999"	"49 years"	"49"	125	26147	478.1
	"1999"	"1999"	"50 years"	"50"	126	26389	477.5
	"1999"	"1999"	"51 years"	"51"	139	25561	543.8
	"1999"	"1999"	"52 years"	"52"	142	27961	507.9
	"1999"	"1999"	"53 years"	"53"	129	20679	623.8
	"1999"	"1999"	"54 years"	"54"	130	21485	605.1
	"1999"	"1999"	"55 years"	"55"	152	21446	708.8
	"1999"	"1999"	"56 years"	"56"	192	22283	861.6
	"1999"	"1999"	"57 years"	"57"	166	19473	852.5
	"1999"	"1999"	"58 years"	"58"	183	18793	973.8
	"1999"	"1999"	"59 years"	"59"	186	18093	1028.0
	"1999"	"1999"	"60 years"	"60"	211	17763	1187.9
	"1999"	"1999"	"61 years"	"61"	230	16616	1384.2
	"1999"	"1999"	"62 years"	"62"	228	16057	1419.9
	"1999"	"1999"	"63 years"	"63"	248	15618	1587.9
	"1999"	"1999"	"64 years"	"64"	268	15678	1709.4
	"1999"	"1999"	"65 years"	"65"	274	14535	1885.1
	"1999"	"1999"	"66 years"	"66"	275	14210	1935.3
	"1999"	"1999"	"67 years"	"67"	289	14148	2042.7
	"1999"	"1999"	"68 years"	"68"	342	13777	2482.4
	"1999"	"1999"	"69 years"	"69"	346	13538	2555.8
	"1999"	"1999"	"70 years"	"70"	384	13193	2910.6
	"1999"	"1999"	"71 years"	"71"	391	12387	3156.5
	"1999"	"1999"	"72 years"	"72"	406	11678	3476.6
	"1999"	"1999"	"73 years"	"73"	380	11210	3389.8
	"1999"	"1999"	"74 years"	"74"	396	11052	3583.1
	"1999"	"1999"	"75 years"	"75"	450	10344	4350.3
	"1999"	"1999"	"76 years"	"76"	443	9342	4742.0
	"1999"	"1999"	"77 years"	"77"	455	8896	5114.7
	"1999"	"1999"	"78 years"	"78"	442	8096	5459.5
	"1999"	"1999"	"79 years"	"79"	435	6877	6325.4
	"1999"	"1999"	"80 years"	"80"	422	6393	6601.0
	"1999"	"1999"	"81 years"	"81"	394	5311	7418.6
	"1999"	"1999"	"82 years"	"82"	407	4807	8466.8
	"1999"	"1999"	"83 years"	"83"	425	4218	10075.9
	"1999"	"1999"	"84 years"	"84"	376	3697	10170.4
	"1999"	"1999"	"85 years"	"85"	353	Not Applicable	Not Applicable
	"1999"	"1999"	"86 years"	"86"	323	Not Applicable	Not Applicable
	"1999"	"1999"	"87 years"	"87"	274	Not Applicable	Not Applicable
	"1999"	"1999"	"88 years"	"88"	258	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	224	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	173	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	191	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	156	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	121	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	122	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	67	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	67	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	52	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	31	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	24	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	50	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"Total"	"1999"	"1999"			15082	1934719	779.5
	"2000"	"2000"	"< 1 year"	"0"	201	29046	692.0
	"2000"	"2000"	"1 year"	"1"	13	29163	Unreliable
	"2000"	"2000"	"2 years"	"2"	14	28558	Unreliable
	"2000"	"2000"	"3 years"	"3"	Suppressed	29351	Suppressed
	"2000"	"2000"	"4 years"	"4"	Suppressed	29699	Suppressed
	"2000"	"2000"	"5 years"	"5"	Suppressed	29591	Suppressed
	"2000"	"2000"	"6 years"	"6"	Suppressed	29658	Suppressed
	"2000"	"2000"	"7 years"	"7"	Suppressed	29727	Suppressed
	"2000"	"2000"	"8 years"	"8"	Suppressed	30213	Suppressed
	"2000"	"2000"	"9 years"	"9"	Suppressed	30133	Suppressed
	"2000"	"2000"	"10 years"	"10"	Suppressed	30117	Suppressed
	"2000"	"2000"	"11 years"	"11"	Suppressed	28005	Suppressed
	"2000"	"2000"	"12 years"	"12"	Suppressed	27453	Suppressed
	"2000"	"2000"	"13 years"	"13"	Suppressed	26818	Suppressed
	"2000"	"2000"	"14 years"	"14"	11	26800	Unreliable
	"2000"	"2000"	"15 years"	"15"	14	26029	Unreliable
	"2000"	"2000"	"16 years"	"16"	18	25619	Unreliable
	"2000"	"2000"	"17 years"	"17"	16	25819	Unreliable
	"2000"	"2000"	"18 years"	"18"	19	24958	Unreliable
	"2000"	"2000"	"19 years"	"19"	29	24744	117.2
	"2000"	"2000"	"20 years"	"20"	26	25378	102.5
	"2000"	"2000"	"21 years"	"21"	29	25027	115.9
	"2000"	"2000"	"22 years"	"22"	21	26017	80.7
	"2000"	"2000"	"23 years"	"23"	30	26499	113.2
	"2000"	"2000"	"24 years"	"24"	18	27085	Unreliable
	"2000"	"2000"	"25 years"	"25"	32	28143	113.7
	"2000"	"2000"	"26 years"	"26"	29	27645	104.9
	"2000"	"2000"	"27 years"	"27"	25	28984	86.3
	"2000"	"2000"	"28 years"	"28"	32	30783	104.0
	"2000"	"2000"	"29 years"	"29"	25	33171	75.4
	"2000"	"2000"	"30 years"	"30"	36	33506	107.4
	"2000"	"2000"	"31 years"	"31"	33	31160	105.9
	"2000"	"2000"	"32 years"	"32"	34	31017	109.6
