"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	163	23110	705.3
	"1999"	"1999"	"1 year"	"1"	Suppressed	23469	Suppressed
	"1999"	"1999"	"2 years"	"2"	11	23079	Unreliable
	"1999"	"1999"	"3 years"	"3"	Suppressed	23218	Suppressed
	"1999"	"1999"	"4 years"	"4"	Suppressed	23458	Suppressed
	"1999"	"1999"	"5 years"	"5"	Suppressed	24097	Suppressed
	"1999"	"1999"	"6 years"	"6"	Suppressed	23934	Suppressed
	"1999"	"1999"	"7 years"	"7"	Suppressed	24779	Suppressed
	"1999"	"1999"	"8 years"	"8"	Suppressed	25106	Suppressed
	"1999"	"1999"	"9 years"	"9"	Suppressed	26208	Suppressed
	"1999"	"1999"	"10 years"	"10"	Suppressed	26212	Suppressed
	"1999"	"1999"	"11 years"	"11"	Suppressed	25026	Suppressed
	"1999"	"1999"	"12 years"	"12"	Suppressed	25620	Suppressed
	"1999"	"1999"	"13 years"	"13"	Suppressed	26113	Suppressed
	"1999"	"1999"	"14 years"	"14"	Suppressed	26632	Suppressed
	"1999"	"1999"	"15 years"	"15"	21	26792	78.4
	"1999"	"1999"	"16 years"	"16"	18	27136	Unreliable
	"1999"	"1999"	"17 years"	"17"	24	27058	88.7
	"1999"	"1999"	"18 years"	"18"	18	26632	Unreliable
	"1999"	"1999"	"19 years"	"19"	30	27597	108.7
	"1999"	"1999"	"20 years"	"20"	17	25187	Unreliable
	"1999"	"1999"	"21 years"	"21"	22	24467	89.9
	"1999"	"1999"	"22 years"	"22"	19	23580	Unreliable
	"1999"	"1999"	"23 years"	"23"	16	22265	Unreliable
	"1999"	"1999"	"24 years"	"24"	17	22652	Unreliable
	"1999"	"1999"	"25 years"	"25"	16	22126	Unreliable
	"1999"	"1999"	"26 years"	"26"	10	21515	Unreliable
	"1999"	"1999"	"27 years"	"27"	18	22539	Unreliable
	"1999"	"1999"	"28 years"	"28"	18	23180	Unreliable
	"1999"	"1999"	"29 years"	"29"	18	22447	Unreliable
	"1999"	"1999"	"30 years"	"30"	18	22337	Unreliable
	"1999"	"1999"	"31 years"	"31"	19	21433	Unreliable
	"1999"	"1999"	"32 years"	"32"	20	21881	91.4
	"1999"	"1999"	"33 years"	"33"	26	22149	117.4
	"1999"	"1999"	"34 years"	"34"	31	23640	131.1
	"1999"	"1999"	"35 years"	"35"	28	25764	108.7
	"1999"	"1999"	"36 years"	"36"	40	26067	153.5
	"1999"	"1999"	"37 years"	"37"	34	26956	126.1
	"1999"	"1999"	"38 years"	"38"	32	26669	120.0
	"1999"	"1999"	"39 years"	"39"	55	27444	200.4
	"1999"	"1999"	"40 years"	"40"	45	27681	162.6
	"1999"	"1999"	"41 years"	"41"	40	26595	150.4
	"1999"	"1999"	"42 years"	"42"	45	26917	167.2
	"1999"	"1999"	"43 years"	"43"	57	25668	222.1
	"1999"	"1999"	"44 years"	"44"	58	26146	221.8
	"1999"	"1999"	"45 years"	"45"	54	25728	209.9
	"1999"	"1999"	"46 years"	"46"	49	24938	196.5
	"1999"	"1999"	"47 years"	"47"	62	24197	256.2
	"1999"	"1999"	"48 years"	"48"	73	22813	320.0
	"1999"	"1999"	"49 years"	"49"	66	23082	285.9
	"1999"	"1999"	"50 years"	"50"	75	22412	334.6
	"1999"	"1999"	"51 years"	"51"	87	21352	407.5
	"1999"	"1999"	"52 years"	"52"	84	22471	373.8
	"1999"	"1999"	"53 years"	"53"	75	15733	476.7
	"1999"	"1999"	"54 years"	"54"	83	16650	498.5
