"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	292	35851	814.5
	"1999"	"1999"	"1 year"	"1"	19	35968	Unreliable
	"1999"	"1999"	"2 years"	"2"	17	36284	Unreliable
	"1999"	"1999"	"3 years"	"3"	17	36463	Unreliable
	"1999"	"1999"	"4 years"	"4"	10	36561	Unreliable
	"1999"	"1999"	"5 years"	"5"	10	36008	Unreliable
	"1999"	"1999"	"6 years"	"6"	Suppressed	36369	Suppressed
	"1999"	"1999"	"7 years"	"7"	11	37977	Unreliable
	"1999"	"1999"	"8 years"	"8"	13	38468	Unreliable
	"1999"	"1999"	"9 years"	"9"	Suppressed	39305	Suppressed
	"1999"	"1999"	"10 years"	"10"	Suppressed	38747	Suppressed
	"1999"	"1999"	"11 years"	"11"	Suppressed	37975	Suppressed
	"1999"	"1999"	"12 years"	"12"	10	38431	Unreliable
	"1999"	"1999"	"13 years"	"13"	11	38669	Unreliable
	"1999"	"1999"	"14 years"	"14"	33	39207	84.2
	"1999"	"1999"	"15 years"	"15"	22	39137	56.2
	"1999"	"1999"	"16 years"	"16"	38	40590	93.6
	"1999"	"1999"	"17 years"	"17"	27	39930	67.6
	"1999"	"1999"	"18 years"	"18"	46	39611	116.1
	"1999"	"1999"	"19 years"	"19"	42	40854	102.8
	"1999"	"1999"	"20 years"	"20"	42	38491	109.1
	"1999"	"1999"	"21 years"	"21"	45	36809	122.3
	"1999"	"1999"	"22 years"	"22"	46	36068	127.5
	"1999"	"1999"	"23 years"	"23"	41	33833	121.2
	"1999"	"1999"	"24 years"	"24"	45	34421	130.7
	"1999"	"1999"	"25 years"	"25"	29	34252	84.7
	"1999"	"1999"	"26 years"	"26"	40	33915	117.9
	"1999"	"1999"	"27 years"	"27"	47	35463	132.5
	"1999"	"1999"	"28 years"	"28"	46	36379	126.4
	"1999"	"1999"	"29 years"	"29"	48	36329	132.1
	"1999"	"1999"	"30 years"	"30"	42	35432	118.5
	"1999"	"1999"	"31 years"	"31"	48	33355	143.9
	"1999"	"1999"	"32 years"	"32"	37	34072	108.6
	"1999"	"1999"	"33 years"	"33"	66	34183	193.1
	"1999"	"1999"	"34 years"	"34"	68	37915	179.3
	"1999"	"1999"	"35 years"	"35"	73	40751	179.1
	"1999"	"1999"	"36 years"	"36"	84	40079	209.6
	"1999"	"1999"	"37 years"	"37"	79	40097	197.0
	"1999"	"1999"	"38 years"	"38"	73	38860	187.9
	"1999"	"1999"	"39 years"	"39"	84	40109	209.4
	"1999"	"1999"	"40 years"	"40"	102	40271	253.3
