"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	599	74673	802.2
	"1999"	"1999"	"1 year"	"1"	35	74302	47.1
	"1999"	"1999"	"2 years"	"2"	42	72965	57.6
	"1999"	"1999"	"3 years"	"3"	25	72888	34.3
	"1999"	"1999"	"4 years"	"4"	23	76016	30.3
	"1999"	"1999"	"5 years"	"5"	23	76797	29.9
	"1999"	"1999"	"6 years"	"6"	12	76624	Unreliable
	"1999"	"1999"	"7 years"	"7"	20	79239	25.2
	"1999"	"1999"	"8 years"	"8"	14	80130	Unreliable
	"1999"	"1999"	"9 years"	"9"	21	81486	25.8
	"1999"	"1999"	"10 years"	"10"	13	79638	Unreliable
	"1999"	"1999"	"11 years"	"11"	23	77742	29.6
	"1999"	"1999"	"12 years"	"12"	19	76435	Unreliable
	"1999"	"1999"	"13 years"	"13"	24	76920	31.2
	"1999"	"1999"	"14 years"	"14"	30	77395	38.8
	"1999"	"1999"	"15 years"	"15"	38	76059	50.0
	"1999"	"1999"	"16 years"	"16"	67	78067	85.8
	"1999"	"1999"	"17 years"	"17"	83	78621	105.6
	"1999"	"1999"	"18 years"	"18"	89	79005	112.7
	"1999"	"1999"	"19 years"	"19"	83	83894	98.9
	"1999"	"1999"	"20 years"	"20"	89	80300	110.8
	"1999"	"1999"	"21 years"	"21"	85	77962	109.0
	"1999"	"1999"	"22 years"	"22"	96	75322	127.5
	"1999"	"1999"	"23 years"	"23"	80	72667	110.1
	"1999"	"1999"	"24 years"	"24"	77	74760	103.0
	"1999"	"1999"	"25 years"	"25"	93	76536	121.5
	"1999"	"1999"	"26 years"	"26"	83	76988	107.8
	"1999"	"1999"	"27 years"	"27"	96	83119	115.5
	"1999"	"1999"	"28 years"	"28"	111	86568	128.2
	"1999"	"1999"	"29 years"	"29"	110	84953	129.5
	"1999"	"1999"	"30 years"	"30"	102	83843	121.7
	"1999"	"1999"	"31 years"	"31"	106	78116	135.7
	"1999"	"1999"	"32 years"	"32"	97	80318	120.8
	"1999"	"1999"	"33 years"	"33"	129	81431	158.4
	"1999"	"1999"	"34 years"	"34"	137	88461	154.9
	"1999"	"1999"	"35 years"	"35"	164	92768	176.8
	"1999"	"1999"	"36 years"	"36"	150	91223	164.4
	"1999"	"1999"	"37 years"	"37"	211	90172	234.0
	"1999"	"1999"	"38 years"	"38"	218	88441	246.5
	"1999"	"1999"	"39 years"	"39"	206	91095	226.1
	"1999"	"1999"	"40 years"	"40"	234	92495	253.0
	"1999"	"1999"	"41 years"	"41"	230	89106	258.1
	"1999"	"1999"	"42 years"	"42"	265	90618	292.4
	"1999"	"1999"	"43 years"	"43"	291	86711	335.6
	"1999"	"1999"	"44 years"	"44"	310	86952	356.5
	"1999"	"1999"	"45 years"	"45"	310	87519	354.2
	"1999"	"1999"	"46 years"	"46"	311	82296	377.9
	"1999"	"1999"	"47 years"	"47"	327	80629	405.6
	"1999"	"1999"	"48 years"	"48"	394	76858	512.6
	"1999"	"1999"	"49 years"	"49"	363	78153	464.5
	"1999"	"1999"	"50 years"	"50"	393	79658	493.4
	"1999"	"1999"	"51 years"	"51"	425	77690	547.0
	"1999"	"1999"	"52 years"	"52"	470	82919	566.8
	"1999"	"1999"	"53 years"	"53"	402	59018	681.1
	"1999"	"1999"	"54 years"	"54"	451	62192	725.2
	"1999"	"1999"	"55 years"	"55"	494	62715	787.7
	"1999"	"1999"	"56 years"	"56"	551	63604	866.3
	"1999"	"1999"	"57 years"	"57"	548	55783	982.4
	"1999"	"1999"	"58 years"	"58"	545	53055	1027.2
	"1999"	"1999"	"59 years"	"59"	604	51524	1172.3
	"1999"	"1999"	"60 years"	"60"	620	51461	1204.8
	"1999"	"1999"	"61 years"	"61"	645	47939	1345.5
	"1999"	"1999"	"62 years"	"62"	689	46097	1494.7
	"1999"	"1999"	"63 years"	"63"	746	44745	1667.2
	"1999"	"1999"	"64 years"	"64"	767	46757	1640.4
	"1999"	"1999"	"65 years"	"65"	789	41458	1903.1
	"1999"	"1999"	"66 years"	"66"	851	41247	2063.2
	"1999"	"1999"	"67 years"	"67"	863	40774	2116.5
	"1999"	"1999"	"68 years"	"68"	1011	40791	2478.5
	"1999"	"1999"	"69 years"	"69"	1049	38819	2702.3
	"1999"	"1999"	"70 years"	"70"	1075	38513	2791.3
	"1999"	"1999"	"71 years"	"71"	1064	36573	2909.2
	"1999"	"1999"	"72 years"	"72"	1239	34999	3540.1
	"1999"	"1999"	"73 years"	"73"	1267	33713	3758.2
	"1999"	"1999"	"74 years"	"74"	1307	33826	3863.9
	"1999"	"1999"	"75 years"	"75"	1430	32553	4392.8
	"1999"	"1999"	"76 years"	"76"	1445	30352	4760.8
	"1999"	"1999"	"77 years"	"77"	1463	28933	5056.5
	"1999"	"1999"	"78 years"	"78"	1535	27631	5555.4
	"1999"	"1999"	"79 years"	"79"	1581	24259	6517.2
	"1999"	"1999"	"80 years"	"80"	1490	22918	6501.4
	"1999"	"1999"	"81 years"	"81"	1530	20392	7502.9
	"1999"	"1999"	"82 years"	"82"	1486	18106	8207.2
	"1999"	"1999"	"83 years"	"83"	1476	16567	8909.3
	"1999"	"1999"	"84 years"	"84"	1525	15484	9848.9
	"1999"	"1999"	"85 years"	"85"	1546	Not Applicable	Not Applicable
	"1999"	"1999"	"86 years"	"86"	1476	Not Applicable	Not Applicable
	"1999"	"1999"	"87 years"	"87"	1366	Not Applicable	Not Applicable
	"1999"	"1999"	"88 years"	"88"	1367	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	1259	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	1089	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	991	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	889	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	719	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	580	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	484	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	408	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	301	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	252	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	147	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	298	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"< 1 year"	"0"	724	75127	963.7
	"2000"	"2000"	"1 year"	"1"	40	75444	53.0
	"2000"	"2000"	"2 years"	"2"	26	74254	35.0
	"2000"	"2000"	"3 years"	"3"	22	74057	29.7
	"2000"	"2000"	"4 years"	"4"	18	75998	Unreliable
	"2000"	"2000"	"5 years"	"5"	15	76640	Unreliable
	"2000"	"2000"	"6 years"	"6"	11	76903	Unreliable
	"2000"	"2000"	"7 years"	"7"	15	78836	Unreliable
	"2000"	"2000"	"8 years"	"8"	17	80660	Unreliable
	"2000"	"2000"	"9 years"	"9"	17	82774	Unreliable
	"2000"	"2000"	"10 years"	"10"	21	82055	25.6
	"2000"	"2000"	"11 years"	"11"	19	79829	Unreliable
	"2000"	"2000"	"12 years"	"12"	23	78003	29.5
	"2000"	"2000"	"13 years"	"13"	21	76894	27.3
	"2000"	"2000"	"14 years"	"14"	35	78374	44.7
	"2000"	"2000"	"15 years"	"15"	30	77448	38.7
	"2000"	"2000"	"16 years"	"16"	54	76970	70.2
	"2000"	"2000"	"17 years"	"17"	76	78255	97.1
	"2000"	"2000"	"18 years"	"18"	104	79127	131.4
	"2000"	"2000"	"19 years"	"19"	93	83384	111.5
	"2000"	"2000"	"20 years"	"20"	101	81801	123.5
	"2000"	"2000"	"21 years"	"21"	118	78907	149.5
	"2000"	"2000"	"22 years"	"22"	109	76945	141.7
	"2000"	"2000"	"23 years"	"23"	94	74906	125.5
	"2000"	"2000"	"24 years"	"24"	81	73786	109.8
	"2000"	"2000"	"25 years"	"25"	102	77346	131.9
	"2000"	"2000"	"26 years"	"26"	91	75920	119.9
	"2000"	"2000"	"27 years"	"27"	97	79136	122.6
	"2000"	"2000"	"28 years"	"28"	101	83358	121.2
	"2000"	"2000"	"29 years"	"29"	111	88069	126.0
	"2000"	"2000"	"30 years"	"30"	98	87202	112.4
	"2000"	"2000"	"31 years"	"31"	118	80652	146.3
	"2000"	"2000"	"32 years"	"32"	130	79714	163.1
	"2000"	"2000"	"33 years"	"33"	134	80253	167.0
	"2000"	"2000"	"34 years"	"34"	136	84251	161.4
	"2000"	"2000"	"35 years"	"35"	160	91205	175.4
	"2000"	"2000"	"36 years"	"36"	191	91620	208.5
	"2000"	"2000"	"37 years"	"37"	173	89952	192.3
	"2000"	"2000"	"38 years"	"38"	216	90014	240.0
	"2000"	"2000"	"39 years"	"39"	212	90536	234.2
	"2000"	"2000"	"40 years"	"40"	254	93319	272.2
	"2000"	"2000"	"41 years"	"41"	258	88964	290.0
	"2000"	"2000"	"42 years"	"42"	268	90535	296.0
	"2000"	"2000"	"43 years"	"43"	278	88971	312.5
	"2000"	"2000"	"44 years"	"44"	309	87411	353.5
	"2000"	"2000"	"45 years"	"45"	305	88627	344.1
	"2000"	"2000"	"46 years"	"46"	348	84656	411.1
	"2000"	"2000"	"47 years"	"47"	341	81737	417.2
	"2000"	"2000"	"48 years"	"48"	355	80383	441.6
	"2000"	"2000"	"49 years"	"49"	409	77301	529.1
	"2000"	"2000"	"50 years"	"50"	407	79535	511.7
	"2000"	"2000"	"51 years"	"51"	444	77342	574.1
	"2000"	"2000"	"52 years"	"52"	441	79344	555.8
	"2000"	"2000"	"53 years"	"53"	517	77991	662.9
	"2000"	"2000"	"54 years"	"54"	432	60000	720.0
	"2000"	"2000"	"55 years"	"55"	474	61787	767.2
	"2000"	"2000"	"56 years"	"56"	520	61758	842.0
	"2000"	"2000"	"57 years"	"57"	573	61658	929.3
	"2000"	"2000"	"58 years"	"58"	620	56049	1106.2
	"2000"	"2000"	"59 years"	"59"	577	52690	1095.1
	"2000"	"2000"	"60 years"	"60"	659	51444	1281.0
	"2000"	"2000"	"61 years"	"61"	636	49035	1297.0
	"2000"	"2000"	"62 years"	"62"	723	48188	1500.4
	"2000"	"2000"	"63 years"	"63"	794	44461	1785.8
	"2000"	"2000"	"64 years"	"64"	795	46181	1721.5
	"2000"	"2000"	"65 years"	"65"	827	44329	1865.6
	"2000"	"2000"	"66 years"	"66"	868	40844	2125.2
	"2000"	"2000"	"67 years"	"67"	903	40710	2218.1
	"2000"	"2000"	"68 years"	"68"	994	39904	2491.0
	"2000"	"2000"	"69 years"	"69"	999	38784	2575.8
	"2000"	"2000"	"70 years"	"70"	1059	38833	2727.1
	"2000"	"2000"	"71 years"	"71"	1138	35917	3168.4
	"2000"	"2000"	"72 years"	"72"	1205	36066	3341.1
	"2000"	"2000"	"73 years"	"73"	1312	34081	3849.7
	"2000"	"2000"	"74 years"	"74"	1362	33384	4079.8
	"2000"	"2000"	"75 years"	"75"	1473	32822	4487.8
	"2000"	"2000"	"76 years"	"76"	1457	30608	4760.2
	"2000"	"2000"	"77 years"	"77"	1444	28135	5132.4
	"2000"	"2000"	"78 years"	"78"	1642	28041	5855.7
	"2000"	"2000"	"79 years"	"79"	1612	25242	6386.2
	"2000"	"2000"	"80 years"	"80"	1643	23100	7112.6
	"2000"	"2000"	"81 years"	"81"	1555	20807	7473.4
	"2000"	"2000"	"82 years"	"82"	1483	18114	8187.0
	"2000"	"2000"	"83 years"	"83"	1534	16661	9207.1
	"2000"	"2000"	"84 years"	"84"	1557	15464	10068.5
	"2000"	"2000"	"85 years"	"85"	1516	Not Applicable	Not Applicable
	"2000"	"2000"	"86 years"	"86"	1460	Not Applicable	Not Applicable
	"2000"	"2000"	"87 years"	"87"	1389	Not Applicable	Not Applicable
	"2000"	"2000"	"88 years"	"88"	1377	Not Applicable	Not Applicable
	"2000"	"2000"	"89 years"	"89"	1274	Not Applicable	Not Applicable
	"2000"	"2000"	"90 years"	"90"	1129	Not Applicable	Not Applicable
	"2000"	"2000"	"91 years"	"91"	1078	Not Applicable	Not Applicable
	"2000"	"2000"	"92 years"	"92"	907	Not Applicable	Not Applicable
	"2000"	"2000"	"93 years"	"93"	761	Not Applicable	Not Applicable
	"2000"	"2000"	"94 years"	"94"	623	Not Applicable	Not Applicable
	"2000"	"2000"	"95 years"	"95"	525	Not Applicable	Not Applicable
	"2000"	"2000"	"96 years"	"96"	411	Not Applicable	Not Applicable
	"2000"	"2000"	"97 years"	"97"	315	Not Applicable	Not Applicable
	"2000"	"2000"	"98 years"	"98"	234	Not Applicable	Not Applicable
	"2000"	"2000"	"99 years"	"99"	154	Not Applicable	Not Applicable
	"2000"	"2000"	"100+ years"	"100"	334	Not Applicable	Not Applicable
	"2000"	"2000"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2001"	"2001"	"< 1 year"	"0"	681	78463	867.9
	"2001"	"2001"	"1 year"	"1"	42	75815	55.4
	"2001"	"2001"	"2 years"	"2"	25	75121	33.3
	"2001"	"2001"	"3 years"	"3"	22	74689	29.5
	"2001"	"2001"	"4 years"	"4"	19	74128	Unreliable
	"2001"	"2001"	"5 years"	"5"	14	76086	Unreliable
	"2001"	"2001"	"6 years"	"6"	Suppressed	77264	Suppressed
	"2001"	"2001"	"7 years"	"7"	11	77080	Unreliable
	"2001"	"2001"	"8 years"	"8"	Suppressed	78717	Suppressed
	"2001"	"2001"	"9 years"	"9"	12	80644	Unreliable
	"2001"	"2001"	"10 years"	"10"	15	83050	Unreliable
	"2001"	"2001"	"11 years"	"11"	17	83467	Unreliable
	"2001"	"2001"	"12 years"	"12"	13	81282	Unreliable
	"2001"	"2001"	"13 years"	"13"	18	78635	Unreliable
	"2001"	"2001"	"14 years"	"14"	26	77780	33.4
	"2001"	"2001"	"15 years"	"15"	30	78641	38.1
	"2001"	"2001"	"16 years"	"16"	63	79245	79.5
	"2001"	"2001"	"17 years"	"17"	60	77471	77.4
	"2001"	"2001"	"18 years"	"18"	83	77848	106.6
	"2001"	"2001"	"19 years"	"19"	88	80278	109.6
	"2001"	"2001"	"20 years"	"20"	87	84636	102.8
	"2001"	"2001"	"21 years"	"21"	102	83542	122.1
	"2001"	"2001"	"22 years"	"22"	104	81473	127.6
	"2001"	"2001"	"23 years"	"23"	85	79092	107.5
	"2001"	"2001"	"24 years"	"24"	95	76399	124.3
	"2001"	"2001"	"25 years"	"25"	78	73772	105.7
	"2001"	"2001"	"26 years"	"26"	81	77138	105.0
	"2001"	"2001"	"27 years"	"27"	111	76139	145.8
	"2001"	"2001"	"28 years"	"28"	95	77992	121.8
	"2001"	"2001"	"29 years"	"29"	102	81244	125.5
	"2001"	"2001"	"30 years"	"30"	134	86584	154.8
	"2001"	"2001"	"31 years"	"31"	125	86681	144.2
	"2001"	"2001"	"32 years"	"32"	103	81485	126.4
	"2001"	"2001"	"33 years"	"33"	113	79644	141.9
	"2001"	"2001"	"34 years"	"34"	136	80026	169.9
	"2001"	"2001"	"35 years"	"35"	142	83509	170.0
	"2001"	"2001"	"36 years"	"36"	171	89709	190.6
	"2001"	"2001"	"37 years"	"37"	178	92043	193.4
	"2001"	"2001"	"38 years"	"38"	220	89984	244.5
	"2001"	"2001"	"39 years"	"39"	230	89931	255.8
	"2001"	"2001"	"40 years"	"40"	259	90751	285.4
	"2001"	"2001"	"41 years"	"41"	258	92978	277.5
	"2001"	"2001"	"42 years"	"42"	270	90009	300.0
	"2001"	"2001"	"43 years"	"43"	287	89965	319.0
	"2001"	"2001"	"44 years"	"44"	319	90244	353.5
	"2001"	"2001"	"45 years"	"45"	339	87287	388.4
	"2001"	"2001"	"46 years"	"46"	335	88360	379.1
	"2001"	"2001"	"47 years"	"47"	375	85950	436.3
	"2001"	"2001"	"48 years"	"48"	409	81623	501.1
	"2001"	"2001"	"49 years"	"49"	408	80550	506.5
	"2001"	"2001"	"50 years"	"50"	427	78428	544.4
	"2001"	"2001"	"51 years"	"51"	439	79234	554.1
	"2001"	"2001"	"52 years"	"52"	488	78229	623.8
	"2001"	"2001"	"53 years"	"53"	481	77656	619.4
	"2001"	"2001"	"54 years"	"54"	579	81932	706.7
	"2001"	"2001"	"55 years"	"55"	520	60849	854.6
	"2001"	"2001"	"56 years"	"56"	513	61780	830.4
	"2001"	"2001"	"57 years"	"57"	609	60997	998.4
	"2001"	"2001"	"58 years"	"58"	635	62561	1015.0
	"2001"	"2001"	"59 years"	"59"	610	56665	1076.5
	"2001"	"2001"	"60 years"	"60"	660	52787	1250.3
	"2001"	"2001"	"61 years"	"61"	620	51567	1202.3
	"2001"	"2001"	"62 years"	"62"	711	48883	1454.5
	"2001"	"2001"	"63 years"	"63"	741	48118	1540.0
	"2001"	"2001"	"64 years"	"64"	733	44318	1654.0
	"2001"	"2001"	"65 years"	"65"	834	45580	1829.7
	"2001"	"2001"	"66 years"	"66"	879	43914	2001.6
	"2001"	"2001"	"67 years"	"67"	949	40595	2337.7
	"2001"	"2001"	"68 years"	"68"	942	39644	2376.1
	"2001"	"2001"	"69 years"	"69"	1040	39122	2658.4
	"2001"	"2001"	"70 years"	"70"	1024	37416	2736.8
	"2001"	"2001"	"71 years"	"71"	1147	38041	3015.2
	"2001"	"2001"	"72 years"	"72"	1162	34810	3338.1
	"2001"	"2001"	"73 years"	"73"	1232	34688	3551.7
	"2001"	"2001"	"74 years"	"74"	1290	33096	3897.8
	"2001"	"2001"	"75 years"	"75"	1309	31844	4110.7
	"2001"	"2001"	"76 years"	"76"	1493	31504	4739.1
	"2001"	"2001"	"77 years"	"77"	1507	29440	5118.9
	"2001"	"2001"	"78 years"	"78"	1473	26918	5472.2
	"2001"	"2001"	"79 years"	"79"	1535	26209	5856.8
	"2001"	"2001"	"80 years"	"80"	1646	23937	6876.4
	"2001"	"2001"	"81 years"	"81"	1590	22042	7213.5
	"2001"	"2001"	"82 years"	"82"	1526	19260	7923.2
	"2001"	"2001"	"83 years"	"83"	1623	16782	9671.1
	"2001"	"2001"	"84 years"	"84"	1525	15151	10065.3
	"2001"	"2001"	"85 years"	"85"	1475	Not Applicable	Not Applicable
	"2001"	"2001"	"86 years"	"86"	1513	Not Applicable	Not Applicable
	"2001"	"2001"	"87 years"	"87"	1461	Not Applicable	Not Applicable
	"2001"	"2001"	"88 years"	"88"	1413	Not Applicable	Not Applicable
	"2001"	"2001"	"89 years"	"89"	1263	Not Applicable	Not Applicable
	"2001"	"2001"	"90 years"	"90"	1151	Not Applicable	Not Applicable
	"2001"	"2001"	"91 years"	"91"	1015	Not Applicable	Not Applicable
	"2001"	"2001"	"92 years"	"92"	938	Not Applicable	Not Applicable
	"2001"	"2001"	"93 years"	"93"	810	Not Applicable	Not Applicable
	"2001"	"2001"	"94 years"	"94"	646	Not Applicable	Not Applicable
	"2001"	"2001"	"95 years"	"95"	554	Not Applicable	Not Applicable
	"2001"	"2001"	"96 years"	"96"	411	Not Applicable	Not Applicable
	"2001"	"2001"	"97 years"	"97"	318	Not Applicable	Not Applicable
	"2001"	"2001"	"98 years"	"98"	221	Not Applicable	Not Applicable
	"2001"	"2001"	"99 years"	"99"	166	Not Applicable	Not Applicable
	"2001"	"2001"	"100+ years"	"100"	296	Not Applicable	Not Applicable
	"2001"	"2001"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2002"	"2002"	"< 1 year"	"0"	727	76362	952.0
	"2002"	"2002"	"1 year"	"1"	36	78344	46.0
	"2002"	"2002"	"2 years"	"2"	28	76021	36.8
	"2002"	"2002"	"3 years"	"3"	25	75415	33.1
	"2002"	"2002"	"4 years"	"4"	18	75051	Unreliable
	"2002"	"2002"	"5 years"	"5"	16	74933	Unreliable
	"2002"	"2002"	"6 years"	"6"	11	76546	Unreliable
	"2002"	"2002"	"7 years"	"7"	14	77606	Unreliable
	"2002"	"2002"	"8 years"	"8"	18	77476	Unreliable
	"2002"	"2002"	"9 years"	"9"	15	79161	Unreliable
	"2002"	"2002"	"10 years"	"10"	16	82024	Unreliable
	"2002"	"2002"	"11 years"	"11"	20	83560	23.9
	"2002"	"2002"	"12 years"	"12"	16	84204	Unreliable
	"2002"	"2002"	"13 years"	"13"	21	81797	25.7
	"2002"	"2002"	"14 years"	"14"	18	79090	Unreliable
	"2002"	"2002"	"15 years"	"15"	32	78473	40.8
	"2002"	"2002"	"16 years"	"16"	50	79420	63.0
	"2002"	"2002"	"17 years"	"17"	73	79374	92.0
	"2002"	"2002"	"18 years"	"18"	100	77296	129.4
	"2002"	"2002"	"19 years"	"19"	111	78703	141.0
	"2002"	"2002"	"20 years"	"20"	100	80740	123.9
	"2002"	"2002"	"21 years"	"21"	105	84980	123.6
	"2002"	"2002"	"22 years"	"22"	101	83980	120.3
	"2002"	"2002"	"23 years"	"23"	85	82809	102.6
	"2002"	"2002"	"24 years"	"24"	90	79234	113.6
	"2002"	"2002"	"25 years"	"25"	87	76448	113.8
	"2002"	"2002"	"26 years"	"26"	98	73353	133.6
	"2002"	"2002"	"27 years"	"27"	86	77209	111.4
	"2002"	"2002"	"28 years"	"28"	93	75770	122.7
	"2002"	"2002"	"29 years"	"29"	112	76727	146.0
	"2002"	"2002"	"30 years"	"30"	128	81691	156.7
	"2002"	"2002"	"31 years"	"31"	138	86122	160.2
	"2002"	"2002"	"32 years"	"32"	108	87051	124.1
	"2002"	"2002"	"33 years"	"33"	149	81896	181.9
