"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	417	77731	536.5
	"1999"	"1999"	"1 year"	"1"	Suppressed	78819	Suppressed
	"1999"	"1999"	"2 years"	"2"	32	79487	40.3
	"1999"	"1999"	"3 years"	"3"	11	80149	Unreliable
	"1999"	"1999"	"4 years"	"4"	15	83065	Unreliable
	"1999"	"1999"	"5 years"	"5"	Suppressed	84009	Suppressed
	"1999"	"1999"	"6 years"	"6"	Suppressed	84199	Suppressed
	"1999"	"1999"	"7 years"	"7"	10	87614	Unreliable
	"1999"	"1999"	"8 years"	"8"	11	86831	Unreliable
	"1999"	"1999"	"9 years"	"9"	Suppressed	93317	Suppressed
	"1999"	"1999"	"10 years"	"10"	Suppressed	88691	Suppressed
	"1999"	"1999"	"11 years"	"11"	12	84998	Unreliable
	"1999"	"1999"	"12 years"	"12"	11	84185	Unreliable
	"1999"	"1999"	"13 years"	"13"	Suppressed	82787	Suppressed
	"1999"	"1999"	"14 years"	"14"	23	82297	27.9
	"1999"	"1999"	"15 years"	"15"	18	79124	Unreliable
	"1999"	"1999"	"16 years"	"16"	30	79260	37.9
	"1999"	"1999"	"17 years"	"17"	38	79255	47.9
	"1999"	"1999"	"18 years"	"18"	39	82634	47.2
	"1999"	"1999"	"19 years"	"19"	51	88134	57.9
	"1999"	"1999"	"20 years"	"20"	31	83502	37.1
	"1999"	"1999"	"21 years"	"21"	48	79483	60.4
	"1999"	"1999"	"22 years"	"22"	51	77724	65.6
	"1999"	"1999"	"23 years"	"23"	46	75612	60.8
	"1999"	"1999"	"24 years"	"24"	61	79739	76.5
	"1999"	"1999"	"25 years"	"25"	46	80990	56.8
	"1999"	"1999"	"26 years"	"26"	52	82342	63.2
	"1999"	"1999"	"27 years"	"27"	51	95153	53.6
	"1999"	"1999"	"28 years"	"28"	60	99253	60.5
	"1999"	"1999"	"29 years"	"29"	64	97572	65.6
	"1999"	"1999"	"30 years"	"30"	67	99713	67.2
	"1999"	"1999"	"31 years"	"31"	73	93763	77.9
	"1999"	"1999"	"32 years"	"32"	102	98619	103.4
	"1999"	"1999"	"33 years"	"33"	83	100756	82.4
	"1999"	"1999"	"34 years"	"34"	106	106591	99.4
	"1999"	"1999"	"35 years"	"35"	133	110950	119.9
	"1999"	"1999"	"36 years"	"36"	135	108027	125.0
	"1999"	"1999"	"37 years"	"37"	123	108811	113.0
	"1999"	"1999"	"38 years"	"38"	147	106085	138.6
	"1999"	"1999"	"39 years"	"39"	146	108257	134.9
	"1999"	"1999"	"40 years"	"40"	147	109058	134.8
	"1999"	"1999"	"41 years"	"41"	194	104737	185.2
	"1999"	"1999"	"42 years"	"42"	232	104052	223.0
	"1999"	"1999"	"43 years"	"43"	203	99115	204.8
	"1999"	"1999"	"44 years"	"44"	238	98138	242.5
	"1999"	"1999"	"45 years"	"45"	206	97411	211.5
	"1999"	"1999"	"46 years"	"46"	231	92027	251.0
	"1999"	"1999"	"47 years"	"47"	276	90860	303.8
	"1999"	"1999"	"48 years"	"48"	247	85111	290.2
	"1999"	"1999"	"49 years"	"49"	284	87086	326.1
	"1999"	"1999"	"50 years"	"50"	282	87429	322.5
	"1999"	"1999"	"51 years"	"51"	325	85076	382.0
	"1999"	"1999"	"52 years"	"52"	379	92155	411.3
	"1999"	"1999"	"53 years"	"53"	305	65660	464.5
	"1999"	"1999"	"54 years"	"54"	339	67075	505.4
	"1999"	"1999"	"55 years"	"55"	354	66666	531.0
	"1999"	"1999"	"56 years"	"56"	445	68914	645.7
	"1999"	"1999"	"57 years"	"57"	427	59316	719.9
	"1999"	"1999"	"58 years"	"58"	402	53702	748.6
	"1999"	"1999"	"59 years"	"59"	406	50810	799.1
	"1999"	"1999"	"60 years"	"60"	444	50504	879.1
	"1999"	"1999"	"61 years"	"61"	469	47731	982.6
	"1999"	"1999"	"62 years"	"62"	489	45619	1071.9
	"1999"	"1999"	"63 years"	"63"	534	45570	1171.8
	"1999"	"1999"	"64 years"	"64"	595	45651	1303.4
	"1999"	"1999"	"65 years"	"65"	644	42696	1508.3
	"1999"	"1999"	"66 years"	"66"	715	42768	1671.8
	"1999"	"1999"	"67 years"	"67"	767	44098	1739.3
	"1999"	"1999"	"68 years"	"68"	866	44416	1949.7
	"1999"	"1999"	"69 years"	"69"	954	43879	2174.2
	"1999"	"1999"	"70 years"	"70"	985	43503	2264.2
	"1999"	"1999"	"71 years"	"71"	1082	43794	2470.7
	"1999"	"1999"	"72 years"	"72"	1233	42134	2926.4
	"1999"	"1999"	"73 years"	"73"	1229	41973	2928.1
	"1999"	"1999"	"74 years"	"74"	1327	41781	3176.1
	"1999"	"1999"	"75 years"	"75"	1480	40114	3689.5
	"1999"	"1999"	"76 years"	"76"	1478	38496	3839.4
	"1999"	"1999"	"77 years"	"77"	1650	37498	4400.2
	"1999"	"1999"	"78 years"	"78"	1703	35239	4832.7
	"1999"	"1999"	"79 years"	"79"	1708	32181	5307.5
	"1999"	"1999"	"80 years"	"80"	1816	30481	5957.8
	"1999"	"1999"	"81 years"	"81"	1949	27667	7044.5
	"1999"	"1999"	"82 years"	"82"	1884	26302	7163.0
	"1999"	"1999"	"83 years"	"83"	1871	23075	8108.3
	"1999"	"1999"	"84 years"	"84"	1881	21592	8711.6
	"1999"	"1999"	"85 years"	"85"	1860	Not Applicable	Not Applicable
	"1999"	"1999"	"86 years"	"86"	1898	Not Applicable	Not Applicable
	"1999"	"1999"	"87 years"	"87"	1774	Not Applicable	Not Applicable
	"1999"	"1999"	"88 years"	"88"	1611	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	1548	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	1498	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	1326	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	1198	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	1060	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	884	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	774	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	622	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	458	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	376	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	293	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	602	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"1999"	"1999"			55840	6317345	883.9
	"2000"	"2000"	"< 1 year"	"0"	376	77998	482.1
	"2000"	"2000"	"1 year"	"1"	19	78949	Unreliable
	"2000"	"2000"	"2 years"	"2"	32	79011	40.5
	"2000"	"2000"	"3 years"	"3"	11	79700	Unreliable
	"2000"	"2000"	"4 years"	"4"	10	81610	Unreliable
	"2000"	"2000"	"5 years"	"5"	13	83154	Unreliable
