"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	52	7547	689.0
	"1999"	"1999"	"1 year"	"1"	Suppressed	7979	Suppressed
	"1999"	"1999"	"2 years"	"2"	Suppressed	8221	Suppressed
	"1999"	"1999"	"3 years"	"3"	Suppressed	7933	Suppressed
	"1999"	"1999"	"4 years"	"4"	Suppressed	8152	Suppressed
	"1999"	"1999"	"5 years"	"5"	Suppressed	8427	Suppressed
	"1999"	"1999"	"6 years"	"6"	0	8453	Unreliable
	"1999"	"1999"	"7 years"	"7"	0	8491	Unreliable
	"1999"	"1999"	"8 years"	"8"	Suppressed	8673	Suppressed
	"1999"	"1999"	"9 years"	"9"	0	9548	Unreliable
	"1999"	"1999"	"10 years"	"10"	Suppressed	9443	Suppressed
	"1999"	"1999"	"11 years"	"11"	0	9327	Unreliable
	"1999"	"1999"	"12 years"	"12"	Suppressed	9474	Suppressed
	"1999"	"1999"	"13 years"	"13"	Suppressed	9835	Suppressed
	"1999"	"1999"	"14 years"	"14"	Suppressed	10073	Suppressed
	"1999"	"1999"	"15 years"	"15"	Suppressed	10294	Suppressed
	"1999"	"1999"	"16 years"	"16"	Suppressed	10554	Suppressed
	"1999"	"1999"	"17 years"	"17"	14	10632	Unreliable
	"1999"	"1999"	"18 years"	"18"	Suppressed	10780	Suppressed
	"1999"	"1999"	"19 years"	"19"	Suppressed	11918	Suppressed
	"1999"	"1999"	"20 years"	"20"	Suppressed	11287	Suppressed
	"1999"	"1999"	"21 years"	"21"	15	10628	Unreliable
	"1999"	"1999"	"22 years"	"22"	10	10325	Unreliable
	"1999"	"1999"	"23 years"	"23"	10	9128	Unreliable
	"1999"	"1999"	"24 years"	"24"	Suppressed	8397	Suppressed
	"1999"	"1999"	"25 years"	"25"	Suppressed	8053	Suppressed
	"1999"	"1999"	"26 years"	"26"	Suppressed	7710	Suppressed
	"1999"	"1999"	"27 years"	"27"	Suppressed	7983	Suppressed
	"1999"	"1999"	"28 years"	"28"	Suppressed	8266	Suppressed
	"1999"	"1999"	"29 years"	"29"	Suppressed	7941	Suppressed
	"1999"	"1999"	"30 years"	"30"	Suppressed	7889	Suppressed
	"1999"	"1999"	"31 years"	"31"	Suppressed	7311	Suppressed
	"1999"	"1999"	"32 years"	"32"	Suppressed	7467	Suppressed
	"1999"	"1999"	"33 years"	"33"	Suppressed	7551	Suppressed
	"1999"	"1999"	"34 years"	"34"	10	8314	Unreliable
	"1999"	"1999"	"35 years"	"35"	10	9172	Unreliable
	"1999"	"1999"	"36 years"	"36"	12	9361	Unreliable
	"1999"	"1999"	"37 years"	"37"	Suppressed	9908	Suppressed
	"1999"	"1999"	"38 years"	"38"	12	9708	Unreliable
	"1999"	"1999"	"39 years"	"39"	14	10361	Unreliable
	"1999"	"1999"	"40 years"	"40"	15	10523	Unreliable
	"1999"	"1999"	"41 years"	"41"	17	10277	Unreliable
	"1999"	"1999"	"42 years"	"42"	11	10275	Unreliable
	"1999"	"1999"	"43 years"	"43"	26	9985	260.4
	"1999"	"1999"	"44 years"	"44"	27	10291	262.4
	"1999"	"1999"	"45 years"	"45"	Suppressed	10086	Suppressed
	"1999"	"1999"	"46 years"	"46"	21	9487	221.4
	"1999"	"1999"	"47 years"	"47"	21	9520	220.6
	"1999"	"1999"	"48 years"	"48"	30	8763	342.3
	"1999"	"1999"	"49 years"	"49"	32	8580	373.0
	"1999"	"1999"	"50 years"	"50"	30	8303	361.3
	"1999"	"1999"	"51 years"	"51"	25	7705	324.5
	"1999"	"1999"	"52 years"	"52"	34	8151	417.1
	"1999"	"1999"	"53 years"	"53"	17	5853	Unreliable
	"1999"	"1999"	"54 years"	"54"	33	6456	511.2
	"1999"	"1999"	"55 years"	"55"	40	6196	645.6
	"1999"	"1999"	"56 years"	"56"	42	6320	664.6
	"1999"	"1999"	"57 years"	"57"	31	5442	569.6
	"1999"	"1999"	"58 years"	"58"	51	5187	983.2
	"1999"	"1999"	"59 years"	"59"	45	5114	879.9
	"1999"	"1999"	"60 years"	"60"	54	5079	1063.2
	"1999"	"1999"	"61 years"	"61"	40	4967	805.3
	"1999"	"1999"	"62 years"	"62"	62	4854	1277.3
	"1999"	"1999"	"63 years"	"63"	58	4989	1162.6
	"1999"	"1999"	"64 years"	"64"	65	4971	1307.6
	"1999"	"1999"	"65 years"	"65"	73	4591	1590.1
	"1999"	"1999"	"66 years"	"66"	55	4673	1177.0
	"1999"	"1999"	"67 years"	"67"	79	4679	1688.4
	"1999"	"1999"	"68 years"	"68"	85	4758	1786.5
	"1999"	"1999"	"69 years"	"69"	102	4541	2246.2
	"1999"	"1999"	"70 years"	"70"	110	4704	2338.4
	"1999"	"1999"	"71 years"	"71"	90	4787	1880.1
	"1999"	"1999"	"72 years"	"72"	115	4459	2579.1
	"1999"	"1999"	"73 years"	"73"	127	4389	2893.6
	"1999"	"1999"	"74 years"	"74"	151	4481	3369.8
	"1999"	"1999"	"75 years"	"75"	162	4202	3855.3
	"1999"	"1999"	"76 years"	"76"	163	3906	4173.1
	"1999"	"1999"	"77 years"	"77"	144	3828	3761.8
	"1999"	"1999"	"78 years"	"78"	134	3759	3564.8
	"1999"	"1999"	"79 years"	"79"	202	3376	5983.4
	"1999"	"1999"	"80 years"	"80"	180	3273	5499.5
	"1999"	"1999"	"81 years"	"81"	181	2968	6098.4
	"1999"	"1999"	"82 years"	"82"	188	3013	6239.6
	"1999"	"1999"	"83 years"	"83"	201	2788	7209.5
	"1999"	"1999"	"84 years"	"84"	224	2638	8491.3
	"1999"	"1999"	"85 years"	"85"	230	Not Applicable	Not Applicable
	"1999"	"1999"	"86 years"	"86"	197	Not Applicable	Not Applicable
	"1999"	"1999"	"87 years"	"87"	198	Not Applicable	Not Applicable
	"1999"	"1999"	"88 years"	"88"	213	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	207	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	200	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	165	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	161	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	122	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	111	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	99	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	77	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	54	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	59	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	37	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	81	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"1999"	"1999"			6103	644259	947.3
	"2000"	"2000"	"< 1 year"	"0"	62	7660	809.4
	"2000"	"2000"	"1 year"	"1"	Suppressed	7754	Suppressed
	"2000"	"2000"	"2 years"	"2"	Suppressed	7943	Suppressed
	"2000"	"2000"	"3 years"	"3"	0	7909	Unreliable
	"2000"	"2000"	"4 years"	"4"	0	8134	Unreliable
	"2000"	"2000"	"5 years"	"5"	Suppressed	8213	Suppressed
	"2000"	"2000"	"6 years"	"6"	Suppressed	8459	Suppressed
	"2000"	"2000"	"7 years"	"7"	Suppressed	8538	Suppressed
	"2000"	"2000"	"8 years"	"8"	0	8797	Unreliable
	"2000"	"2000"	"9 years"	"9"	0	8975	Unreliable
	"2000"	"2000"	"10 years"	"10"	Suppressed	9285	Suppressed
	"2000"	"2000"	"11 years"	"11"	Suppressed	9287	Suppressed
	"2000"	"2000"	"12 years"	"12"	Suppressed	9392	Suppressed
	"2000"	"2000"	"13 years"	"13"	Suppressed	9459	Suppressed
	"2000"	"2000"	"14 years"	"14"	Suppressed	10041	Suppressed
	"2000"	"2000"	"15 years"	"15"	Suppressed	10178	Suppressed
	"2000"	"2000"	"16 years"	"16"	Suppressed	10242	Suppressed
	"2000"	"2000"	"17 years"	"17"	Suppressed	10583	Suppressed
	"2000"	"2000"	"18 years"	"18"	Suppressed	10929	Suppressed
	"2000"	"2000"	"19 years"	"19"	Suppressed	11686	Suppressed
	"2000"	"2000"	"20 years"	"20"	11	11633	Unreliable
	"2000"	"2000"	"21 years"	"21"	12	10800	Unreliable
