"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	408	64417	633.4
	"1999"	"1999"	"1 year"	"1"	27	64723	41.7
	"1999"	"1999"	"2 years"	"2"	17	65354	Unreliable
	"1999"	"1999"	"3 years"	"3"	26	65346	39.8
	"1999"	"1999"	"4 years"	"4"	Suppressed	66761	Suppressed
	"1999"	"1999"	"5 years"	"5"	15	68104	Unreliable
	"1999"	"1999"	"6 years"	"6"	Suppressed	69360	Suppressed
	"1999"	"1999"	"7 years"	"7"	16	71562	Unreliable
	"1999"	"1999"	"8 years"	"8"	17	72067	Unreliable
	"1999"	"1999"	"9 years"	"9"	14	76123	Unreliable
	"1999"	"1999"	"10 years"	"10"	Suppressed	75557	Suppressed
	"1999"	"1999"	"11 years"	"11"	11	73515	Unreliable
	"1999"	"1999"	"12 years"	"12"	12	74357	Unreliable
	"1999"	"1999"	"13 years"	"13"	11	74672	Unreliable
	"1999"	"1999"	"14 years"	"14"	17	75915	Unreliable
	"1999"	"1999"	"15 years"	"15"	28	74457	37.6
	"1999"	"1999"	"16 years"	"16"	33	75011	44.0
	"1999"	"1999"	"17 years"	"17"	46	75801	60.7
	"1999"	"1999"	"18 years"	"18"	59	73369	80.4
	"1999"	"1999"	"19 years"	"19"	50	73034	68.5
	"1999"	"1999"	"20 years"	"20"	43	68108	63.1
	"1999"	"1999"	"21 years"	"21"	39	63952	61.0
	"1999"	"1999"	"22 years"	"22"	45	61220	73.5
	"1999"	"1999"	"23 years"	"23"	37	59163	62.5
	"1999"	"1999"	"24 years"	"24"	37	61110	60.5
	"1999"	"1999"	"25 years"	"25"	28	59698	46.9
	"1999"	"1999"	"26 years"	"26"	45	59143	76.1
	"1999"	"1999"	"27 years"	"27"	25	63020	39.7
	"1999"	"1999"	"28 years"	"28"	48	68480	70.1
	"1999"	"1999"	"29 years"	"29"	40	70288	56.9
	"1999"	"1999"	"30 years"	"30"	46	70125	65.6
	"1999"	"1999"	"31 years"	"31"	57	67689	84.2
	"1999"	"1999"	"32 years"	"32"	70	69608	100.6
	"1999"	"1999"	"33 years"	"33"	58	70799	81.9
	"1999"	"1999"	"34 years"	"34"	75	77059	97.3
	"1999"	"1999"	"35 years"	"35"	87	81550	106.7
	"1999"	"1999"	"36 years"	"36"	76	82098	92.6
	"1999"	"1999"	"37 years"	"37"	105	84889	123.7
	"1999"	"1999"	"38 years"	"38"	105	83221	126.2
	"1999"	"1999"	"39 years"	"39"	107	86900	123.1
	"1999"	"1999"	"40 years"	"40"	126	85647	147.1
	"1999"	"1999"	"41 years"	"41"	109	81930	133.0
	"1999"	"1999"	"42 years"	"42"	117	82168	142.4
	"1999"	"1999"	"43 years"	"43"	139	77414	179.6
	"1999"	"1999"	"44 years"	"44"	158	77224	204.6
	"1999"	"1999"	"45 years"	"45"	152	76604	198.4
	"1999"	"1999"	"46 years"	"46"	166	72617	228.6
	"1999"	"1999"	"47 years"	"47"	181	72078	251.1
	"1999"	"1999"	"48 years"	"48"	181	67060	269.9
	"1999"	"1999"	"49 years"	"49"	219	67354	325.1
	"1999"	"1999"	"50 years"	"50"	170	64803	262.3
	"1999"	"1999"	"51 years"	"51"	202	61509	328.4
	"1999"	"1999"	"52 years"	"52"	228	66065	345.1
	"1999"	"1999"	"53 years"	"53"	214	46510	460.1
	"1999"	"1999"	"54 years"	"54"	213	48745	437.0
	"1999"	"1999"	"55 years"	"55"	232	48386	479.5
	"1999"	"1999"	"56 years"	"56"	279	49410	564.7
	"1999"	"1999"	"57 years"	"57"	309	43306	713.5
	"1999"	"1999"	"58 years"	"58"	265	40156	659.9
	"1999"	"1999"	"59 years"	"59"	324	39212	826.3
	"1999"	"1999"	"60 years"	"60"	304	38227	795.2
	"1999"	"1999"	"61 years"	"61"	337	36377	926.4
	"1999"	"1999"	"62 years"	"62"	345	34084	1012.2
	"1999"	"1999"	"63 years"	"63"	399	33472	1192.0
	"1999"	"1999"	"64 years"	"64"	390	33199	1174.7
	"1999"	"1999"	"65 years"	"65"	414	30111	1374.9
	"1999"	"1999"	"66 years"	"66"	432	30627	1410.5
	"1999"	"1999"	"67 years"	"67"	505	30535	1653.8
	"1999"	"1999"	"68 years"	"68"	540	31192	1731.2
	"1999"	"1999"	"69 years"	"69"	588	30253	1943.6
	"1999"	"1999"	"70 years"	"70"	595	29651	2006.7
	"1999"	"1999"	"71 years"	"71"	710	29450	2410.9
	"1999"	"1999"	"72 years"	"72"	777	28176	2757.7
	"1999"	"1999"	"73 years"	"73"	799	27869	2867.0
	"1999"	"1999"	"74 years"	"74"	865	27571	3137.4
	"1999"	"1999"	"75 years"	"75"	925	26779	3454.2
	"1999"	"1999"	"76 years"	"76"	1006	25106	4007.0
	"1999"	"1999"	"77 years"	"77"	1044	25411	4108.5
	"1999"	"1999"	"78 years"	"78"	1035	23628	4380.4
	"1999"	"1999"	"79 years"	"79"	1061	21569	4919.1
	"1999"	"1999"	"80 years"	"80"	1118	20304	5506.3
	"1999"	"1999"	"81 years"	"81"	1267	19035	6656.2
	"1999"	"1999"	"82 years"	"82"	1264	17913	7056.3
	"1999"	"1999"	"83 years"	"83"	1294	16707	7745.3
	"1999"	"1999"	"84 years"	"84"	1297	15595	8316.8
	"1999"	"1999"	"85 years"	"85"	1314	Not Applicable	Not Applicable
