"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2015"	"2015/01"	"< 1 year"	"0"	2018	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"1 year"	"1"	133	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"2 years"	"2"	84	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"3 years"	"3"	53	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"4 years"	"4"	45	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"5 years"	"5"	44	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"6 years"	"6"	40	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"7 years"	"7"	48	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"8 years"	"8"	35	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"9 years"	"9"	39	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"10 years"	"10"	44	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"11 years"	"11"	37	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"12 years"	"12"	48	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"13 years"	"13"	57	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"14 years"	"14"	68	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"15 years"	"15"	93	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"16 years"	"16"	113	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"17 years"	"17"	163	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"18 years"	"18"	248	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"19 years"	"19"	248	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"20 years"	"20"	286	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"21 years"	"21"	290	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"22 years"	"22"	361	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"23 years"	"23"	349	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"24 years"	"24"	386	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"25 years"	"25"	348	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"26 years"	"26"	343	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"27 years"	"27"	394	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"28 years"	"28"	405	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"29 years"	"29"	410	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"30 years"	"30"	427	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"31 years"	"31"	396	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"32 years"	"32"	455	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"33 years"	"33"	464	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"34 years"	"34"	531	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"35 years"	"35"	502	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"36 years"	"36"	506	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"37 years"	"37"	504	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"38 years"	"38"	513	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"39 years"	"39"	585	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"40 years"	"40"	598	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"41 years"	"41"	650	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"42 years"	"42"	689	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"43 years"	"43"	808	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"44 years"	"44"	890	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"45 years"	"45"	974	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"46 years"	"46"	1090	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"47 years"	"47"	1109	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"48 years"	"48"	1258	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"49 years"	"49"	1431	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"50 years"	"50"	1645	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"51 years"	"51"	1833	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"52 years"	"52"	1976	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"53 years"	"53"	2229	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"54 years"	"54"	2438	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"55 years"	"55"	2569	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"56 years"	"56"	2715	Not Applicable	Not Applicable
