"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 2008"	"2008/01"	"Alabama"	"01"	4336	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Alaska"	"02"	305	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Arizona"	"04"	4201	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Arkansas"	"05"	2586	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"California"	"06"	22241	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Colorado"	"08"	2859	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Connecticut"	"09"	2656	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Delaware"	"10"	668	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"District of Columbia"	"11"	469	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Florida"	"12"	15112	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Georgia"	"13"	6142	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Hawaii"	"15"	883	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Idaho"	"16"	912	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Illinois"	"17"	9116	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Indiana"	"18"	4871	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Iowa"	"19"	2592	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Kansas"	"20"	2311	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Kentucky"	"21"	3566	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Louisiana"	"22"	3769	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Maine"	"23"	1114	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Maryland"	"24"	3841	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Massachusetts"	"25"	4818	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Michigan"	"26"	7967	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Minnesota"	"27"	3479	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Mississippi"	"28"	2700	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Missouri"	"29"	5315	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Montana"	"30"	800	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Nebraska"	"31"	1378	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Nevada"	"32"	1798	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"New Hampshire"	"33"	916	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"New Jersey"	"34"	6469	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"New Mexico"	"35"	1467	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"New York"	"36"	13349	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"North Carolina"	"37"	6894	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"North Dakota"	"38"	470	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Ohio"	"39"	9884	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	"Oklahoma"	"40"	3415	Not Applicable	Not Applicable
