"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 2011"	"2011/01"	"Alabama"	"01"	4620	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Alaska"	"02"	324	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Arizona"	"04"	4388	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Arkansas"	"05"	2710	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"California"	"06"	22102	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Colorado"	"08"	2857	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Connecticut"	"09"	2915	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Delaware"	"10"	723	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"District of Columbia"	"11"	420	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Florida"	"12"	16468	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Georgia"	"13"	6958	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Hawaii"	"15"	882	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Idaho"	"16"	1035	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Illinois"	"17"	9427	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Indiana"	"18"	5144	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Iowa"	"19"	2559	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Kansas"	"20"	2387	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Kentucky"	"21"	3929	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Louisiana"	"22"	3781	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Maine"	"23"	1259	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Maryland"	"24"	4086	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Massachusetts"	"25"	5174	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Michigan"	"26"	7940	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Minnesota"	"27"	3573	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Mississippi"	"28"	2765	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Missouri"	"29"	5118	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Montana"	"30"	817	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Nebraska"	"31"	1422	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Nevada"	"32"	1713	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"New Hampshire"	"33"	964	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"New Jersey"	"34"	7092	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"New Mexico"	"35"	1538	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"New York"	"36"	14534	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"North Carolina"	"37"	7562	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"North Dakota"	"38"	523	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Ohio"	"39"	10191	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Oklahoma"	"40"	3570	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Oregon"	"41"	2860	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Pennsylvania"	"42"	12091	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Rhode Island"	"44"	936	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"South Carolina"	"45"	4029	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"South Dakota"	"46"	647	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Tennessee"	"47"	5521	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Texas"	"48"	15444	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Utah"	"49"	1307	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Vermont"	"50"	466	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Virginia"	"51"	5778	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Washington"	"53"	4347	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"West Virginia"	"54"	1985	Not Applicable	Not Applicable
	"Jan., 2011"	"2011/01"	"Wisconsin"	"55"	4422	Not Applicable	Not Applicable
