"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 2007"	"2007/01"	"Alabama"	"01"	4281	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Alaska"	"02"	323	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Arizona"	"04"	4277	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Arkansas"	"05"	2544	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"California"	"06"	22809	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Colorado"	"08"	2713	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Connecticut"	"09"	2591	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Delaware"	"10"	651	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"District of Columbia"	"11"	482	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Florida"	"12"	14840	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Georgia"	"13"	6056	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Hawaii"	"15"	826	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Idaho"	"16"	974	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Illinois"	"17"	9211	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Indiana"	"18"	4995	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Iowa"	"19"	2543	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Kansas"	"20"	2228	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Kentucky"	"21"	3499	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Louisiana"	"22"	3613	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Maine"	"23"	1109	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Maryland"	"24"	4035	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Massachusetts"	"25"	4859	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Michigan"	"26"	7988	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	"Minnesota"	"27"	3413	Not Applicable	Not Applicable
